title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Wohnhaus mit Garten in ruhiger und sonniger Siedlungslage,318.000 €,"74429 Sulzbach-Laufen, Schwäbisch Hall (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,166 m²,638 m²,1.916 €/m²,Mehrfamilienhaus,88 m²,nil,nil,3,2 Stellplätze,"2,975 % vom Kaufpreis inkl. 19 % MwSt.",{}
Reserviert - Ein architektonisch feines Haus mit viel Platz für die Familie!,825.000 €,"Wiflingshausen, 73732 Esslingen am Neckar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,190 m²,5.893 €/m²,Reiheneckhaus,nil,im Laufe des Jahres 2024 - nach Vereinbarung,4,2,2 Garagen,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Sanierte Doppelhaushälfte in guter Lage Kurzfristig bezugsfrei !,395.000 €,"79297 Winden im Elztal, Emmendingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,110 m²,193 m²,3.591 €/m²,Doppelhaushälfte,nil,nil,3,1,1 Garage,"3,57 % inkl. ges. MwSt.",{'is24qa-gaeste-wc-label': ''}
*** Für Singles oder Paare: Gemütliches Einfamilienhäuschen im Herzen von Eltingen! ***,209.000 €,"71229 Leonberg, Böblingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,70 m²,92 m²,2.986 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Charmantes Reihenmittelhaus in Sondelfingen,299.000 €,"Sondelfingen, 72766 Reutlingen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,113 m²,3.738 €/m²,Reihenmittelhaus,nil,ab sofort,3,1,nil,"4,76 % inkl. 19% MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Sofort Bezugsfreie Doppelhaushälfte in Höhenlage von Löwenstein - Luftkurort komplett Saniert.,285.000 €,"74245 Löwenstein, Heilbronn (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"107,58 m²",211 m²,2.649 €/m²,Doppelhaushälfte,"22,34 m²",nil,4,1,Außenstellplatz,"3,57 % inkl. 19 % MwSt.",{}
Charmantes 2-Familienhaus auf großem Grundstück mit enormer Ausbaureserve in ehemaliger Werkstatt,480.000 €,"Dorfwiesen 12,
72270 Baiersbronn, Freudenstadt (Kreis)",10,230 m²,850 m²,2.087 €/m²,Mehrfamilienhaus,230 m²,sofort,6,2,5 Garagen,"3,57 % inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Filetstück in Ziegelhausen zum Entwickeln!,465.000 €,"Ziegelhausen, 69118 Heidelberg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,95 m²,889 m²,4.895 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
Ideal für die Großfamilie oder als Generationenhaus,343.000 €,"72829 Engstingen, Reutlingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",129 m²,1.015 m²,2.659 €/m²,Einfamilienhaus (freistehend),nil,sofort frei,nil,nil,1 Garage,"2,975% inkl. Mehrwertsteuer",{'is24qa-keller-label': ''}
Einfamilienhaus als WG oder für die große Familie (PRIVATVERKAUF),289.000 €,"Lange Gasse 9,
74653 Künzelsau, Hohenlohekreis",7,163 m²,222 m²,1.773 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,2,3 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
