title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Traumhaus in grüner Umgebung von Lurup! KFW-40 förderfähig,637.000 €,"Lurup, 22547 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,180 m²,256 m²,3.539 €/m²,Reihenmittelhaus,nil,nil,nil,nil,1 Außenstellplatz,"3,57","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Niedrigenergiehaus! Doppelhaushälfte mit traumhaftem Garten,699.000 €,"Lurup, 22547 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,390 m²,4.821 €/m²,Doppelhaushälfte,nil,nil,nil,nil,nil,"3,57 % vom Netto-Verkaufspreis",{'is24qa-online-besichtigung-moeglich-label': ''}
"HH-Rotherbaum, repräs.Jugendstilvilla (auch gewerblich nutzbar) -freie Lieferung-",3.900.000 €,"Grindelhof 52,
Rotherbaum, 20146 Hamburg",1,650 m²,475 m²,6.000 €/m²,Villa,nil,nil,nil,nil,nil,"6,25",{}
Schöne Doppelhaushälfte in gefragter Lage in Hamburg-Volksdorf,619.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,130 m²,330 m²,4.762 €/m²,Doppelhaushälfte,50 m²,nil,3,1,nil,"3,13% vom Netto-Verkaufspreis","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus mit großem Garten in Hamburg-Poppenbüttel,590.000 €,"Poppenbüttel, 22399 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,140 m²,775 m²,4.214 €/m²,Einfamilienhaus (freistehend),81 m²,nil,3,2,nil,"3,13 % vom Kaufpreis inkl. gesetzl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Schöne Doppelhaushälfte im beliebten Hamburg-Bergstedt,690.000 €,"Bergstedt, 22395 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,446 m²,4.929 €/m²,Doppelhaushälfte,30 m²,nil,4,1,1 Außenstellplatz,"3,13 % vom Kaufpreis inkl. gesetzl. MwSt.",{'is24qa-online-besichtigung-moeglich-label': ''}
Sanierungs-Doppelhaus mit vermieteter Einheit in HH-Bergstedt,555.000 €,"Bergstedt, 22395 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,748 m²,5.045 €/m²,Einfamilienhaus (freistehend),25 m²,Herbst 2024,3,1,1 Garage,"2,38% inkl. MwSt. vom Kaufpreis","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Lassen Sie sich verkuppeln – NEUBAU: Doppelhaushälfte,673.000 €,"Rahlstedt, 22145 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,360 m²,4.641 €/m²,Doppelhaushälfte,nil,nil,3,2,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises.",{}
Lassen Sie sich verkuppeln – NEUBAU: Doppelhaushälfte,733.000 €,"Rahlstedt, 22145 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,640 m²,5.055 €/m²,Doppelhaushälfte,nil,nil,3,2,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{}
"Großer Bungalow mit zusätzlicher Bebaungsmöglickeit, nahe des Helmuth-Schack-Sees",749.000 €,"Lurup, 22549 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"150,16 m²",919 m²,4.988 €/m²,Bungalow,150 m²,nach Vereinbarung,4,1,nil,"2,99% des Kaufpreises inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
