title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Weißensee: Berliner Allee: ERSTBEZUG im EIGENEN TOWNHOUSE - 2024: 6-Zi, 4 Etagen, TERRASSE + GARTEN",1.185.000 €,"Weißensee, 13088 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"137,66 m²",50 m²,8.608 €/m²,Einfamilienhaus (freistehend),"207,88 m²",01.04.2024,5,3,nil,"3,57 % des KP inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Mehrfamilienhaus in Biesdorf für Kapitalanleger,810.000 €,"Biesdorf, 12683 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,270 m²,1.040 m²,3.000 €/m²,Mehrfamilienhaus,285 m²,nil,nil,3,nil,"7,14 %",{}
Bestlage in Mahlsdorf: Einfamilienhaus mit 834 m² Grundstück,439.000 €,"Mahlsdorf, 12623 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"116,29 m²",834 m²,3.775 €/m²,Einfamilienhaus (freistehend),"52,87 m²",sofort,3,1,nil,"3,57% inkl. MwSt.",{'is24qa-keller-label': ''}
"Geräumiges, nachhaltiges Einfamilienhaus mit großem Grundstück",545.000 €,"Kaulsdorf, 12621 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,118 m²,1.392 m²,4.619 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-gaeste-wc-label': ''}
Moderne ökologische Holzarchitektur mit Erdwärme - Naturnah,778.000 €,"Staaken, 13593 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,390 m²,5.985 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,1 Außenstellplatz,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-gaeste-wc-label': ''}
Stadtvilla mit gehobener Ausstattung im Carlsgarten (Berlin Karlshorst),Auf Anfrage,"Karlshorst, 10318 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,174 m²,416 m²,nil,Einfamilienhaus (freistehend),nil,2.6.2024,4,2,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Top Gepflegtes Haus aus den 30er Jahren, tier- und rauchfrei, in idyllischer Lage",529.000 €,"Loefer Weg 3,
Marzahn, 12681 Berlin",5,151 m²,719 m²,3.503 €/m²,Einfamilienhaus (freistehend),97 m²,sofort,3,2,1 Garage,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
Havelnähe! Charmantes Reihenmittelhaus in idyllischer Lage und familienfreundliches Umfeld!,690.000 €,"Haselhorst, 13599 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,141 m²,206 m²,4.894 €/m²,Reihenmittelhaus,nil,nach Absprache,3,2,1 Stellplatz,"3,57 % inkl. gesetzlicher MwSt.",{'is24qa-gaeste-wc-label': ''}
Wundervolles Mehrfamilienhaus mit einem gewerblichen Anteil! Vollvermietet!,1.150.000 €,"Biesdorf, 12683 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,279 m²,1.063 m²,4.122 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,3 Stellplätze,"7,14 % inkl. gesetzlicher MwSt.",{'is24qa-keller-label': ''}
Generationenwohnen - Exklusive Villa in Lichterfelde-West,1.850.000 €,"Lichterfelde, 12207 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,"445,83 m²",1.450 m²,4.150 €/m²,Villa,445 m²,sofort,nil,3,3 Stellplätze,"1,785 %",{'is24qa-gaeste-wc-label': ''}
Provisionsfrei!!!!Luxus Zweifamilienvilla mit 1200 m2 Grundstück zu Verkaufen,6.490.000 €,"Wilhelmstadt, 13595 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,630 m²,1.200 m²,10.302 €/m²,Einfamilienhaus (freistehend),210 m²,nil,nil,5,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gemütliches Wohnen nahe Britzer Garten in grün angelegtem und familienfreundlichen Wohnumfeld,299.000 €,"Buckow, 12349 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,190 m²,3.738 €/m²,Reihenmittelhaus,35 m²,nil,3,1,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-keller-label': ''}
Nähe Schlachtensee,2.750.000 €,"Nikolassee, 14129 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,240 m²,970 m²,11.458 €/m²,Mehrfamilienhaus,290 m²,Vereibarung,8,3,1 Stellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
IMMOBERLIN.DE - Herrliches Ein-/Zweifamilienhaus mit großzügigem Grundstück und Wintergarten,949.000 €,"Biesdorf, 12683 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,186 m²,1.057 m²,5.102 €/m²,Einfamilienhaus (freistehend),40 m²,nil,nil,nil,nil,"3,57 % inklusive der gesetzlichen Mehrwertsteuer",{'is24qa-online-besichtigung-moeglich-label': ''}
IMMOBERLIN.DE - Moderner familienfreundlicher Bungalow mit Südwestgarten,995.000 €,"Alt-Hohenschönhausen, 13055 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,150 m²,870 m²,6.633 €/m²,Bungalow,24 m²,nil,nil,nil,nil,"3,57 % inklusive der gesetzlichen Mehrwertsteuer","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
"Weißensee: Berliner Allee: ERSTBEZUG im EIGENEN TOWNHOUSE - 2024: 4-Zi, 3 Etagen, TERRASSE + GARTEN",1.073.800 €,"Weißensee, 13088 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"118,75 m²",45 m²,9.043 €/m²,Doppelhaushälfte,130 m²,01.04.2024,4,3,nil,"3,57 % des KP inkl. 19 % MwSt.",{}
Stadthaus inmitten der Altstadt - Barockes Juwel in der Altstadt Spandau,589.000 €,"Spandau (Ortsteil), 13597 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,116 m²,83 m²,5.078 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,nil,"2,38 % vom Kaufpreis inkl. 19% gesetzliche MwSt. zahlbar vom Käufer an den Makler",{'is24qa-gaeste-wc-label': ''}
Vermietetes Doppelhaus in Berlin-Heiligensee,1.100.000 €,"Heiligensee, 13503 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,250 m²,700 m²,4.400 €/m²,Wohnimmobilie (sonstige),nil,nil,2,2,2 Stellplätze,"7,14% vom Kaufpreis inkl. 19% gesetzliche MwSt. zahlbar vom Käufer an den Makler","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Ihr schwimmendes Traumhaus als luxuriöses Hausboot vereint moderne Architektur und Nachhaltigkeit,2.900.000 €,"Wannsee, 14471 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,160 m²,0 m²,18.125 €/m²,Besondere Immobilie,nil,sofort,2,2,nil,"3,57% vom Kaufpreis inkl. 19% gesetzliche MwSt. zahlbar vom Käufer an den Makler","{'is24qa-gaeste-wc-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Life 143 mit viel Platz für die ganze Familie - Jetzt die neue Förderung sichern,592.500 €,"Müggelheim, 12527 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,143 m²,570 m²,4.143 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,nil,nil,{'is24qa-gaeste-wc-label': ''}
UNSER ELKHAUS-NACHHALTIGKEITSKONZEPT - SICHERE PLANUNG - BESTPREISGARANTIE,548.800 €,"Blankenburg, 13129 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,131 m²,510 m²,4.189 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,nil,nil,{'is24qa-gaeste-wc-label': ''}
