title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Wohn- und Geschäftshaus mit Baureserve in zweiter Reihe !,1.190.000 €,"Kaulsdorf, 12621 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,282 m²,920 m²,4.220 €/m²,nil,60 m²,sofort,nil,nil,4 Außenstellplätze,"7,14% inkl. 19% MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
1.000 m² Entwicklungsgrundstück für 1 oder 2 Einfamilienhäuser!,699.000 €,"Altglienicke, 12524 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,66 m²,1.010 m²,10.591 €/m²,Einfamilienhaus (freistehend),40 m²,nil,nil,nil,1 Garage,3.57% inkl. Mwst,{'is24qa-keller-label': ''}
Modernisierungsbedürftiges EFH in sehr guter Karow - Lage !,470.000 €,"Karow, 13125 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,630 m²,5.875 €/m²,Einfamilienhaus (freistehend),"159,6 m²",nil,1,1,nil,"3,57 % incl. MwSt.",{'is24qa-keller-label': ''}
"Wannsee Villenkolonie Alsen-Stilvolle Architektenvilla großes Grundstück,Familienbesitz, von Privat",2.500.000 €,"Wannsee, 14109 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,275 m²,1.439 m²,9.091 €/m²,Villa,nil,kurzfristig,nil,3,2 Garagen,Nein,"{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Charmantes Reihenmittelhaus in Westend,890.000 €,"Westend, 14050 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,115 m²,260 m²,7.739 €/m²,Reihenmittelhaus,98 m²,sofort,3,1,1 Garage,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus mit Luxusausstattung inkl. Aussenanlagen und aller Baunebenkosten,900.000 €,"Lichtenrade, 12307 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,153 m²,500 m²,5.882 €/m²,Einfamilienhaus (freistehend),170 m²,September 2024,4,2,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gemütlicher Bungalow mit Garage und Teilkeller unweit des Glienicker Sees,592.000 €,"Kladow, 14089 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,92 m²,823 m²,6.435 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,1,1 Garage,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
*EFH mit Einliegerwohnung* Einzigartiges Anwesen in Lichtenrade,749.000 €,"Lichtenrade, 12309 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"199,5 m²",492 m²,3.754 €/m²,Einfamilienhaus (freistehend),40 m²,in Absprache,6,4,1 Garage,"3,57","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Steglitzer Reihenendhaus in gepflegter Villenlage,1.500.000 €,"Steglitz, 12163 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"121,3 m²",202 m²,12.366 €/m²,Reiheneckhaus,nil,nach Vereinbarung,1,1,nil,"2,38% des Kaufpreises inkl. 19% MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Bungalow mit Garage zwischen Teltowkanal und Gropius Passagen,699.000 €,"Rudow, 12357 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,118 m²,683 m²,5.924 €/m²,Einfamilienhaus (freistehend),nil,sofort,3,1,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"!!!wieder verfügbar!!! Schöne freie Doppelhaushälfte sucht neue Familie, Wohnfläche erweiterbar",950.000 €,"Schlettstadter 44,
Zehlendorf, 14169 Berlin",5,118 m²,466 m²,8.051 €/m²,Doppelhaushälfte,90 m²,sofort,3,1,1 Stellplatz,2% zuzüglich 19MwSt,{}
Idylle und Raum für Kreativität im wunderschönen Frohnau,639.000 €,"Frohnau, 13465 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,96 m²,481 m²,6.656 €/m²,Einfamilienhaus (freistehend),148 m²,sofort,2,1,nil,"3,57 % inklusive gesetzlicher Mehrwertsteuer","{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Raus ins Grüne (Bauvorhaben KfW 40) 6 Zimmer,788.500 €,"Lichterfelde, 12207 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,171 m²,430 m²,4.611 €/m²,Doppelhaushälfte,73 m²,2025,5,1,2 Garagen,20000€,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Raus ins Grüne (Bauvorhaben KfW 40) 4 Zimmer,739.000 €,"Lichterfelde, 12207 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,131 m²,430 m²,5.641 €/m²,Doppelhaushälfte,33 m²,2025,3,1,2 Garagen,20000€,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Gemütliches Einfamilienhaus im grünen Berlin Karlshorst mit großem Garten,699.000 €,"Karlshorst, 10318 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,153 m²,619 m²,4.569 €/m²,Einfamilienhaus (freistehend),190 m²,sofort,6,2,3 Garagen,Provisionsfrei,{'is24qa-gaeste-wc-label': ''}
"Schöne 4,5-Raum-Doppelhaushälfte in Lübars, Berlin",695.000 €,"Zabel-Krüger-Damm 145,
Lübars, 13469 Berlin","4,5",140 m²,518 m²,4.964 €/m²,Doppelhaushälfte,140 m²,30.3.2024,4,2,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sanierungswürdiges Einfamilienhaus,970.000 €,"Zehlendorf, 14165 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,105 m²,974 m²,9.238 €/m²,Bungalow,55 m²,sofort,3,1,2 Garagen,"3,57% inkl. 19% MwSt.","{'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Gepflegtes Reihenmittelhaus mit Garage im Ortsteil Nikolassee. 700M zum S- & Regiobahnhof Wannsee!,620.000 €,"Nikolassee, 14109 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,80 m²,354 m²,7.750 €/m²,Reihenmittelhaus,25 m²,nil,2,1,1 Garage,3.57% inkl. Mwst,{'is24qa-keller-label': ''}
✓ MFH in TOPLAGE ✓ Berlin-Mitte ✓ 3 min fußläufig U-Bahnhof Schwartzkopfstr. (U6),3.250.000 €,"Gesundbrunnen, 13355 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",42,947 m²,831 m²,3.432 €/m²,nil,nil,nil,nil,nil,Außenstellplatz,"7,14 % inkl. MwSt",{}
Provisionsfrei!-Einfamilienhaus mit Baugrundstück zum Kauf in Berlin Treptow,899.000 €,"Späthstraße 101,
Baumschulenweg, 12437 Berlin",5,129 m²,993 m²,6.969 €/m²,Einfamilienhaus (freistehend),179 m²,1.5.2024,5,3,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
