title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
VON POLL - BAD HOMBURG: Zweifamilienhaus in Feldrandlage auf 1001 m² Grundstück!,1.055.000 €,"61352 Bad Homburg vor der Höhe, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,213 m²,1.001 m²,4.953 €/m²,Mehrfamilienhaus,120 m²,nil,2,2,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
VON POLL - OBERURSEL: 3-Familienhaus mit separatem Baugrundstück,1.425.000 €,"61440 Oberursel (Taunus), Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,301 m²,791 m²,4.734 €/m²,Mehrfamilienhaus,187 m²,nil,4,4,1 Garage,"Käuferprovision beträgt 5,95 % (inkl. MwSt.) des beurkundeten Kaufpreises.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
VON POLL - OBERURSEL: Luxuriöses Wohnen am Maaßgrund - traumhafte Neubauvilla,2.920.000 €,"61440 Oberursel (Taunus), Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,290 m²,710 m²,10.069 €/m²,Villa,30 m²,nil,5,3,1 Carport,"Käuferprovision beträgt 5,95 % (inkl. MwSt.) des beurkundeten Kaufpreises des Grundstücks.",{'is24qa-online-besichtigung-moeglich-label': ''}
1-2 Familienhaus in begehrter Lage von Ober-Roden,450.000 €,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,137 m²,531 m²,3.285 €/m²,Mehrfamilienhaus,65 m²,Nach Vereinbarung,4,2,1 Garage,26.775.--,{'is24qa-keller-label': ''}
**1A-Wohnlage von Gelnhausen-Stadt - Einfamilienwohnhaus mit ELW**,750.000 €,"63571 Gelnhausen, Main-Kinzig-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,290 m²,898 m²,2.586 €/m²,Einfamilienhaus (freistehend),34 m²,nach Absprache,6,3,4 Garagen,"2,975 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-vermietet-label': ''}"
Außergewöhnliches Wohnerlebnis auf 3 Ebenen,369.000 €,"35716 Dietzhölztal, Lahn-Dill-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"323,5 m²",911 m²,1.141 €/m²,Mehrfamilienhaus,nil,01.07.2023,3,3,1 Carport,"3,57% inkl. Mwst",{'is24qa-keller-label': ''}
Neu Gestalten! Vielseitiges Wohnhaus im beliebten Stadtteil Kirdorf,690.000 €,"61350 Bad Homburg vor der Höhe, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,173 m²,412 m²,3.988 €/m²,Einfamilienhaus (freistehend),nil,01.05.2024,4,3,4 Garagen,"24.633,00 EUR","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Freistehendes Einfamilien- Mehrgenerationenhaus mit großem Grundstück ""Rödermark"" PREISSENKUNG",499.000 €,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,204 m²,580 m²,2.446 €/m²,Einfamilienhaus (freistehend),50 m²,Sofort,6,3,1 Garage,"€ 19.599,30","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
2- FH + 1-FH + Ausbaupotential,642.000 €,"68519 Viernheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,295 m²,606 m²,2.176 €/m²,Mehrfamilienhaus,70 m²,nach Absprache,6,3,nil,"Der Käufer zahlt 4,76 % des Kaufpreises incl. 19 % MwSt.",{'is24qa-keller-label': ''}
Zweifamilienhaus mit traumhaftem Weitblick über das Gladenbacher Land,297.000 €,"35075 Gladenbach, Marburg-Biedenkopf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,179 m²,576 m²,1.659 €/m²,Mehrfamilienhaus,nil,nach Vereinbarung,4,3,6 Stellplätze,5.0 %,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Interessantes Architektenhaus mit Wohlfühlkomfort,528.000 €,"35094 Lahntal, Marburg-Biedenkopf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,174 m²,417 m²,3.034 €/m²,Einfamilienhaus (freistehend),52 m²,nach Vereinbarung,nil,2,3 Stellplätze,3.57 %,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Zweifamilienhaus mit ELW in zentraler Lage,579.000 €,"Marburg, 35039 Marburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,225 m²,704 m²,2.573 €/m²,Mehrfamilienhaus,26 m²,ab sofort,nil,3,3 Stellplätze,5.95 %,"{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
"Schönes 6,5-Zimmer Einfamilienhaus in beliebter Lage nahe Frankfurt mit Potential",680.000 €,"Nikolausengasse 7c,
65760 Eschborn, Main-Taunus-Kreis","6,5",195 m²,278 m²,3.487 €/m²,Doppelhaushälfte,31 m²,Sofort,4,2,1 Garage,"2,975%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"EFH mit 3 Zimmern und Dachterrasse sucht liebevolle Hände, die das Schmuckstück-Potential erwecken",129.000 €,"64850 Schaafheim, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,86 m²,113 m²,1.500 €/m²,Einfamilienhaus (freistehend),0 m²,nil,1,1,1 Außenstellplatz,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"In ruhiger Lage: EFH mit Terrasse, Keller, Dachboden, Garage und Fensterbädern, fortl. modernisiert",449.000 €,"Steinheim, 63456 Hanau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,125 m²,553 m²,3.592 €/m²,Einfamilienhaus (freistehend),0 m²,01.06.2024,4,2,2 Garagen,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Handwerker-Traum: Freistehendes EFH mit großem Garten / Baugrundstück in Mühlheim am Main,599.000 €,"63165 Mühlheim am Main, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,80 m²,725 m²,7.488 €/m²,Einfamilienhaus (freistehend),40 m²,nach Absprache,4,2,1 Garage,Provision für Käufer: 3 % zzgl. ges. MwSt.,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Repräsentatives Anwesen mit 2 Wohneinheiten (Doppelhaus) und Doppelgarage in attraktiver Wohnlage,850.000 €,"Finkenweg 6,
64390 Erzhausen, Darmstadt-Dieburg (Kreis)",8,"211,4 m²",804 m²,4.021 €/m²,Mehrfamilienhaus,119 m²,sofort,nil,nil,2 Garagen,"3,57 % des Kaufpreises (inkl. 19 % MwSt.)",{}
