title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Attraktives Dreifamilienhaus mit vielseitigem Potenzial in Bad Sassendorf mit Garage & Garten,495.000 €,"59505 Bad Sassendorf, Soest (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"248,04 m²",780 m²,1.996 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,nil,nil,Garage,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
DHH ideal für Familien am Weitmarer Holz!,349.000 €,"Linden, 44879 Bochum
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",121 m²,333 m²,2.884 €/m²,Doppelhaushälfte,50 m²,nil,3,nil,1 Garage,"3,57% inkl. MwSt. Käuferprovision","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gute Wohnlage im grünen mit optimaler Verkehrsanbindung + Ausbaupotential + freiwerdender Wohnung EG,519.000 €,"50321 Brühl, Rhein-Erft-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,174 m²,329 m²,2.983 €/m²,Mehrfamilienhaus,125 m²,nil,4,3,2 Außenstellplätze,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Freistehendes Einfamilienhaus mit Wintergarten und Garage und ruhiger Lage,320.000 €,"47559 Kranenburg, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"152,43 m²",519 m²,2.099 €/m²,Einfamilienhaus (freistehend),nil,nil,4,1,Garage,"1,785% vom Kaufpreis (inkl. MwSt.)",{'is24qa-gaeste-wc-label': ''}
Großzügiges Ein-/Zweifamilienhaus in Kreuztal- Krombach,335.000 €,"57223 Kreuztal, Siegen-Wittgenstein (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"254,95 m²",1.841 m²,1.314 €/m²,Mehrfamilienhaus,"106,37 m²",nil,6,3,1 Garage,"3,57% inkl. MwSt.",{'is24qa-keller-label': ''}
"Zweifamilienhaus in Linnich-Rurdorf | super Lage, direkt am Feld",278.000 €,"52441 Linnich, Düren (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,154 m²,354 m²,1.805 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,2,2 Stellplätze,"4,76%",{}
Hochwertig und modernes Ambiente: „Zwei Top gepflegte Doppelhaushälften“ in Erftstadt-Dirmerzheim,639.000 €,"50374 Erftstadt, Rhein-Erft-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,223 m²,620 m²,2.865 €/m²,Mehrfamilienhaus,nil,ab sofort,6,2,2 Außenstellplätze,"Die Käuferprovision beträgt 2,975 % des Kaufpreises inkl. 19% MwSt.",{'is24qa-vermietet-label': ''}
Exquisites Zweifamilienhaus in idyllischer Naturkulisse mit Einliegerwohnung,890.000 €,"40699 Erkrath, Mettmann (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,295 m²,500 m²,3.017 €/m²,nil,70 m²,nach Absprache,6,3,1 Garage,"3,57","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-einliegerwohnung-label': ''}"
Ideal für Mehrgenerationen oder Kapitalanleger! Teilvermietetes Reihenhaus mit 3 WEs,395.000 €,"Wambel, 44143 Dortmund
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,170 m²,427 m²,2.324 €/m²,Reihenmittelhaus,0 m²,nil,nil,3,nil,"2,94% vom Kaufpreis inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Gemütliches Reihenhaus mit Garten, Wintergarten und 2 Garagen in Dortmund",295.000 €,"Marten, 44379 Dortmund
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,255 m²,3.688 €/m²,Reihenmittelhaus,0 m²,Nach Vereinbarung,2,nil,2 Garagen,"3,57% vom Kaufpreis inkl. MwSt.",{'is24qa-keller-label': ''}
Baugrundstück mit Bestandshaus in begehrter Lage,725.000 €,"51503 Rösrath, Rheinisch-Bergischer Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,120 m²,842 m²,6.042 €/m²,Einfamilienhaus (freistehend),nil,08.2023,nil,nil,4 Stellplätze,"2,38 % inkl. ges. MwSt.",{}
LANDIDYLLE IN ABSOLUTER TOP LAGE RODENKIRCHENS - NÄHE KÖLSCHE RIVIERA - EINFACH UNBESCHWERT LEBEN,1.530.000 €,"Rodenkirchen (Ortsteil), 50999 Köln
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,216 m²,817 m²,7.083 €/m²,Einfamilienhaus (freistehend),216 m²,sofort,2,2,3 Carports,"3,57%","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
*Attraktives Mehrfamilienhaus mit 9 Wohneinheiten*,565.000 €,"Hohenlimburg (Ortsteil), 58119 Hagen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",20,658 m²,530 m²,859 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,3 Garagen,"3,57 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"MANNELLA *Imposantes Zuhause* Großzügige Räumlichkeiten, - perfekt für Familien!",575.000 €,"53797 Lohmar, Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"224,53 m²",926 m²,2.561 €/m²,Einfamilienhaus (freistehend),120 m²,nil,6,3,2 Außenstellplätze,"3,57% Käufermaklergebühr (einschl. MwSt.)",{}
++ INVESTIEREN IN DIE ZUKUNFT! MEHRFAMILIENHAUS IN WALD ++,799.000 €,"Wald, 42719 Solingen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",20,500 m²,1.503 m²,1.598 €/m²,Mehrfamilienhaus,nil,nil,nil,7,4 Garagen,"3,57 %","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
++ 1-2-FAMILIENHAUS MIT POOL ++,949.000 €,"Wersten, 40591 Düsseldorf
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,337 m²,930 m²,2.816 €/m²,Mehrfamilienhaus,nil,nil,7,2,2 Garagen,"3,57 %","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': ''}"
Wohnen mit Weitblick: Entdecken Sie Ihr Traumhaus in ruhiger Wohnlage im Dortmunder Süden!,649.000 €,"Kirchhörde-Löttringhausen, 44229 Dortmund
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,147 m²,976 m²,4.415 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,nil,1,2 Außenstellplätze,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
Hamm-Berge: Großzügiges Ein- oder Zweifamilienhaus mit 4 Garagen und vielen Nutzungsmöglichkeiten,285.000 €,"Rhynern, 59069 Hamm
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"168,66 m²",781 m²,1.690 €/m²,Mehrfamilienhaus,nil,Nach Vereinbarung,nil,2,4 Garagen,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
Neubau-Doppelhaushälfte in idyllischer Lage,525.000 €,"57258 Freudenberg, Siegen-Wittgenstein (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,125 m²,375 m²,4.200 €/m²,Doppelhaushälfte,nil,nil,3,2,nil,siehe Sonstiges,{'is24qa-online-besichtigung-moeglich-label': ''}
"Reihenendhaus (Stadthaus) mit Terrasse, Garten und vier Stellplätzen",649.000 €,"47906 Kempen, Viersen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,223 m²,348 m²,2.910 €/m²,nil,76 m²,per sofort,3,1,4 Außenstellplätze,"2,38 % inklusive Mehrwertsteuer","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
