title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
SANIERUNGS- ODER ABRISSOBJEKT: WOHN- UND GESCHÄFTSHAUS MITTEN IN DER KREFELDER INNENSTADT!,129.000 €,"Cracau, 47799 Krefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,174 m²,215 m²,741 €/m²,Mehrfamilienhaus,73 m²,sofort,nil,nil,nil,"3,57% inklusive gesetzlicher MwSt.",{'is24qa-keller-label': ''}
C21 - Leben auf einer Ebene - junge DHH mit Effizienzklasse A+ in Gangelt,510.000 €,"52538 Gangelt, Heinsberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,170 m²,336 m²,3.000 €/m²,Doppelhaushälfte,"53,81 m²",ab sofort,nil,2,Garage,"Die Käuferprovision beträgt 2,38 % des Kaufpreises inkl. 19% MwSt.",{}
PHI AACHEN - Potentialstarkes Familiendomizil in bevorzugter Lage in Aachen-Verlautenheide!,189.000 €,"Haaren, 52080 Aachen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"117,4 m²",477 m²,1.610 €/m²,Einfamilienhaus (freistehend),"68,7 m²",nil,6,2,Garage,"3,57% inkl. MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
"*Schickes, saniertes Reihenhaus mit Garten,Stellplatz und Ausbaumöglichkeit*",170.000 €,"47475 Kamp-Lintfort, Wesel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,81 m²,174 m²,2.099 €/m²,Reihenmittelhaus,nil,notarieller Beurkund,nil,nil,1 Außenstellplatz,"2,38% inklusive gesetzlicher MwSt.",{'is24qa-keller-label': ''}
"Zwei-/Mehrfamilienhaus mit 3 WE, 2 Garagen, 5 Stellplätzen, 181 m² Wohnfläche, Garten, Baujahr 1992",599.000 €,"Zur Grube Versöhnung 9,
53842 Troisdorf, Rhein-Sieg-Kreis",9,181 m²,553 m²,3.309 €/m²,Mehrfamilienhaus,136 m²,sofort,5,3,2 Garagen,5%,{'is24qa-keller-label': ''}
Gewerbefläche mit 3 Wohneinheiten in zentraler Lage,349.000 €,"Stadtmitte, 47798 Krefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,240 m²,120 m²,1.454 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"4,76 % inkl. MwSt.",{}
Erstbezug nach Sanierung: Preiswerte 5-Raum-Einfamilienhaus mit geh. Innenausstattung,490.000 €,"Brackwede, 33647 Bielefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,445 m²,3.500 €/m²,Einfamilienhaus (freistehend),nil,4.6.2024,nil,2,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Bungalow mit Solar- und Photovoltaikanlage für Jung und Alt!,395.000 €,"50127 Bergheim, Rhein-Erft-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,95 m²,623 m²,4.158 €/m²,Bungalow,nil,nil,3,2,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
PHI AACHEN - Mehrgenerationenhaus! Grundsolides Zweifamilienhaus mit ausgebautem Dach in Jülich!,349.900 €,"52428 Jülich, Düren (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,193 m²,366 m²,1.813 €/m²,Mehrfamilienhaus,165 m²,nach Vereinbarung,nil,3,Garage,"3,57 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
"Zweifamilienhaus: neuwertig, zeitgemäß, energieeffizient - fit für die Zukunft!",415.000 €,"47574 Goch, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,147 m²,286 m²,2.823 €/m²,Mehrfamilienhaus,19 m²,vermietet,4,2,nil,"3,57% inklusive gesetzlicher MwSt.",{'is24qa-vermietet-label': ''}
