title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Weißensee: Berliner Allee: ERSTBEZUG im EIGENEN TOWNHOUSE - 2024: 4-Zi, 3 Etagen, TERRASSE + GARTEN",1.119.300 €,"Weißensee, 13088 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,114 m²,45 m²,9.818 €/m²,Einfamilienhaus (freistehend),123 m²,01.04.2024,4,3,nil,"3,57 % des KP inkl. 19 % MwSt.",{}
Perfekt für die Familie - Architektenhaus in ruhiger Sackgasse,899.000 €,"Müggelheim, 12559 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"208,62 m²",779 m²,4.309 €/m²,Einfamilienhaus (freistehend),nil,01.11.2024,nil,2,2 Garagen,"2,38% inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Ruhiglage am Insulaner! Prächtiges Einfamilienhaus auf ca. 1.000 qm Sonnengrundstück!,1.949.000 €,"Steglitz, 12169 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,230 m²,1.000 m²,8.474 €/m²,Einfamilienhaus (freistehend),nil,sofort,2,2,2 Garagen,"3,57 inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einzigartiges Einfamilienhaus mit Ausblick auf den Königssee in Berlin,2.800.000 €,"Grunewald, 14193 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,180 m²,400 m²,15.556 €/m²,Einfamilienhaus (freistehend),40 m²,sofort,nil,nil,Außenstellplatz,"4,76% inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Traumhaftes Zuhause mit mondernem Design und idyllischem Garten!,950.000 €,"Falkenhagener Feld, 13589 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,150 m²,454 m²,6.333 €/m²,nil,nil,01.01.2024,nil,2,1 Außenstellplatz,3.57%,{'is24qa-gaeste-wc-label': ''}
Einzigartige Gelegenheit: Spektakuläre Lofts im Rohbauzustand - mit Balkon und Aufzug nahe Spreeufer,3.250.000 €,"Moabit, 10553 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,1.057 m²,0 m²,3.075 €/m²,Besondere Immobilie,nil,1.10.2024,nil,nil,nil,"7,14% inkl. gesetzl. MwSt","{'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Wohnen im Grünen: Bungalow mit Potenzial für individuelle Gestaltung,650.000 €,"Hermsdorf, 13465 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,90 m²,835 m²,7.222 €/m²,Einfamilienhaus (freistehend),nil,sofort,2,1,1 Garage,"3,57%",{'is24qa-gaeste-wc-label': ''}
+++ VOLLENDEN SIE IHREN TRAUM VOM EIGENHEIM +++,572.000 €,"Französisch Buchholz, 13127 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,150 m²,555 m²,3.813 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,2,2 Außenstellplätze,"2,975% vom Kaufpreis (inkl. MwSt.)",{}
"Mehrgenerationen-Haus Bj. 1936 | ca. 190m² Wfl. + ca. 130m² Nebenfläche | 7,5 Zimmer | 3 Bäder",890.000 €,"Rudow, 12355 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,190 m²,600 m²,4.684 €/m²,Mehrfamilienhaus,130 m²,kurzfristig nach Vereinbarung,7,3,2 Garagen,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-einliegerwohnung-label': ''}"
THE WINGS: luxuriöse Neubauvilla mit unverbaubarem Blick auf die Pfaueninsel - PROVISIONSFREI,1.800.000 €,"Sakrower Kirchweg 89,
Kladow, 14089 Berlin",7,235 m²,"412,01 m²",7.660 €/m²,Doppelhaushälfte,nil,Q1 2025,6,4,2 Carports,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
