title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"KFW förderfähig: Weißensee: ERSTBEZUG im EIGENEN TOWNHOUSE - 2024: 4-Zi, 3 Etagen, TERRASSE + GARTEN",786.896 €,"Weißensee, 13088 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"89,42 m²",45 m²,8.800 €/m²,Doppelhaushälfte,102 m²,01.04.2024,3,3,nil,"3,57 % des KP inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Reinickendorf: Letteallee: ERSTBEZUG im EIGENEN HAUS + GARTEN: 4 - 6 Zi. - 150-200 m² ab MITTE 2024,749.000 €,"Reinickendorf (Ortsteil), 13049 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"109,72 m²",45 m²,6.826 €/m²,Einfamilienhaus (freistehend),170 m²,01.06.2024,4,3,nil,"4,76 % des KP inkl. 19 % MwSt.",{}
Voll vermietetes Gründerzeit-Mehrfamilienhaus im Wrangel Kiez zu verkaufen.,3.000.000 €,"Kreuzberg, 10997 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",30,1.286 m²,500 m²,2.333 €/m²,Mehrfamilienhaus,1.351 m²,nil,nil,nil,nil,"Käufercourtage in Höhe von 7,14% des Kaufpreises inkl. Umsatzsteuer","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Einfamilienhaus in ruhiger Lage mit guter Anbindung,340.000 €,"Karow, 13125 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,100 m²,710 m²,3.400 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,Garage,"3,57% vom Kaufpreis, d. h. inkl. der 19 % MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wunderschönes Mehrfamilienhaus zur Kapital - Anlage in Lichtenrader Top - Lage !,1.498.000 €,"Lichtenrade, 12305 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,420 m²,1.372 m²,3.567 €/m²,Mehrfamilienhaus,138 m²,sofort,nil,nil,2 Garagen,Ja,{'is24qa-keller-label': ''}
Modernes Wohnen neu definiert: Traumhafte Doppelhaushälfte für Individualisten!,570.000 €,"Karow, 13125 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,115 m²,780 m²,4.957 €/m²,Doppelhaushälfte,45 m²,nach Absprache,2,2,2 Stellplätze,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Großzügige Doppelhaushälfte im grünen Marienfelde,757.000 €,"Greulichstraße 23,
Marienfelde, 12277 Berlin",6,210 m²,679 m²,3.605 €/m²,Doppelhaushälfte,54 m²,sofort,4,2,3 Garagen,"3,57 %",{'is24qa-keller-label': ''}
"Hell, großzügig und energieeffizient – Ihr Familienglück nah zum See?",1.300.000 €,"Lübars, 13465 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,193 m²,551 m²,6.736 €/m²,nil,105 m²,nil,nil,2,2 Außenstellplätze,3%,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Familienfreundliches Wohnen im gepflegtem Wohnumfeld mit viel Platz für die ganze Familie,399.000 €,"Buckow, 12351 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,125 m²,265 m²,3.192 €/m²,Reihenmittelhaus,120 m²,nil,4,3,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
***RICHERT & CO. - 2-ETW-Villa in bester Berliner Lage***,1.250.000 €,"Schmöckwitz, 12527 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,320 m²,915 m²,3.906 €/m²,Villa,nil,nil,nil,nil,nil,"6,96% des Kaufpreises",{}
