title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Investoren aufgepasst! Zwei Objekte -1A Lage- im Paket zu verkaufen,1.250.000 €,"Erfurter Straße 20-22,
99310 Arnstadt, Ilm-Kreis",25,"1.857,8 m²",705 m²,673 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Wohnhaus mit Nebengelass im Kyffhäuserkreis,55.000 €,"Zaunröder Str. 6,
99713 Helbedündorf, Kyffhäuserkreis",7,158 m²,544 m²,348 €/m²,Bauernhaus,nil,sofort nach Kaufpreiszahlung,nil,2,3 Garagen,"4,76 % des Kaufpreises incl. Mwst.",{'is24qa-keller-label': ''}
Ökologisch saniertes Mehrfamilienhaus (Hanfdämmstoff!),149.800 €,"Alexanderstraße 3,
99448 Kranichfeld, Weimarer Land (Kreis)",8,"195,2 m²",600 m²,767 €/m²,Mehrfamilienhaus,282 m²,05-2024,8,nil,Garage,"3,57 % vom Kaufpreis incl. Mwst.",{}
Wohnhaus mit vielen Möglichkeiten und großen Dachterrassen,299.000 €,"07318 Saalfeld/Saale, Saalfeld-Rudolstadt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,251 m²,348 m²,1.191 €/m²,nil,nil,01.09.2023,5,4,nil,3 % des Kaufpreises inkl. MwSt. vom Käufer und Verkäufer,{}
Einfamilienhaus mit Potenzial,139.000 €,"37318 Birkenfelde, Eichsfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,128 m²,446 m²,1.086 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,2,5 Stellplätze,"3,3 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
Vielseitig nutzbares Mehrfamilienhaus in ruhiger Wohnlage von Jena-Zwätzen,599.000 €,"Zwätzen, 07743 Jena
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,250 m²,489 m²,2.396 €/m²,Mehrfamilienhaus,nil,nil,8,4,2 Garagen,"4,13 %",{'is24qa-online-besichtigung-moeglich-label': ''}
Familienglück - Zweifamilienhaus im Villenviertel,230.000 €,"99880 Waltershausen, Gotha (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,221 m²,300 m²,1.041 €/m²,Einfamilienhaus (freistehend),nil,nil,6,3,1 Stellplatz,3.57 %,{'is24qa-gaeste-wc-label': ''}
Großzügiges Mehrfamilienhaus in Hochheim,285.000 €,"Hochheim, 99094 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,240 m²,592 m²,1.188 €/m²,Mehrfamilienhaus,nil,nil,2,2,1 Garage,"7,14 Prozent** Käufercourtage inklusive der gesetzlichen Mehrwertsteuer",{'is24qa-keller-label': ''}
Einladendes Zuhause in Wachstedt: Raum für Ihre Träume und Kreativität,39.500 €,"37359 Wachstedt, Eichsfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,"192,89 m²",665 m²,205 €/m²,Reihenmittelhaus,nil,nil,nil,nil,nil,"3.500,00€ Käuferprovision inkl. Mwst.",{'is24qa-keller-label': ''}
"Preisanpassung, Wohnen am Fuß des Kyffhäusers",25.000 €,"06567 Ringleben, Kyffhäuserkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,164 m²,313 €/m²,Einfamilienhaus (freistehend),100 m²,01.12.2022,2,1,2 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
