title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Provisionsfrei! Mehrfamilienhaus mit 3 Wohneinheiten,149.000 €,"Adolf-Schauder-Straße 42,
99885 Ohrdruf, Gotha (Kreis)",9,230 m²,195 m²,648 €/m²,Mehrfamilienhaus,nil,nil,3,3,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
+PROVISIONSFREI! Saniert + neue Haustechnik!,420.000 €,"99631 Weißensee, Sömmerda (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,"301,15 m²",2.290 m²,1.395 €/m²,Einfamilienhaus (freistehend),"138,43 m²",nach Vereinbarung,6,3,5 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Zentral gelegenes Mehrfamilienhaus in Vacha mit vier Wohnungen! *** INTERESSANTE KAPITALANLAGE! ***,159.000 €,"Bachgasse 38,
36404 Vacha, Wartburgkreis",11,"225,5 m²",209 m²,705 €/m²,nil,nil,nil,nil,nil,nil,5.00 zzgl. 19 % MwSt.,{'is24qa-vermietet-label': ''}
Einfamilienhaus in Geschwenda,270.000 €,"99331 Geschwenda, Ilm-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,259 m²,300 m²,1.042 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,Außenstellplatz,8100,{}
"Mehr als 6% Rendite !!, 8-FH in Pößneck",450.000 €,"07381 Pößneck, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",24,480 m²,364 m²,938 €/m²,Mehrfamilienhaus,nil,nil,16,8,nil,"3,57 % incl MWSt","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
gepflegtes Bauernhaus in Tanna Ortsteil Setzen,79.000 €,"07922 Tanna, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,152 m²,353 m²,520 €/m²,Einfamilienhaus (freistehend),60 m²,sofort,2,2,1 Garage,"2,99 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Bezugsfertige Modulhaus Bungalow im neuen Baugebiet in Kahla,319.990 €,"07768 Kahla, Saale-Holzland-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,58 m²,546 m²,5.517 €/m²,Bungalow,60 m²,nil,2,1,2 Außenstellplätze,"5,97 % inkl. 19,0 % MwSt.",{'is24qa-online-besichtigung-moeglich-label': ''}
Vielseitiges Stadthaus mit Potenzial,114.000 €,"99974 Mühlhausen/Thüringen, Unstrut-Hainich-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,230 m²,680 m²,496 €/m²,nil,180 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Preisänderung !!! Massives 1-2 Familienhaus mit Nebengelass und Garten wartet auf neue Eigentümer,119.000 €,"07387 Krölpa, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,393 m²,1.190 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,2,2,nil,jeweils 3 % von Käufer und Verkäufer vom Kaufpreises inkl. MwSt.,{}
Großzügiges Zweifamilienhaus mit individuellen Gestaltungs- und Ausbaumöglichkeiten,290.000 €,"98694 Gehren, Ilm-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,216 m²,794 m²,1.343 €/m²,Mehrfamilienhaus,nil,nil,nil,3,nil,"3,57","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
