title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Vier Wände tausend Möglichkeiten!,395.000 €,"63128 Dietzenbach, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"125,87 m²",275 m²,3.138 €/m²,Einfamilienhaus (freistehend),"229,3 m²",ab sofort,nil,1,nil,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': ''}"
Freistehendes Einfamilienhaus mit Blick ins Grüne!,575.000 €,"63303 Dreieich, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"124,56 m²",408 m²,4.616 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,nil,2,Garage,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-keller-label': ''}"
Gebäudeensemble in historischer Altstadt von Dietzenbach,999.900 €,"63128 Dietzenbach, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,"341,47 m²",481 m²,2.928 €/m²,Einfamilienhaus (freistehend),"150,07 m²",nach Vereinbarung,6,5,3 Außenstellplätze,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Attraktives Zweifamilienhaus mit Gewerbeeinheit in verkehrsgünstiger Lage,650.000 €,"Oberzwehren, 34132 Kassel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,160 m²,1.000 m²,4.063 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,10 Außenstellplätze,"3,57% des Kaufpreises inkl. MwSt.",{}
Charmantes Einfamilienhaus in Schaafheim: Einladendes Zuhause in idyllischer Lage,349.000 €,"64850 Schaafheim, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,140 m²,195 m²,2.493 €/m²,Einfamilienhaus (freistehend),nil,nil,6,2,1 Stellplatz,"3,57% inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Traumimmobilie mit variabler Nutzung - Freistehendes Wohnhaus & Einliegerwohnung in imposanter Lage,770.000 €,"68519 Viernheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,"218,06 m²",599 m²,3.531 €/m²,Einfamilienhaus (freistehend),315 m²,nach Absprache,4,3,1 Garage,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Usingen: Top Zweifamilienhaus in ruhiger Feldrandlage!,495.000 €,"61250 Usingen, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,220 m²,519 m²,2.250 €/m²,Mehrfamilienhaus,71 m²,nil,6,2,2 Garagen,"3,57 %","{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Neu-Anspach: Charmantes Einfamilienhaus für Familien oder Paare,349.000 €,"61267 Neu-Anspach, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,128 m²,228 m²,2.727 €/m²,Einfamilienhaus (freistehend),20 m²,nach Vereinbarung,5,2,1 Carport,"2,975 %",{'is24qa-keller-label': ''}
Usingen: Klein aber Mein! Ein gemütliches Zuhause für Paare und Singles!,162.000 €,"61250 Usingen, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,72 m²,252 m²,2.250 €/m²,Bungalow,25 m²,nil,1,1,1 Garage,"3,57 %",{}
Wehrheim-Friedrichthal: Einfamilienhaus mit Einliegerwohnung in Feldrandlage!!,437.000 €,"61273 Wehrheim, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,165 m²,881 m²,2.648 €/m²,Einfamilienhaus (freistehend),106 m²,nach Vereinbarung,4,2,1 Garage,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-einliegerwohnung-label': ''}"
