title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"2-Familienhaus mit Garage, Carports und Garten",145.000 €,"Gartenwiese XXX,
07366 Harra, Saale-Orla-Kreis",1,"188,44 m²",1.146 m²,769 €/m²,Wohnimmobilie (sonstige),60 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einziehen und genießen - im schönen Bad Berka,329.000 €,"99438 Bad Berka, Weimarer Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,135 m²,220 m²,2.437 €/m²,Doppelhaushälfte,nil,nach Absprache,3,1,2 Carports,"3,57% inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Wohnhaus + provisionsfrei +,65.400 €,"Seubtendorf XXX,
07922 Tanna, Saale-Orla-Kreis",4,181 m²,2.783 m²,361 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienfachwerkhaus mit Nebengebäude,90.000 €,"Ernst-Thälmann-Straße XXX,
98574 Schmalkalden, Schmalkalden-Meiningen (Kreis)",6,"143,1 m²",385 m²,629 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Wohn- und Geschäftshaus mit Garage,84.200 €,"Ernst-Thälmann-Straße XXX,
99718 Großenehrich, Kyffhäuserkreis",1,336 m²,312 m²,251 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Freistehendes Einfamilienhaus mit Garage,131.500 €,"Lindenplatz XXX,
99706 Sondershausen, Kyffhäuserkreis",3,150 m²,379 m²,877 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Freistehendes Wohnhaus mit 3 Carports,255.500 €,"Waldstraße XXX,
07381 Pößneck, Saale-Orla-Kreis",7,"132,15 m²",3.866 m²,1.933 €/m²,Wohnimmobilie (sonstige),"31,96 m²",nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Freistehendes Einfamilienhaus mit Garage,133.000 €,"Gobertstraße XXX,
37308 Kella, Eichsfeld (Kreis)",1,220 m²,1.776 m²,605 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus mit Garage,133.600 €,"Heiland XXX,
99755 Ellrich, Nordhausen (Kreis)",1,174 m²,952 m²,768 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus mit Landwirtschaftsfläche,107.700 €,"Sperlingsberg XXX,
99706 Sondershausen, Kyffhäuserkreis",1,135 m²,631 m²,798 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus + provisionsfrei,30.000 €,"An der Stadtmauer XXX,
06571 Wiehe, Kyffhäuserkreis",1,73 m²,40 m²,411 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
2-Einfamilien-Wohnhäuser mit Ackerland,117.300 €,"Mittelstraße XXX,
99189 Ringleben, Sömmerda (Kreis)",5,123 m²,6.916 m²,954 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Doppelhaushälfte mit Anbau,233.000 €,"Haßlebener Weg XXX,
Sulzer Siedlung, 99087 Erfurt",1,"90,97 m²",831 m²,2.561 €/m²,Wohnimmobilie (sonstige),"48,29 m²",nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus + provisionsfrei +,56.000 €,"Thälmannplatz XXX,
98596 Trusetal, Schmalkalden-Meiningen (Kreis)",1,155 m²,328 m²,361 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus mit Nebengelass,40.000 €,"Untere Karlstraße XXX,
07926 Gefell, Saale-Orla-Kreis",6,178 m²,403 m²,225 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
2-Familienhaus mit Nebengebäuden,96.000 €,"Ortsstraße XXX,
07381 Oberoppurg, Saale-Orla-Kreis",8,"237,96 m²",887 m²,403 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus mit Nebengelass,74.200 €,"Hauptstraße XXX,
99974 Unstruttal, Unstrut-Hainich-Kreis",4,128 m²,710 m²,580 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Freistehendes 2-Familienhaus mit kleinem Innenhof,92.500 €,"Kirchstraße XXX,
99718 Clingen, Kyffhäuserkreis",1,177 m²,213 m²,523 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Freistehendes Wohnhaus mit Garagenanbau,62.000 €,"Aschenhäuser Straße XXX,
36452 Oberkatz, Schmalkalden-Meiningen (Kreis)",6,"140,8 m²",569 m²,440 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus mit Nebengebäude,142.000 €,"Friedrichsanfang XXX,
99885 Crawinkel, Gotha (Kreis)",1,132 m²,772 m²,1.076 €/m²,Wohnimmobilie (sonstige),0 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
