title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Haus am Wald in Marburg Cappel (Mit Einliegerwohnung - Ohne Makler - VB),669.000 €,"Königsberger Straße 18,
Cappel, 35043 Marburg",10,226 m²,665 m²,2.960 €/m²,Mehrfamilienhaus,63 m²,1.8.2024,6,2,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Schönes und ruhig gelegenes Einfamilienhaus in bester Lage von Lampertheim, sucht neue Familie!!!",894.990 €,"68623 Lampertheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",140 m²,833 m²,6.393 €/m²,Einfamilienhaus (freistehend),70 m²,nil,2,1,nil,"3,57% inkl. MwSt.",{}
Erstbezug -ein Großes Traum- Haus mit ELW für 2 Generationen in super AAA Lage !!!,1.199.000 €,"61389 Schmitten, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,265 m²,1.200 m²,4.525 €/m²,Mehrfamilienhaus,nil,sofort,6,3,2 Stellplätze,"3,5%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Leerstehendes 2-Familienhaus mit Garten, sofort verfügbar!",770.000 €,"65399 Kiedrich, Rheingau-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,240 m²,378 m²,3.208 €/m²,nil,nil,nil,nil,nil,nil,"Käufer-Makler-Provision beträgt 5,95% vom Kaufpreis inkl. MwSt.",{}
"Schönes, verträumtes Haus für eine Familie mit dem Sinn für das gewisse Extra!",299.000 €,"35781 Weilburg, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,180 m²,893 m²,1.661 €/m²,nil,nil,nil,nil,nil,nil,"Käufer-Makler-Provision beträgt 3,57% vom Kaufpreis inkl. MwSt.",{}
"2- Familienhaus in guter und ruhiger Lage, auch als Generationshaus nutzbar!",730.000 €,"63477 Maintal, Main-Kinzig-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"173,87 m²",656 m²,4.199 €/m²,nil,nil,nil,nil,nil,nil,"Makler-Käufer-Provision beträgt 5,95% vom Kaufpreis inkl. MwSt.",{}
Nahe des Mumm´schen Parks: Herrschaftliche Familienvilla mit viel Platz,4.980.000 €,"Sachsenhausen-Süd, 60598 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,452 m²,1.121 m²,11.018 €/m²,Villa,117 m²,nach Vereinbarung,5,4,Garage,"Die Käuferprovision beträgt 2,975% inkl. MwSt. des Kaufpreises.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Freistehendes Traumhaus in gewachsenem Gebiet,1.019.000 €,"64347 Griesheim, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,149 m²,514 m²,6.839 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
**Einfamilien-Wohnhaus in attraktiver ruhiger Wohnlage mit Fernblick**,385.000 €,"63571 Gelnhausen, Main-Kinzig-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,178 m²,534 m²,2.163 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,4,1,2 Außenstellplätze,"2,975 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Schöner Bungalow in Lampertheim sucht neue Besitzer. Interesse?,779.000 €,"68623 Lampertheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,228 m²,586 m²,3.417 €/m²,Bungalow,134 m²,nach Vereinbarung,4,2,1 Garage,3% zzgl. MwSt.,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
