title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Familienfreundliches Einfamilienhaus mit hübschen Garten gesucht?,290.000 €,"99734 Nordhausen, Nordhausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,142 m²,753 m²,2.042 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,2,nil,"3,57 %",{}
kleines Mehrfamilienhaus mit zwei Wohnungen in Mendhausen,150.000 €,"Am Kirchgarten 91,
98630 Mendhausen, Hildburghausen (Kreis)",6,202 m²,295 m²,743 €/m²,Mehrfamilienhaus,nil,nil,nil,2,nil,"3,57 % inkl. Umsatzsteuer",{}
freistehendes Einfamilienhaus in Krölpa (Pößneck),210.000 €,"07387 Krölpa, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,110 m²,482 m²,1.909 €/m²,Einfamilienhaus (freistehend),nil,nil,2,1,2 Carports,"3,57","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
26779 | +++ Reines Wohnen + 16 kleine WE + Mietsteigerungspotenzial + gut vermietbar + Weimar +++,930.000 €,"Westvorstadt, 99425 Weimar
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",28,523 m²,500 m²,1.778 €/m²,Mehrfamilienhaus,523 m²,nil,nil,nil,nil,"Die Provision beträgt 7,14 % des Kaufpreises inkl. der gesetzlichen Mehrwertsteuer.",{}
Einfamilienhaus mit Potential bei Treffurt,75.000 €,"99830 Treffurt, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,130 m²,820 m²,577 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,5 Stellplätze,siehe Sonstiges,{'is24qa-keller-label': ''}
Wohn- und Geschäftshaus im Stadtzentrum von Weimar,9.800.000 €,"Goetheplatz 3+5,
Westvorstadt, 99423 Weimar",180,3.473 m²,1.507 m²,2.822 €/m²,nil,3.473 m²,sofort,nil,nil,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ihr Traumhaus: Zeitgemäße Architektur und nachhaltiger Komfort,960.000 €,"Zwätzen, 07743 Jena
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,165 m²,796 m²,5.818 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,nil,nil,2 Garagen,"2,38 % vom Kaufpreis inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Neuwertiges Einfamilienhaus mit Garten und 2 Einliegerwohnungen in ruhiger Lage,599.000 €,"99428 Nohra, Weimarer Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,"310,07 m²","700,07 m²",1.932 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,5,4,4 Außenstellplätze,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einliegerwohnung-label': ''}"
"Auengrund, EFH",239.000 €,"Kirchweg 9,
98673 Auengrund, Hildburghausen (Kreis)",4,130 m²,335 m²,1.838 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,3 Stellplätze,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Preisgesenkt - Solide Doppelhaushälfte in ruhiger Lage von Gößnitz,108.000 €,"04639 Gößnitz, Altenburger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,115 m²,505 m²,939 €/m²,Doppelhaushälfte,nil,nil,nil,1,2 Stellplätze,"4,76 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
