title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Attraktives Wohn- und Gewerbeanwesen mit Halle und 2917 m² Grundstück,1.598.000 €,"68789 Sankt Leon-Rot, Rhein-Neckar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,244 m²,2.917 m²,6.549 €/m²,Mehrfamilienhaus,77 m²,sofort,nil,3,Garage,"3,57 inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Ärmel hochkrempeln und anpacken - Bauernhaus sucht Großfamilie,235.000 €,"75031 Eppingen, Heilbronn (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,180 m²,740 m²,1.306 €/m²,Bauernhaus,nil,sofort verfügbar,3,1,nil,"3,57","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Liebhaberobjekt! Bauernhaus mit Scheune, Gewölbekeller - liebevoll als Museum eingerichtet!",280.000 €,"97941 Tauberbischofsheim, Main-Tauber-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,200 m²,800 m²,1.400 €/m²,Bauernhaus,nil,zeitnah nach Absprache,nil,nil,nil,"1,79 % inkl. MwSt.",{}
Stilvolle Stadtvilla mit großem Grundstück und zwei Wohneinheiten - PROVISIONSFREI,599.000 €,"77855 Achern, Ortenaukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,195 m²,1.100 m²,3.072 €/m²,Wohnimmobilie (sonstige),nil,nach Absprache,nil,nil,4 Stellplätze,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Auf die Inneren Werte kommt es an! Häuschen innen saniert!,225.000 €,"73108 Gammelshausen, Göppingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",120 m²,90 m²,1.875 €/m²,Doppelhaushälfte,"79,72 m²",14.3.2024,3,2,nil,4.76%,{'is24qa-keller-label': ''}
"Modernes und großzügiges EFH mit Wärmepumpe, PV und vielen weiteren Vorzügen",Auf Anfrage,"Achalmstrasse 1,
73779 Deizisau, Esslingen (Kreis)",6,157 m²,269 m²,nil,Einfamilienhaus (freistehend),"43,45 m²",2025,4,2,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Rentable Kapitalanlage - 4-Familienhaus mit Garage in begehrter Wohnlage,595.000 €,"Hoheneck, 71642 Ludwigsburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,224 m²,340 m²,2.656 €/m²,Mehrfamilienhaus,nil,nil,8,4,1 Garage,"3,57% inklusive der gesetzlichen Mehrwertsteuer, zahlbar bei Vertragsabschluss","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Schönes, geräumiges Haus mit 12 - Zimmern in Göppingen (Kreis), Mühlhausen im Täle",449.000 €,"73374 Mühlhausen im Täle, Göppingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,375 m²,1.250 m²,1.197 €/m²,Mehrfamilienhaus,nil,10.1.2024,nil,12,1 Garage,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Freistehendes Einfamilienhaus mit großem Garten,465.000 €,"Drosselstraße 30,
72184 Eutingen im Gäu, Freudenstadt (Kreis)",7,177 m²,790 m²,2.627 €/m²,Einfamilienhaus (freistehend),15 m²,nil,3,2,1 Garage,"3,57","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Haus im Zentrum mit Garten,360.000 €,"76547 Sinzheim, Rastatt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,170 m²,442 m²,2.118 €/m²,Mehrfamilienhaus,65 m²,nil,4,2,3 Außenstellplätze,"3,57 % incl. Mwst.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Wir begleiten Sie beim Bau Ihres Wunschhauses. Einfamilien-, Doppel-, Zweifamilienhaus, Bungalow",365.669 €,"74850 Schefflenz, Neckar-Odenwald-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,125 m²,"413,93 m²",2.925 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
