title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Vielseitiges Zuhause in ruhiger Lage von Wattenscheid,375.000 €,"Wattenscheid-Mitte, 44866 Bochum
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","6,5",201 m²,400 m²,1.866 €/m²,Doppelhaushälfte,nil,ab sofort,nil,3,1 Garage,"3,98% inkl. der gesetzlichen MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Stilvolle Doppelhaushälfte mit Südterrasse für die Familie !,438.000 €,"58239 Schwerte, Unna (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,133 m²,222 m²,3.293 €/m²,Doppelhaushälfte,nil,nach Absprache,nil,nil,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-vermietet-label': ''}"
Attraktives Einfamilienhaus mit reichlich Raum in bevorzugter Wohnlage !,480.000 €,"47533 Kleve, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"183,9 m²",471 m²,2.610 €/m²,Einfamilienhaus (freistehend),63 m²,nil,5,2,2 Außenstellplätze,"3,57 % inkl. gesetzl. MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Exklusives, neuwertiges Einfamilienhaus mit Schwimmbad in ruhiger Wohnlage !",748.000 €,"47559 Kranenburg, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,190 m²,793 m²,3.937 €/m²,Einfamilienhaus (freistehend),54 m²,nil,3,2,2 Garagen,"3,57 % inkl. gesetzl. MwSt",{'is24qa-gaeste-wc-label': ''}
Exklusives Einfamilienhaus mit Einliegerwohnung auf sehr schönem Grundstück !,798.000 €,"47559 Kranenburg, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,300 m²,1.836 m²,2.660 €/m²,Einfamilienhaus (freistehend),nil,nil,7,2,1 Garage,"3,57 % inkl. gesetzl. MwSt",{'is24qa-keller-label': ''}
Mehrfamilienhaus in verkehrsberuhigter Lage! Eine Wohnung frei!,420.000 €,"52372 Kreuzau, Düren (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,"305,2 m²",722 m²,1.376 €/m²,Mehrfamilienhaus,"297,6 m²",sofort,9,4,4 Garagen,"Der Käufer hat eine Courtage in Höhe von 5,95% des Kaufpreise inklusive der MwSt. zu zahlen.",{'is24qa-vermietet-label': ''}
Euskirchen-Kirchheim: fertige Neubau-Doppelhaushälfte mit Garten und Garage! 360° Begehung,490.000 €,"53879 Euskirchen, Euskirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"117,95 m²",611 m²,4.154 €/m²,Doppelhaushälfte,"46,12 m²",nil,3,1,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ruhig gelegenes Einfamilienhaus mit separatem Wohnhaus in beliebter Wohngegend in Siegen,240.000 €,"Siegen, 57074 Siegen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"118,48 m²",953 m²,2.026 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,2 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Glücklich ins neue Familienheim! Sehr gepflegtes, freistehendes Einfamilienhaus in ruhiger Wohnlage",359.000 €,"53773 Hennef (Sieg), Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,106 m²,698 m²,3.387 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,1,3 Garagen,"2,975 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Außergewöhnliche Wohn- und Gewerbeimmobilie in 1a Lage,799.000 €,"45721 Haltern am See, Recklinghausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,355 m²,370 m²,2.251 €/m²,Mehrfamilienhaus,nil,nach Vereinbarung,nil,nil,3 Stellplätze,"4,76 % inkl. ges. MwSt.",{}
"Gemütliches Reihenhaus mit Keller, zwei Garagen und schönem Grundstück in Hachhausen!",199.000 €,"45711 Datteln, Recklinghausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,71 m²,352 m²,2.803 €/m²,Reiheneckhaus,50 m²,nach Vereinbarung,3,1,4 Garagen,"3,57 inkl. MwSt.",{'is24qa-keller-label': ''}
Doppelhaushälfte mit Garage,299.000 €,"47877 Willich, Viersen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"92,41 m²",502 m²,3.236 €/m²,Doppelhaushälfte,nil,nach Absprache,2,1,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
Grundsolides Einfamilienreihenhaus in Düren- Gürzenich zu verkaufen,285.000 €,"Valenciener Straße 90,
Gürzenich, 52355 Düren",7,155 m²,283 m²,1.839 €/m²,Reihenmittelhaus,30 m²,Nach Vereinbarung,4,1,1 Garage,"2,38% inkl. 19% MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnen auf einer Ebene - Reihenmittelhaus Bungalow,235.000 €,"59929 Brilon, Hochsauerlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,117 m²,323 m²,2.009 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,3,nil,nil,"3,57 % inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Mehrfamilienhaus in der Südstadt,820.000 €,"Kernstadt, 33098 Paderborn
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,"291,57 m²",404 m²,2.812 €/m²,Mehrfamilienhaus,nil,vermietet,6,6,4 Garagen,"3,57 % inkl. 19 % MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Charmantes 3-Familienhaus in grüner Lage von Dortmund-Bövinghausen/Lütgendortmund!,449.000 €,"Bövinghausen, 44388 Dortmund
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,231 m²,415 m²,1.944 €/m²,Doppelhaushälfte,80 m²,n.V.,5,3,1 Garage,"2,38% inkl. der MwSt. von zur Zeit 19%",{'is24qa-keller-label': ''}
Charmante Doppelhaushälfte für eine junge Familie,200.000 €,"47574 Goch, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,95 m²,310 m²,2.105 €/m²,Doppelhaushälfte,95 m²,nil,3,1,2 Außenstellplätze,"3,57 % inkl 19 % Mwst.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Das Worringer Trio: 2+1 auf einem Grundstück,849.000 €,"Worringen, 50769 Köln
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,"313,06 m²",511 m²,2.712 €/m²,Mehrfamilienhaus,nil,nil,8,5,1 Garage,"3,57 %",{'is24qa-keller-label': ''}
NEUER PREIS!!!! - Familienfreundliche Neubau-Doppelhaushälfte im Werler Süden,339.900 €,"59457 Werl, Soest (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,116 m²,278 m²,2.930 €/m²,Doppelhaushälfte,nil,nil,nil,nil,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ehemaliges Schulmeisterhaus in naturnahe Lage,179.000 €,"52152 Simmerath, Aachen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,99 m²,503 m²,1.808 €/m²,Doppelhaushälfte,nil,Nach Vereinbarung,3,1,2 Garagen,"2,38%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
