title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
4-Familienhaus mit attraktiver Rendite in Innenstadtlage,245.000 €,"32105 Bad Salzuflen, Lippe (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,197 m²,298 m²,1.244 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Ein Paradies für die Familie - Großes Einfamilienhaus am Ende einer Sackgasse mit herrlichem Garten!,469.000 €,"Senne, 33659 Bielefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,103 m²,768 m²,4.553 €/m²,Einfamilienhaus (freistehend),nil,nil,3,3,2 Carports,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sanierungsobjekt in sehr guter Lage in Düsseldorf-Holthausen,595.000 €,"Holthausen, 40589 Düsseldorf
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,200 m²,467 m²,2.975 €/m²,Reihenmittelhaus,276 m²,nach Kauf,3,2,1 Außenstellplatz,"3,57 % vom Kaufpreis incl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
... eine großzügige Immobilie mit viel Potential!!,449.000 €,"49497 Mettingen, Steinfurt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,241 m²,1.136 m²,1.863 €/m²,Einfamilienhaus (freistehend),176 m²,nach Vereinbarung,5,2,4 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-einliegerwohnung-label': ''}
Spannende Kapitalanlage mit acht Wohneinheiten im Grünen!,995.000 €,"51766 Engelskirchen, Oberbergischer Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",23,610 m²,1.088 m²,1.631 €/m²,Mehrfamilienhaus,100 m²,nil,11,9,12 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
Traum Grundstück in Bestlage von Neuss - Selikum,1.490.000 €,"Reuschenberg, 41466 Neuss
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,180 m²,2.312 m²,8.278 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,2 Garagen,"3,57 % inkl. ges. MwSt.",{}
Exklusives KFW40 Einfamilienhaus in Paderborn-Stadtheide,771.017 €,"Kernstadt, 33102 Paderborn
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"153,49 m²","649,5 m²",5.023 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Entdecken Sie Ihr saniertes Traumhaus mit grenzenlosen Möglichkeiten!,358.500 €,"51766 Engelskirchen, Oberbergischer Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,205 m²,1.104 m²,1.749 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,4 Garagen,"3,57 % inkl. ges. MwSt.","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
"Wenn nicht jetzt, wann.. ? Stadt Bad Münstereifel",349.000 €,"53902 Bad Münstereifel, Euskirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,150 m²,750 m²,2.327 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,2,2,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Sanierter Bauernhof mit großem Pferdestall und Reitplatz,815.000 €,"41836 Hückelhoven, Heinsberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,170 m²,1.952 m²,4.794 €/m²,Bauernhaus,nil,nil,nil,nil,nil,"2,975 % inkl. ges. MwSt.",{}
Bungalow in Fröndenberg/Ruhr,395.000 €,"58730 Fröndenberg/Ruhr, Unna (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,860 m²,2.821 €/m²,Bungalow,125 m²,30.07.2024,nil,nil,2 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Großzügiger Bungalow mit eingewachsenem Garten,430.000 €,"53359 Rheinbach, Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,122 m²,455 m²,3.525 €/m²,Einfamilienhaus (freistehend),nil,Nach Vereinbarung,3,1,4 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gemütliche Doppelhaushälfte in Marl-Brassert,179.000 €,"Brassert, 45768 Marl
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",73 m²,282 m²,2.452 €/m²,Doppelhaushälfte,35 m²,nil,2,1,1 Außenstellplatz,"4,76 % inkl. ges. MwSt.",{}
Eine Immobilie die sich rechnet !,750.000 €,"Alt-Homberg, 47198 Duisburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",20,589 m²,895 m²,1.273 €/m²,Mehrfamilienhaus,nil,nach Vereinbarung,10,10,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
Zwei Wohneinheiten,199.000 €,"48432 Rheine, Steinfurt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"170,75 m²",645 m²,1.165 €/m²,Mehrfamilienhaus,nil,nach Absprache,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Stilvolles Bungalow auf dem Brüser Berg!,575.000 €,"Brüser Berg, 53125 Bonn
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"140,41 m²",327 m²,4.095 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,3,1,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Drei Häuser, ein Grundstück -attraktive Anlagemöglichkeit!",550.000 €,"57368 Lennestadt, Olpe (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",18,345 m²,898 m²,1.594 €/m²,Mehrfamilienhaus,nil,nil,15,3,5 Außenstellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
Außergewöhnliches freistehendes Einfamilienhaus mit luxuriöser Innenausstattung in Übach-Palenberg,650.000 €,"52531 Übach-Palenberg, Heinsberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",200 m²,679 m²,3.250 €/m²,Einfamilienhaus (freistehend),50 m²,1.5.2024,3,3,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
4-Raum-Doppelhaushälfte - Stadtvilla mit gehobener Innenausstattung in Rheinbach,482.000 €,"Brückenacker 6,
53359 Rheinbach, Rhein-Sieg-Kreis",4,137 m²,280 m²,3.518 €/m²,Doppelhaushälfte,nil,nil,3,1,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
NEUBAU OHNE EIGENKAPITAL AB 1300EUR MONATLICHER RATE! DANK HOHEN SUBVENTIONEN!,524.900 €,"46459 Rees, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,304 m²,4.038 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
