title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Reihenendhaus mit Garage in Bielefeld-Sennestadt,285.000 €,"Sennestadt, 33689 Bielefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,116 m²,519 m²,2.457 €/m²,Reiheneckhaus,nil,nach Vereinbarung,nil,2,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Interessantes Anlagepaket in Top-Lage zur Uni und den Grünzügen im Westen,430.000 €,"Schildesche, 33615 Bielefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,150 m²,282 m²,2.867 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Reihenmittelhaus mit viel Platz für die Familie in Quelle,269.000 €,"Brackwede, 33649 Bielefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,143 m²,199 m²,1.881 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,nil,nil,2 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Stilvolles Einfamilienhaus in attraktiver Innenstadtlage von Bielefeld,860.000 €,"Mitte, 33615 Bielefeld
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,175 m²,437 m²,4.914 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,nil,nil,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Junges freistehendes Einfamilienhaus mit moderner Innenausstattung in Olfen,495.000 €,"59399 Olfen, Coesfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,119 m²,383 m²,4.160 €/m²,Einfamilienhaus (freistehend),16 m²,1.9.2024,3,1,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Investitionschance in Schwerte-Villigst: Drei Mehrfamilienhäuser in zentraler Lage!,1.485.000 €,"58239 Schwerte, Unna (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",38,1.207 m²,3.018 m²,1.230 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,10 Außenstellplätze,"4,76% des Kaufpreises inkl. der gesetzlichen MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Solide und wertbeständig, Drei-Familienhaus in Delbrück!",649.000 €,"33129 Delbrück, Paderborn (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,316 m²,1.446 m²,2.054 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,4 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-vermietet-label': ''}
Zentral gelegenes Mehrfamilienhaus mit Ladenlokal in Iserlohn - Innenstadt.,460.000 €,"Iserlohn-Mitte, 58636 Iserlohn
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,360 m²,200 m²,1.278 €/m²,Mehrfamilienhaus,100 m²,Nach Absprache,6,3,Parkhaus-Stellplatz,"4,76 % inkl 19 % MwSt","{'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
"Gepflegtes, sparsames Einfamilienhaus in einer ruhigen Lage in Kranenburg",425.000 €,"Schulte Holderhoffstrasse 4,
47559 Kranenburg, Kleve (Kreis)",5,140 m²,651 m²,3.036 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,1 Garage,"1,8% der Kaufsumme inkl MwSt von je Käufer und Verkäufer",{'is24qa-gaeste-wc-label': ''}
Gepflegtes Domizil mit Einliegerwohnung!,395.000 €,"33142 Büren, Paderborn (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,255 m²,833 m²,1.549 €/m²,nil,nil,sofort,nil,nil,2 Garagen,"3,57","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Stadtnahe Doppelhaushälfte in Höxter,160.000 €,"37671 Höxter, Höxter (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,150 m²,178 m²,1.067 €/m²,Doppelhaushälfte,nil,nil,nil,2,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
Sie haben eine große Familie- wir haben das Haus dafür!,498.000 €,"48308 Senden, Coesfeld (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,200 m²,605 m²,2.490 €/m²,Einfamilienhaus (freistehend),nil,Nach Vereinbarung,nil,3,Garage,"Die Käuferprovision beträgt 2,99 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Gepflegtes Haus in guter Lage!,299.000 €,"48341 Altenberge, Steinfurt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,118 m²,738 m²,2.534 €/m²,Einfamilienhaus (freistehend),nil,01.08.2024,3,1,2 Stellplätze,"3,9 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Neuwertige Doppelhaushälfte in Toplage,325.000 €,"49477 Ibbenbüren, Steinfurt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,133 m²,466 m²,2.444 €/m²,Doppelhaushälfte,nil,nil,nil,nil,1 Carport,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-vermietet-label': ''}"
Modernisierte Kapitalanlage mit Ladenlokal und 4 Garagen in zentraler Lage von Freienohl,315.000 €,"59872 Meschede, Hochsauerlandkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,178 m²,534 m²,1.770 €/m²,nil,106 m²,sofort,4,2,4 Außenstellplätze,"3,57%","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Tradition trifft Moderne: Besonderes Denkmal in Burgsteinfurt!,199.000 €,"48565 Steinfurt, Steinfurt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,98 m²,179 m²,2.031 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,1,1,nil,"3,57 inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
"Neuwertig, komfortabel effizient… …und einfach schön.",464.000 €,"41751 Viersen, Viersen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,177 m²,300 m²,2.621 €/m²,Besondere Immobilie,nil,nach Absprache,3,2,1 Außenstellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
