title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Exklusives, großes und gepflegtes Haus mit sechs Zimmern in Dietzenbach ohne Renovierungsstau",890.000 €,"63128 Dietzenbach, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,164 m²,422 m²,5.427 €/m²,Einfamilienhaus (freistehend),50 m²,1.8.2024,1,1,3 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2- bis 3-Familienhaus in Obertshausen - Von Privat!,649.000 €,"63179 Obertshausen, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,156 m²,531 m²,4.160 €/m²,Mehrfamilienhaus,40 m²,nil,nil,3,2 Garagen,nil,{}
Großzügiges und liebevoll restauriertes Bauernhaus mit Quellenanschluss,680.000 €,"69509 Mörlenbach, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,200 m²,938 m²,3.400 €/m²,Bauernhaus,nil,nil,5,2,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-keller-label': ''}
Exklusives Eigenheim mit neuestem Energiestandard,706.950 €,"69509 Mörlenbach, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,190 m²,310 m²,3.721 €/m²,Doppelhaushälfte,28 m²,nil,4,1,2 Außenstellplätze,"Käuferprovision beträgt 3,0 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Effizienter Neubau mit Photovoltaik-Anlage und Wärmepumpe,699.000 €,"69509 Mörlenbach, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,190 m²,290 m²,3.679 €/m²,Doppelhaushälfte,28 m²,nil,4,1,2 Außenstellplätze,"Käuferprovision beträgt 3,0 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Exklusives Einfamilienhaus auf herrschaftlichem Anwesen.,1.350.000 €,"69483 Wald-Michelbach, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,240 m²,15.000 m²,5.625 €/m²,Einfamilienhaus (freistehend),nil,nil,2,2,4 Garagen,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Chance auf modernes Wohnen: Haus mit innovativer Ausstattung,711.950 €,"69509 Mörlenbach, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,190 m²,323 m²,3.747 €/m²,Doppelhaushälfte,28 m²,nil,4,1,2 Außenstellplätze,"Käuferprovision beträgt 3,0 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Doppelhaushälfte auf großem Grundstück,398.000 €,"64646 Heppenheim (Bergstraße), Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,129 m²,730 m²,3.085 €/m²,Doppelhaushälfte,45 m²,nil,nil,1,1 Garage,"Käuferprovision beträgt 3,00 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-keller-label': ''}
Freistehendes Einfamilienhaus in ruhiger Lage mit tollem Panoramablick - provisionsfrei!,595.000 €,"65817 Eppstein, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"130,72 m²",605 m²,4.552 €/m²,Einfamilienhaus (freistehend),125 m²,sofort,2,2,nil,Nein,"{'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Attraktives Neubau-Reihenendhaus in Gießen-Philosophenhöhe,580.000 €,"Gießen-Ost, 35394 Gießen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"137,48 m²","179,22 m²",4.219 €/m²,nil,nil,30.4.2025,3,1,2 Carports,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
