title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Junges Wohnen im Altbaustil,2.150.000 €,"Othmarschen, 22605 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","6,5",199 m²,596 m²,10.804 €/m²,Doppelhaushälfte,nil,nil,4,2,1 Stellplatz,"3,57 % inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
"10,5 Zimmer Haus in Hamburg - Fischbek",890.000 €,"Neugraben-Fischbek, 21149 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","10,5",381 m²,1.708 m²,2.336 €/m²,Einfamilienhaus (freistehend),107 m²,sofort,4,4,5 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Großzügiges Architektenhaus mit Einliegerwohnung in Kirchsteinbek,749.000 €,"Billstedt, 22117 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,215 m²,635 m²,3.484 €/m²,Einfamilienhaus (freistehend),nil,nil,5,4,1 Carport,3.57 % inkl. MwSt.,{'is24qa-gaeste-wc-label': ''}
Familienparadies am Goßlers Park! Einziehen und Wohlfühlen,2.640.000 €,"Blankenese, 22587 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,249 m²,747 m²,10.602 €/m²,Einfamilienhaus (freistehend),83 m²,nil,5,3,1 Garage,3.57 %,{}
Eine echte Hamburgensie: Prächtige Gründerzeitvilla wenige Schritte vom Elbstrand,3.970.000 €,"Blankenese, 22587 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,378 m²,678 m²,10.503 €/m²,Villa,25 m²,nil,nil,5,4 Stellplätze,siehe Sonstiges,{}
Hamburg - Winterhude | Sanierungsbedürftiges Stadthaus in ruhiger Lage mit Garten und Garage,4.500.000 €,"Winterhude, 22299 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,427 m²,450 m²,10.539 €/m²,nil,65 m²,nil,nil,6,1 Garage,"4,95% inkl. gesetzlicher MwSt. (Käuferprovision)",{'is24qa-keller-label': ''}
Hamburg - Poppenbüttel | Großes EFH oder ZFH teilrenoviert mit Ausbaureserve und Einliegerwohnung,699.000 €,"Poppenbüttel, 22399 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"208,58 m²",561 m²,3.351 €/m²,Mehrfamilienhaus,"123,37 m²",nil,5,1,1 Carport,"3,57 % inkl. gesetzlicher MwSt. (Käuferprovision)","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Kirchwerder | Viel Platz für die ganze Familie - direkt an der Elbe!,525.000 €,"Kirchwerder, 21037 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,249 m²,677 m²,2.108 €/m²,Mehrfamilienhaus,"143,57 m²",nil,5,3,1 Garage,"3,57% inkl. gesetzlicher MwSt. (Käuferprovision)","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-einliegerwohnung-label': ''}"
Hamburg - Sasel | Hochwertig saniertes Einfamilienhaus auf sonnigem Grundstück in exklusiver Lage,699.000 €,"Farmsen-Berne, 22159 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"115,15 m²",617 m²,6.070 €/m²,Einfamilienhaus (freistehend),"102,16 m²",nil,2,1,3 Außenstellplätze,3.57% inkl. gesetzlicher MwSt. (Käuferprovision) Gleiche Courtage erhalten wir auch vom Verkäufer.,{'is24qa-keller-label': ''}
Hamburg - Wilhelmsburg | Doppelhaushälfte in ruhiger Seitenstraße mit großem sonnigen Garten,399.000 €,"Wilhelmsburg, 21109 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,85 m²,1.024 m²,4.694 €/m²,Doppelhaushälfte,10 m²,nil,3,1,nil,3.57% inkl. gesetzlicher MwSt. (Käuferprovision),{'is24qa-gaeste-wc-label': ''}
