title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Einfamilienhaus mit Garten und 2 Garagen in Lautertal-Hopfmannsfeld,129.000 €,"36369 Lautertal (Vogelsberg), Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"168,08 m²",860 m²,767 €/m²,Einfamilienhaus (freistehend),"66,91 m²",nil,4,3,2 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus in Echzell-Bingenheim,99.000 €,"61209 Echzell, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,95 m²,108 m²,1.042 €/m²,Einfamilienhaus (freistehend),30 m²,ab sofort,2,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnhaus in Schotten: Toller Platz - auch für zwei Wohnungen,249.000 €,"63679 Schotten, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,148 m²,526 m²,1.682 €/m²,Mehrfamilienhaus,nil,nach Absprache,5,2,2 Stellplätze,Nein,"{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einziehen und Wohlfühlen! Wohnhaus in Freiensteinau-Weidenau,189.000 €,"36399 Freiensteinau, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"178,1 m²",415 m²,1.061 €/m²,Einfamilienhaus (freistehend),"86,13 m²",nach Absprache,4,2,4 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Wohnhaus mit 3 Wohnungen in Schotten-Rudingshain,349.000 €,"63679 Schotten, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,235 m²,806 m²,1.485 €/m²,Mehrfamilienhaus,62 m²,nach Absprache,5,3,3 Stellplätze,Nein,"{'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Zweifamilienhaus mit Garten und Garage in Grebenau-Udenhausen,249.000 €,"36323 Grebenau, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"157,1 m²",1.131 m²,1.585 €/m²,Mehrfamilienhaus,nil,nil,4,2,6 Stellplätze,"7,14 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnhaus mit Garten in Gedern,180.000 €,"63688 Gedern, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"77,72 m²",618 m²,2.316 €/m²,Einfamilienhaus (freistehend),"41,28 m²",nil,2,1,2 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Hier kostet Sie die Heizung nur die Hälfte - DHH mit 2 Wohnungen in Gedern Mittel-Seemen,239.000 €,"63688 Gedern, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,184 m²,278 m²,1.299 €/m²,Doppelhaushälfte,nil,nach Absprache,5,3,4 Stellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen im Grünen - Wochenendhaus in Gedern Mittel-Seemen,225.000 €,"63688 Gedern, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,138 m²,1.619 m²,1.630 €/m²,Wohnimmobilie (sonstige),9 m²,nach Absprache,4,2,2 Stellplätze,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus mit zwei Garagen und separatem Gartengrundstück in Ulrichstein-Wohnfeld,189.000 €,"35327 Ulrichstein, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"194,26 m²",2.215 m²,973 €/m²,Einfamilienhaus (freistehend),"57,16 m²",nil,5,2,4 Stellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
