title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
**Fischbachtal-Steinau! Vierseithof im Odenwald**,739.000 €,"64405 Fischbachtal, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,159 m²,4.969 m²,4.648 €/m²,Besondere Immobilie,1.080 m²,nil,4,1,2 Garagen,"5,95% vom Kaufpreis (inkl. MwSt.) sind vom Käufer zu zahlen",{'is24qa-keller-label': ''}
"Historische, denkmalgeschützte Villa Germania mit Kutscherhaus in Top Innenstadtlage zu verkaufen",2.100.000 €,"65812 Bad Soden am Taunus, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,425 m²,976 m²,4.941 €/m²,Villa,120 m²,ab sofort,6,3,5 Carports,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Charmantes Einfamilienhaus mit Großzügigem Wiesengrundstück und Vielfältigen Nutzungsmöglichkeiten i,199.900 €,"36205 Sontra, Werra-Meißner-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,160 m²,2.799 m²,1.249 €/m²,Einfamilienhaus (freistehend),190 m²,sofort,3,2,1 Garage,"3,57 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Verträumtes Fachwerkhaus mit Scheune und Garagen in Grebenau - Schwarz,99.000 €,"36323 Grebenau, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,170 m²,371 m²,582 €/m²,Einfamilienhaus (freistehend),240 m²,nach Absprache,3,2,2 Garagen,"3,57 % inkl. ges. MwSt.",{'is24qa-keller-label': ''}
Einfamilienhaus in Mücke-Ruppertenrod,159.000 €,"35325 Mücke, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"118,7 m²",687 m²,1.340 €/m²,Wohnimmobilie (sonstige),nil,nach Absprache,3,1,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-gaeste-wc-label': ''}
"Großes, gepflegtes Einfamilienhaus in ruhiger Wohnlage",590.000 €,"64665 Alsbach-Hähnlein, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,207 m²,537 m²,2.850 €/m²,Einfamilienhaus (freistehend),60 m²,nach Absprache,5,2,2 Carports,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einladende Gemütlichkeit - Ihr perfektes Zuhause für Entspannung und Unterhaltung,249.000 €,"37249 Neu-Eichenberg, Werra-Meißner-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"157,17 m²","722,17 m²",1.584 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,2,1 Garage,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Zukunftsorientiert investieren: Mehrfamilienhaus für Kapitalanlage oder Mehrgenerationenwohnen!,710.000 €,"61231 Bad Nauheim, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,198 m²,485 m²,3.586 €/m²,Mehrfamilienhaus,40 m²,nil,nil,nil,4 Garagen,"5,95%",{'is24qa-keller-label': ''}
Einfamilienhaus mit Charme und Potenzial + Garten-Grundstück,175.000 €,"64750 Lützelbach, Odenwaldkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,103 m²,315 m²,1.699 €/m²,Einfamilienhaus (freistehend),80 m²,nil,nil,2,1 Garage,"3,57% des Kaufpreises inkl.19% MwSt. fällig mit der notariellen Beurkundung und vom Käufer zu zahlen",{}
Moderne Doppelhaushälfte in Ruhige Lage mit Keller und 3 PKW-Stellplätze,757.000 €,"63477 Maintal, Main-Kinzig-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,340 m²,5.221 €/m²,Doppelhaushälfte,52 m²,sofort,4,1,3 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
