title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Projekt Ausbau Mehrfamilienhaus in guter Lage von Apolda zu verkaufen&apos;,158.000 €,"99510 Apolda, Weimarer Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",21,"492,28 m²",310 m²,321 €/m²,Mehrfamilienhaus,nil,nil,nil,6,nil,"4,76 %",{'is24qa-keller-label': ''}
Solides Einfamilienhaus mit Doppelgarage und großem Garten,295.000 €,"07381 Langenorla, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,95 m²,1.018 m²,3.105 €/m²,Einfamilienhaus (freistehend),nil,01.06.2024,nil,nil,2 Garagen,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
BEZUGSFREI Stadthaus am Südpark/Steiger-Löbervorstadt,849.000 €,"Daberstedt, 99096 Erfurt
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,253 m²,392 m²,3.356 €/m²,Mehrfamilienhaus,123 m²,sofort,3,3,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
RESERVIERT! Naturnahes Wohnen - Bezauberndes Einfamilienhaus mit sehr guter Infrastruktur in Gera,330.000 €,"Lusan-Laune, 07549 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,165 m²,1.302 m²,2.000 €/m²,Einfamilienhaus (freistehend),nil,30.09.2024,nil,2,nil,"2,975 % inkl. Mwst.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Viel Platz im Zweifamilienhaus mit Süd-Grundstück,269.500 €,"Oberdorf 55,
99439 Großobringen, Weimarer Land (Kreis)",5,150 m²,1.000 m²,1.797 €/m²,Einfamilienhaus (freistehend),nil,März 2024,3,1,3 Stellplätze,"jeweils 3,57 %des Kaufpreises incl. MwSt-",{'is24qa-keller-label': ''}
Ein- Zweifamilienhaus mit großem Grundstück sucht neuen Eigentümer,269.000 €,"07381 Pößneck, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,245 m²,2.133 m²,1.098 €/m²,Wohnimmobilie (sonstige),nil,August 2024,5,2,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Exklusives Wohnglück in der Innenstadt: Schlüsselfertiges Mehrfamilienhaus im KFW 40 Standard,2.050.000 €,"Gera-Westvororte, 07548 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",21,"641,02 m²",705 m²,3.198 €/m²,Mehrfamilienhaus,nil,nil,18,12,6 Stellplätze,"4,76%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Schönes Mehrfamilienhaus zu verkaufen,449.000 €,"99867 Gotha, Gotha (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",18,450 m²,478 m²,998 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"5,95% des Kaufpreises inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Exklusives Architektenhaus mit Pool in ruhiger Randlage von Neustadt /Orla,545.000 €,"07806 Neustadt an der Orla, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,217 m²,1.136 m²,2.512 €/m²,Einfamilienhaus (freistehend),60 m²,nil,4,3,2 Garagen,"2,98 %",{'is24qa-online-besichtigung-moeglich-label': ''}
Achtung Preissenkung: Großer Hof mit 2 WE und tollen Möglichkeiten,85.000 €,"99735 Werther, Nordhausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,160 m²,1.583 m²,531 €/m²,Mehrfamilienhaus,nil,nil,nil,2,nil,"3,57% inkl. gesetzl. MwSt.",{}
