title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
WOHNBAU: STILVOLLES UND GROSSZÜGIGES WOHNAMBIENTE,1.190.000 €,"41515 Grevenbroich, Neuss (Rhein-Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,297 m²,721 m²,4.007 €/m²,Einfamilienhaus (freistehend),100 m²,sofort,5,3,4 Garagen,"3,57 % Provision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
WOHNBAU: LUXUS TRIFFT STIL UND INNOVATION,1.695.000 €,"50259 Pulheim, Rhein-Erft-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,261 m²,626 m²,6.494 €/m²,Einfamilienhaus (freistehend),75 m²,sofort,6,2,4 Garagen,"3,57 % Provision inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Kleines Haus statt Eigentumswohnung !,159.000 €,"33034 Brakel, Höxter (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,98 m²,804 m²,1.622 €/m²,Einfamilienhaus (freistehend),nil,nil,2,1,2 Außenstellplätze,"3,570 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Immobilienverkauf - Dein Makler für Immobilien - Deutschland - Mallorca,299.000 €,"53840 Troisdorf, Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,300 m²,3.738 €/m²,Einfamilienhaus (freistehend),100 m²,nil,2,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Doppelhaushälfte am Rhein-Herne-Kanal mit Garten und Garage,294.000 €,"Altcrange 28a,
Unser Fritz / Crange, 44653 Herne",4,107 m²,298 m²,2.748 €/m²,Doppelhaushälfte,nil,nil,3,1,1 Garage,nil,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gepflegtes Einfamilienhaus in idyllischer Lage von Windeck-Dreisel!,299.000 €,"51570 Windeck, Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,136 m²,787 m²,2.199 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,2,1 Garage,"3,57%",{'is24qa-gaeste-wc-label': ''}
Köln-Poll! Ihr neues Eigenheim in zentraler und ruhiger Lage!,535.000 €,"Poll, 51105 Köln
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"124,52 m²",285 m²,4.296 €/m²,Einfamilienhaus (freistehend),nil,Nach Absprache,3,3,1 Garage,"3,57%",{'is24qa-keller-label': ''}
IDYLLISCH GELEGEN FÜR FAMILIE UND ANLEGER,469.000 €,"59379 Selm, Unna (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,218 m²,1.419 m²,2.151 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,1 Garage,2.98% inkl. MwSt.,{}
IHRE BESSERE HÄLFTE MIT STEUERLICHEN VORTEILEN,262.000 €,"Hochlarmark, 45661 Recklinghausen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,437 m²,1.871 €/m²,Doppelhaushälfte,nil,nil,nil,nil,1 Garage,2.98% inkl. MwSt.,{}
IN BORNHEIM-HERSEL : DOPPELHAUSHÄLFTE MIT 3-WOHNUNGEN ZU VERKAUFEN,489.000 €,"53332 Bornheim, Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,176 m²,401 m²,2.778 €/m²,nil,59 m²,nach Absprache,6,3,2 Stellplätze,"2,38 inkl. MwSt","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
