title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Einfamilienhaus in ruhiger Dorflage,100.000 €,"Hinterdorfstraße 57,
99752 Kraja, Nordhausen (Kreis)",5,115 m²,2.250 m²,870 €/m²,nil,nil,nil,nil,1,nil,"3,57%",{}
Wohnhaus mit 3 Einheiten und Carport in Sonneberg am Schönberg - mit traumhaftem Weitblick,350.000 €,"96515 Sonneberg, Sonneberg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,282 m²,1.414 m²,1.241 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,Carport,"3% + MWST = 3,57 % inkl. MwSt.",{'is24qa-vermietet-label': ''}
Großer Bauernhof mit viel Potenzial!,98.900 €,"07368 Remptendorf, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,233 m²,3.159 m²,424 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
* Achtung neuer Preis* kleines Wohn- und Geschäftshaus in Auma- Weidatal,99.900 €,"07955 Auma, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,200 m²,112 m²,500 €/m²,Wohnimmobilie (sonstige),nil,sofort,3,1,nil,Die Provision beträgt vom Käufer und Verkäufer jeweils 2 % des Kaufpreises,{'is24qa-keller-label': ''}
Das rechnet sich für Sie!,95.000 €,"19309 Oberdorla, Unstrut-Hainich-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,2.196 m²,950 €/m²,Mehrfamilienhaus,nil,nil,2,2,2 Stellplätze,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Geräumiges Familiendomizil am Stadtrand,195.000 €,"04600 Altenburg, Altenburger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,183 m²,1.345 m²,1.066 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,3 Garagen,"3,57 % Käuferprovision (inkl. gesetzl. MwSt.)","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Klein aber Dein - Haus mit 35 m² Dachterrasse und 2 Stellplätzen in Engerda,59.000 €,"07407 Uhlstädt-Kirchhasel, Saalfeld-Rudolstadt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,128 m²,223 m²,461 €/m²,Einfamilienhaus (freistehend),nil,nil,2,2,2 Außenstellplätze,"5,95 %",{'is24qa-online-besichtigung-moeglich-label': ''}
Starte dein Bauprojekt: Rohbauhaus im Altenburger Land sucht Kreativkopf zur Fertigstellung,343.000 €,"Weidenweg 7,
04603 Saara, Altenburger Land (Kreis)",5,169 m²,766 m²,2.030 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,3,2,1 Garage,keine zusätzliche Käuferprovision,{'is24qa-online-besichtigung-moeglich-label': ''}
Zweifamilienhaus mit Scheune in Kaltenlengsfeld,190.000 €,"36452 Kaltenlengsfeld, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,192 m²,1.799 m²,990 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,10 Stellplätze,"3,57% inkl. MwSt.",{'is24qa-keller-label': ''}
Handwerker aufgepasst - teilsaniertes 3 Fam.-Haus,47.500 €,"07381 Pößneck, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,135 m²,124 m²,352 €/m²,Mehrfamilienhaus,nil,nil,3,3,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ideal für Handwerker! Gewerbegrundst. mit Einfamilienhaus/Verwaltungsgebäude,187.000 €,"Pestalozzistraße 51,
07318 Saalfeld/Saale, Saalfeld-Rudolstadt (Kreis)",5,106 m²,2.583 m²,1.764 €/m²,Einfamilienhaus (freistehend),nil,sofort,4,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Saniertes Altstadthaus in TOP Zustand! Ideal für eine Familie!,398.000 €,"98663 Bad Colberg-Heldburg, Hildburghausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,265 m²,475 m²,1.502 €/m²,Einfamilienhaus (freistehend),100 m²,Herbst 2024,3,1,2 Garagen,"3,57 % inkl. MwSt. vom notariell beurkundeten Kaufpreis.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohntraum im Altstadtkern von Heldburg!,398.000 €,"98663 Bad Colberg-Heldburg, Hildburghausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,265 m²,475 m²,1.502 €/m²,Einfamilienhaus (freistehend),100 m²,Herbst 2024,3,1,2 Garagen,"3,57 % inkl. MwSt. vom notariell beurkundeten Kaufpreis.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Großes Wochenendgrundstück mit 2 tollen Häusern,119.000 €,"Gotterscher Straße 25,
99947 Mülverstedt, Unstrut-Hainich-Kreis",6,52 m²,1.003 m²,2.288 €/m²,Besondere Immobilie,15 m²,sofort,2,1,4 Außenstellplätze,"2,49 %",{}
Mit hochwertigem Tiny House im Wohntrend,135.000 €,"07586 Kraftsdorf, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,49 m²,255 m²,2.755 €/m²,Bungalow,nil,1.4.2024,1,1,2 Stellplätze,"3,57 % Käuferprovision (inkl. gesetzl. MwSt.)",{}
großes Ein- Zweifamilienhaus mit viel Nebengelaß und großem Grundstück,99.500 €,"07338 Drognitz, Saalfeld-Rudolstadt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,186 m²,1.375 m²,535 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,nil,"jeweils 3,5 % von Käufer und Verkäufer vom Kaufpreises inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Geräumiges Einfamilienhaus mit Erholungsoase im Grünen,199.900 €,"07926 Gefell, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,250 m²,2.011 m²,800 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Stadtvilla, 6 helle Zimmer, 177 m² WFL mit Garten und Garage in Nobitz OT Lehndorf",159.000 €,"04603 Saara, Altenburger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,177 m²,619 m²,898 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,2,1 Garage,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Bezahlbares Wohnen - DHH mit 2 Garagen in Traumlage mit schönem Garten von Vacha zu verkaufen,120.000 €,"36404 Vacha, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,130 m²,993 m²,923 €/m²,Doppelhaushälfte,65 m²,nach Vereinbarung,4,nil,Garage,je 3 % inkl. 19 % MWSt. vom Verkäufer und Käufer,{}
Einfamilienhaus zum Wohlfühlen für die ganze Familie!,239.429 €,"07806 Neustadt an der Orla, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"143,7 m²",675 m²,1.666 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
