title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Ansprechendes 6-Zimmer-Einfamilienhaus mit luxuriöser Innenausstattung in Loßburg/Betzweiler,Auf Anfrage,"Höhenstraße 3,
72290 Loßburg, Freudenstadt (Kreis)",6,202 m²,670 m²,nil,Einfamilienhaus (freistehend),"64,76 m²",1.1.2024,5,2,2 Carports,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einfamilienhaus mit naturverbundenem großen Grundstück in Ühlingen,400.000 €,"79777 Ühlingen-Birkendorf, Waldshut (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,160 m²,1.913 m²,2.500 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,3 Außenstellplätze,"3,57 % inkl. MwSt. aus dem Kaufpreis",{'is24qa-keller-label': ''}
Haus mit einmaliger Architektur und unverbaubarem Blick auf den Schwarzwald,945.000 €,"79423 Heitersheim, Breisgau-Hochschwarzwald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,193 m²,1.840 m²,4.896 €/m²,Besondere Immobilie,48 m²,1.9.2024,4,4,2 Stellplätze,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Modernes Wohnen in Söflingen,795.000 €,"Söflingen, 89081 Ulm
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"161,82 m²",184 m²,4.913 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,4,2,nil,"3,57% des Kaufpreises",{'is24qa-gaeste-wc-label': ''}
Gepflegtes Einfamilienhaus in Reichartshausen - Nur noch Einziehen!,387.000 €,"74934 Reichartshausen, Rhein-Neckar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,150 m²,261 m²,2.580 €/m²,Einfamilienhaus (freistehend),25 m²,Nach Absprache,3,1,nil,"3,57 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
Vielfältige Nutzungsmöglichkeiten & großes Potenzial!,349.900 €,"89185 Hüttisheim, Alb-Donau-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5","140,78 m²",670 m²,2.485 €/m²,Wohnimmobilie (sonstige),nil,Nach Vereinbarung,4,1,2 Außenstellplätze,"3,57% des Kaufpreises",{}
"Doppelhaushälfte in Kleinsachsenheim, teil-renovierungsbedürftig - von privat an privat",399.000 €,"Sommerrain 6,
74343 Sachsenheim, Ludwigsburg (Kreis)",6,"108,38 m²",502 m²,3.681 €/m²,Doppelhaushälfte,nil,1.6.2024,4,1,Außenstellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einfamilienhaus mit 3 Wohnungen in zentraler Lage von Lauffen zu verkaufen!,390.000 €,"Weinstraße 7/1,
74348 Lauffen am Neckar, Heilbronn (Kreis)",8,"141,2 m²",107 m²,2.762 €/m²,Einfamilienhaus (freistehend),25 m²,nach Vereinbarung,5,3,1 Garage,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Eine besondere Gelegenheit - Charmante Altbauvilla mit 2 Wohnungen und 3 Garagen in Feldrandlage,999.000 €,"68542 Heddesheim, Rhein-Neckar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,225 m²,840 m²,4.440 €/m²,Mehrfamilienhaus,95 m²,ab sofort !,4,4,3 Garagen,"4,76",{'is24qa-keller-label': ''}
Schönes 4-Zimmer-Einfamilienhaus in Kleingartach Eppingen,265.000 €,"Adlergasse 9,
75031 Eppingen, Heilbronn (Kreis)",4,120 m²,343 m²,2.208 €/m²,Einfamilienhaus (freistehend),120 m²,21.5.2024,3,1,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
