title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Offene Besichtigung am 26.06. um 17 Uhr: Jetzt zugreifen und Energie tanken – Mittelreihenhaus kurz,795.000 €,"Lemsahl-Mellingstedt, 22397 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"157,7 m²",282 m²,5.041 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,4,2,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Gepflegtes Einfamilienhaus, sehr geschützt in ruhiger, rückwärtiger Lage.",1.050.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,169 m²,1.347 m²,6.213 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,1 Garage,"3,125 %",{'is24qa-keller-label': ''}
"""Einzigartige Chance: Einfamilienhaus mit großem Grundstück und enormem Potenzial!""",795.000 €,"Iserbrook, 22589 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,107 m²,1.480 m²,7.430 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,2 Außenstellplätze,3.57 % inkl. MwSt.,{'is24qa-keller-label': ''}
Anwesen im Park,11.500.000 €,"Othmarschen, 22605 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,600 m²,10.940 m²,19.167 €/m²,Villa,nil,nil,nil,nil,8 Stellplätze,3 % inkl. 19 % ges. MwSt.,{}
Herrschaftliche klassische Villa mit besonderem Charme.,1.980.000 €,"Wohldorf-Ohlstedt, 22397 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,330 m²,4.876 m²,6.000 €/m²,nil,nil,nil,nil,nil,Garage,"3,125 %",{}
"Schreiben Sie ein neues Kapitel ""Familienglück""!",1.790.000 €,"Othmarschen, 22605 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,179 m²,987 m²,10.000 €/m²,Einfamilienhaus (freistehend),82 m²,nach Absprache,4,2,2 Stellplätze,3.57 %,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gepflegtes Reihenendhaus mit Vollkeller auf Erbpachtgrundstück,250.000 €,"Rahlstedt, 22149 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,201 m²,3.125 €/m²,Reiheneckhaus,nil,nach Vereinbarung,3,1,1 Außenstellplatz,"3,57 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
DIE HAMBURGER STADTVILLA - Hamburger Eingeschossigkeit,879.900 €,"Neugraben-Fischbek, 21149 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,154 m²,927 m²,5.714 €/m²,nil,nil,nil,nil,3,nil,nil,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
Hamburg - Billstedt | Großes Ein- oder Zweifamilienhaus mit sonnigem Garten in der Märchensiedlung,745.000 €,"Billstedt, 22119 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"204,03 m²",499 m²,3.651 €/m²,Mehrfamilienhaus,"53,52 m²",nil,6,2,1 Garage,3.57% inkl. gesetzlicher MwSt. (Käuferprovision),"{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Einfamilienhaus mit vermietbarer Einliegerwohnung im schönen Poppenbüttel,999.000 €,"Poppenbüttel, 22399 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,250 m²,774 m²,3.996 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,4,5 Stellplätze,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnen am Süllberg,2.500.000 €,"Blankenese, 22587 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,394 m²,372 m²,6.345 €/m²,Mehrfamilienhaus,nil,nil,10,6,nil,"6,25 % inkl. 19 % MwSt.",{}
Sind SIE bereit für ein neues ZUHAUSE?!,949.000 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"149,33 m²",1.250 m²,6.355 €/m²,Einfamilienhaus (freistehend),"86,42 m²",nach Vereinbarung,4,2,3 Carports,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
Bezauberndes Einfamilienhaus mit Sanierungskonzept sucht kreativen Familienanschluss!,498.000 €,"Farmsen-Berne, 22159 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,121 m²,604 m²,4.116 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,2,Carport,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
Zweifamilienhaus mit 2 Eigentumswohnungen,595.000 €,"Stellingen, 22525 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,116 m²,214 m²,5.129 €/m²,Mehrfamilienhaus,nil,nil,4,2,nil,"3,57 %inkl. MwSt","{'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Legen Sie mit uns an.,3.600.000 €,"Uhlenhorst, 22085 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,418 m²,416 m²,8.612 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,6%,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Darf es ruhig in der Stadt sein?,990.000 €,"Marienthal, 22043 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,172 m²,647 m²,5.756 €/m²,Einfamilienhaus (freistehend),108 m²,nil,nil,nil,4 Stellplätze,3%,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Perfekte Kombination aus Luxus und erstklassiger Infrastruktur!,979.000 €,"Eidelstedt, 22523 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,184 m²,1.512 m²,5.321 €/m²,Einfamilienhaus (freistehend),80 m²,nil,6,3,3 Stellplätze,3.57 %,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
