title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
NEUER KP- IMPOSANTE VILLA in ruhiger Lage- auch für 2 Familien- dicht am Kudamm!,3.200.000 €,"Wilmersdorf, 10717 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,450 m²,1.021 m²,7.111 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57% vom KP inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
ERSTKLASSIGE & EXKLUSIVE 5 ZI.-VILLENHÄLFTE mit imposanter Wohnfläche- in Ruhiglage,1.500.000 €,"Lichterfelde, 12207 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,220 m²,450 m²,6.818 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % vom KP inkl. MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
EXKLUSIVE 6 ZI- DESIGNER-VILLA für moderne Ansprüche- Traumlage -200 Meter zum Wasser,2.450.000 €,"Wannsee, 14109 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,220 m²,630 m²,11.136 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % vom KP inkl. MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
MODERNE 7-ZIMMER-ARCHITEKTENVILLA - mit tlw. Seeblick- nur 300 Meter zum Wasser,2.750.000 €,"Wannsee, 14109 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,230 m²,840 m²,11.957 €/m²,Einfamilienhaus (freistehend),350 m²,nil,3,3,nil,"3,57 % vom KP inkl. MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"NEUER KP- 5.428,- pro QM-EXTRAVAGANTE HAUSHÄLFTE für 140 qm Wohnfläche- am Fischtal",770.000 €,"Zehlendorf, 14169 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,140 m²,320 m²,5.500 €/m²,Einfamilienhaus (freistehend),40 m²,nil,nil,nil,nil,"3,57 % vom KP inkl. MwSt",{}
NEUER KP- EXKLUSIVE 6 ZI- ARCHITEKTENVILLA für moderne Ansprüche- 630 qm Seegrundstück,2.400.000 €,"Wannsee, 14109 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,220 m²,630 m²,10.909 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % vom KP inkl. MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Charmantes Einfamilienhaus mit Potential und großem Grundstück in ruhiger Lage,480.000 €,"Biesdorf, 12683 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,130 m²,800 m²,3.692 €/m²,Einfamilienhaus (freistehend),nil,nil,2,2,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-keller-label': ''}
Gemütliche Moderne: Das zeitlose Einfamilienhaus!,849.000 €,"Lichtenrade, 12307 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,170 m²,839 m²,4.994 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-keller-label': ''}
Lebendige Familienoase: Geräumiges und einladendes Einfamilienhaus in Mariendorf!,687.000 €,"Mariendorf, 12107 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"189,99 m²",633 m²,3.616 €/m²,Einfamilienhaus (freistehend),"80,32 m²",nil,nil,1,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Vermieteter Bungalow in ruhiger Wohnlage,435.000 €,"Heiligensee, 13503 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,90 m²,630 m²,4.833 €/m²,Einfamilienhaus (freistehend),90 m²,nil,2,2,1 Carport,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Doppelhaushälfte mit Garten in der Stadt,650.000 €,"Blankenburg, 13129 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,92 m²,0 m²,7.065 €/m²,Doppelhaushälfte,nil,Ende 2025,3,1,1 Stellplatz,3.57 %,{'is24qa-gaeste-wc-label': ''}
Charmantes Landhaus auf Doppelgrundstück mit Blick auf den Grunewaldturm,1.690.000 €,"Gatow, 14089 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,150 m²,1.760 m²,11.267 €/m²,Einfamilienhaus (freistehend),68 m²,nach Vereinbarung,4,2,2 Garagen,3.57 %,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
IMMOBERLIN.DE - Attraktives Haus mit Südgarten in naturnaher Lage,595.000 €,"Hakenfelde, 13589 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,450 m²,5.409 €/m²,Einfamilienhaus (freistehend),65 m²,nil,nil,nil,nil,"3,57 % inklusive der gesetzlichen Mehrwertsteuer",{'is24qa-online-besichtigung-moeglich-label': ''}
Sanierungsbedürftig: familienfreundliches Einfamilienhaus mit Garten und Garage in Berlin-Spandau,520.000 €,"Staaken, 13591 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,150 m²,502 m²,3.467 €/m²,Einfamilienhaus (freistehend),nil,bezugsfrei nach Verkauf,nil,3,2 Garagen,"3,57 % inkl. gesetzlicher MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Neubau / 102m² Wfl + 39m² Wohn-KG, Wärmepumpe u. PV, inkl. Hausanschlüsse",569.100 €,"Kaulsdorf, 12621 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,141 m²,330 m²,4.036 €/m²,Doppelhaushälfte,39 m²,03/25,3,2,1 Stellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Modernes Reihenmittelhaus mit mehr Platz als Sie denken!,475.000 €,"Hellersdorf, 12619 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,106 m²,154 m²,4.481 €/m²,Reihenmittelhaus,nil,Herbst 2024,4,1,1 Außenstellplatz,"3,57% inkl. 19% MwSt.",{'is24qa-gaeste-wc-label': ''}
