title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Ein Ort zum Wohlfühlen und Genießen,Auf Anfrage,"35708 Haiger, Lahn-Dill-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",80 m²,115 m²,nil,nil,nil,nil,nil,2,1 Außenstellplatz,3.57%,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
WOW *Paul & Partner* EIN ABSOLUTES SCHMUCKSTÜCK ! IHR VILLENANWESEN AM BIRNBAUM !,4.900.000 €,"Sonnenberg, 65191 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,587 m²,1.543 m²,8.348 €/m²,Villa,193 m²,nil,nil,nil,nil,"2,5 % (inkl. MwSt.) des notariellen Kaufpreises",{}
WOW*Paul & Partner* IHR VILLENANWESEN AM BIRNBAUM + ZUSÄTZLICHES GRUNDSTÜCK! EINE ABSOLUTE RARITÄT !,7.500.000 €,"Sonnenberg, 65191 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,587 m²,3.043 m²,12.777 €/m²,Villa,193 m²,nil,nil,nil,nil,"2,5 % (inkl. MwSt.) des notariellen Kaufpreises",{}
Viel Platz im Garten - diverse Anbauten - Garage - Sanierungsbedürftig,310.000 €,"Groß-Auheim, 63457 Hanau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,115 m²,427 m²,2.696 €/m²,Mehrfamilienhaus,100 m²,ab sofort,nil,2,2 Stellplätze,"5,95 % inkl. ges. MwSt.",{'is24qa-gaeste-wc-label': ''}
PREISANPASSUNG==WALDEMS-ESCH==REIHENENDHAUS=BJ 1980 =WFL.115 QM==5-ZIMMER+KÜCHE=255 QM GRUND,250.000 €,"65529 Waldems, Rheingau-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,115 m²,255 m²,2.174 €/m²,Reiheneckhaus,115 m²,sofort,3,2,1 Außenstellplatz,"2,50 % zzgl. MWSt",{}
Schicke DHH in Biebricher Rheinufer-Nähe,699.000 €,"Lutherstraße 2C,
Biebrich, 65203 Wiesbaden","5,5",158 m²,"176,5 m²",4.424 €/m²,Doppelhaushälfte,43 m²,nach Absprache,3,2,2 Garagen,"3,57 % des not. beurk. Kaufpreises (inkl. MwSt.) inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
+++PREISREDUKTION+++ Einfamilienhaus in der Friedrich-Ebert-Siedlung,499.000 €,"Zeppelinstraße 40,
65428 Rüsselsheim am Main, Groß-Gerau (Kreis)",5,117 m²,345 m²,4.265 €/m²,Einfamilienhaus (freistehend),55 m²,nach Absprache,3,1,3 Carports,"3,57 % des beurkundeten Kaufpreises inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
FÜR DIE GROßE FAMILIE ODER ZUR KAPITALANLAGE,650.000 €,"68623 Lampertheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,314 m²,404 m²,2.070 €/m²,Wohnimmobilie (sonstige),nil,nach Absprache,5,3,Garage,"5,35 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Freuen Sie sich auf dieses Familienhaus, ca. 185m² Wohnfl. und 6 Zimmer mit Garten und Garage",498.000 €,"Am Wolfsberg 9,
64569 Nauheim, Groß-Gerau (Kreis)",6,186 m²,169 m²,2.677 €/m²,Einfamilienhaus (freistehend),30 m²,ab sofort,4,3,1 Außenstellplatz,"2,98% Maklerprovision vom Käufer",{'is24qa-gaeste-wc-label': ''}
"Kommen Sie zu uns, Ihr Haus ist schon da ! ca. 125m² Wohnfl., und ca. 487m² Grundstück !",539.000 €,"Mittelstraße 6,
64572 Büttelborn, Groß-Gerau (Kreis)",4,125 m²,487 m²,4.312 €/m²,Einfamilienhaus (freistehend),20 m²,01.09.2024,3,2,Außenstellplatz,"2,98 % inkl. MwSt. für Käufer und Verkäufer",{}
Großzügies Ein- oder Mehrfamilienhaus in toller Lage von Echzell,595.000 €,"61209 Echzell, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,254 m²,927 m²,2.343 €/m²,Einfamilienhaus (freistehend),250 m²,sofort,nil,5,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Großzügiges Ein-bis Zweifamilienhaus mit Nebengebäude in Stadtallendorf,339.000 €,"35260 Stadtallendorf, Marburg-Biedenkopf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,167 m²,1.030 m²,2.030 €/m²,Einfamilienhaus (freistehend),92 m²,nach Absprache,nil,2,4 Garagen,"3,57 % inkl. gesetzlicher MwSt.",{'is24qa-keller-label': ''}
Gepflegtes Einfamilienhaus in ruhiger Lage von Stadtallendorf,279.900 €,"35260 Stadtallendorf, Marburg-Biedenkopf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,1.104 m²,2.333 €/m²,Einfamilienhaus (freistehend),36 m²,nach Absprache,nil,1,1 Carport,"3,57 % inkl. gesetzlicher MwSt.",{'is24qa-keller-label': ''}
Freistehendes Einfamilienhaus auf 854 m² Grundstück mit ca. 190 m² Wohnfläche,790.000 €,"Kiefernweg 1,
65510 Idstein, Rheingau-Taunus-Kreis",6,190 m²,854 m²,4.158 €/m²,Einfamilienhaus (freistehend),65 m²,nach Absprache,4,3,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Doppelhaushälfte in Hofheim Langenhain direkt am Wald,450.000 €,"65719 Hofheim am Taunus, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,120 m²,412 m²,3.750 €/m²,Doppelhaushälfte,nil,sofort,nil,1,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Mehrfamilienhaus in ruhiger Wohnlage mit vielen Gestaltungsmöglichkeiten in Lützelhausen,389.000 €,"Regenbogenstr. 7,
63589 Linsengericht, Main-Kinzig-Kreis",6,256 m²,818 m²,1.520 €/m²,Mehrfamilienhaus,70 m²,nil,3,3,2 Garagen,"11.572,75€","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
"Zwei Mehrfamilienhäuser in Rödermark mit attraktiver 7 Prozent Rendite!""",Auf Anfrage,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",24,480 m²,400 m²,nil,nil,nil,nil,nil,12,4 Außenstellplätze,5.95%,{'is24qa-keller-label': ''}
*** Sanierungsprojekt mit Potential - Einfamilienhaus für kreative Handwerker ***,Auf Anfrage,"68647 Biblis, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,106 m²,132 m²,nil,Einfamilienhaus (freistehend),nil,ab Sofort,3,1,nil,"2,38% inkl. 19% MwSt.",{'is24qa-online-besichtigung-moeglich-label': ''}
Erstbezug: Villa in Hofheimer Bestlage am Kapellenberg,1.790.000 €,"65719 Hofheim am Taunus, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","6,5","270,71 m²",621 m²,6.612 €/m²,Einfamilienhaus (freistehend),"71,84 m²",sofort,5,3,5 Stellplätze,"3,57 % Käuferprovision inkl. 19 % MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-einliegerwohnung-label': ''}"
