title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Zeitloser Klassiker: Repräsentatives EFH mit 3 Zimmern, wohnlichem Vollkeller und Doppelgarage",779.000 €,"Eichberg 16a,
Rahlstedt, 22143 Hamburg",3,122 m²,500 m²,6.385 €/m²,Einfamilienhaus (freistehend),55 m²,nach individueller Vereinbarung,2,2,2 Garagen,"1,785 % des Kaufpreises inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Schickes Mittelreihenhaus als Kapitalanlage,285.000 €,"Langenbek, 21079 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,200 m²,3.563 €/m²,Reihenmittelhaus,nil,nil,nil,nil,nil,"3,57% des Kaufpreises",{}
***Exklusive Landhausvilla in Sackgassenlage***,1.950.000 €,"Bergstedt, 22395 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,200 m²,976 m²,9.750 €/m²,Einfamilienhaus (freistehend),"60,7 m²",nil,nil,nil,Garage,"3,25% Käufercourtage inkl. MwSt. 3,25% Verkäufercourtage inkl. MwSt.",{}
Einfamilienhaus mit Vollkeller und ausgebauten Dachboden,789.000 €,"Lottbeker Feld 43a,
Volksdorf, 22359 Hamburg",5,136 m²,513 m²,5.801 €/m²,Einfamilienhaus (freistehend),71 m²,Herbst 2024,3,2,2 Carports,"2,38% inkl. MwSt. vom Kaufpreis",{'is24qa-keller-label': ''}
Wertsicheres Zinshaus in optimaler und ruhiger Lage!,1.400.000 €,"Niendorf, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,391 m²,822 m²,3.581 €/m²,Mehrfamilienhaus,nil,vermietet,8,7,7 Stellplätze,"6,25% inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Exklusiver Bungalow auf herrlichem Grundstück in sehr gesuchter Wohnlage zu kaufen,745.000 €,"Neugraben-Fischbek, 21149 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,173 m²,1.800 m²,4.306 €/m²,Bungalow,207 m²,nil,3,2,4 Garagen,3% inkl. MwSt.,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
HH-Bergstedt: Doppelhaushälfte mit Garten und Pkw-Stellplatz,398.000 €,"Bergstedt, 22395 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"93,56 m²",290 m²,4.254 €/m²,Doppelhaushälfte,nil,sofort,2,1,Außenstellplatz,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gepflegte DHH mit Garten in Seenähe! // Kauf auf Nießbrauchbasis - die ideale Anlagestrategie!,409.000 €,"Neuallermöhe, 21035 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,485 m²,2.821 €/m²,Doppelhaushälfte,nil,nil,3,1,nil,"Die Käufercourtage beträgt 3,57 % inkl. MwSt. auf den Marktwert.",{}
Rotklinker Doppelhaushälfte mit Potential,685.000 €,"Poppenbüttel, 22391 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,125 m²,1.091 m²,5.480 €/m²,Doppelhaushälfte,nil,nil,2,1,1 Garage,"3,57 % inkl. MwSt.",{}
Mit der neuen KfW-Förderung den Traum der eigenen vier Wände erfüllen!,1.249.000 €,"Lemsahl-Mellingstedt, 22397 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"164,89 m²","350,06 m²",7.575 €/m²,Doppelhaushälfte,"84,75 m²",nil,4,2,nil,"Käuferprovision 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-keller-label': ''}
