title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Einfamilien-Doppelhaushälfte im beliebten Hamburger Stadtteil - provisionsfrei,352.000 €,"Hummelsbütteler Weg X,
Fuhlsbüttel, 22339 Hamburg",4,91 m²,1.001 m²,3.868 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Charmante Stadtvilla nahe der Elbe: Wohnen in Sülldorf,940.000 €,"Sülldorf, 22589 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,152 m²,379 m²,6.184 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,1 Carport,"3,57 % inkl. MwSt.",{}
Exklusive Villa mit großem Garten und hochmoderner Ausstattung in Hamburg-Rahlstedt!,1.289.000 €,"Rahlstedt, 22145 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,220 m²,998 m²,5.859 €/m²,Villa,84 m²,nil,3,2,3 Außenstellplätze,"zzgl. 3,57 % Maklerprovison inkl. MwSt.",{}
Doppelhaushälfte mit Anbau und großem Grundstück in 21009 Hamburg,449.500 €,"Wilhelmsburg, 21109 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,76 m²,1.007 m²,5.914 €/m²,Doppelhaushälfte,83 m²,nil,nil,nil,nil,"2,98% inkl. MwSt.",{}
großes 2 Familienhaus mit sep. Einliegerwohnung,739.000 €,"Farmsen-Berne, 22159 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,220 m²,505 m²,3.359 €/m²,Wohnimmobilie (sonstige),150 m²,2024,5,2,2 Garagen,"3,12 (inkl.MwSt)","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Stilvoller Rotklinker im Herzen von Nienstedten,1.590.000 €,"Nienstedten, 22609 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,126 m²,397 m²,12.619 €/m²,Doppelhaushälfte,nil,nil,3,2,nil,"3,57 % inkl. 19 % MwSt.",{}
Starterpaket für die Familie: Einladendes Atriumhaus zur Selbstverwirklichung am Grünen Zentrum,495.000 €,"Lohbrügge, 21031 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,135 m²,248 m²,3.667 €/m²,nil,6 m²,kurzfristig - nach individueller Vereinbarung,3,2,1 Außenstellplatz,"1,785 % des Kaufpreises inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Auf einer Ebene wohnen an der Elbe,790.000 €,"Rissen, 22559 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,157 m²,521 m²,5.032 €/m²,Bungalow,94 m²,nach Vereinbarung,3,2,1 Garage,"3,57 % inkl. MwSt.",{}
***Stadtvilla im Secret Sale***,6.900.000 €,"Harvestehude, 20149 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,395 m²,504 m²,17.468 €/m²,Villa,109 m²,nil,6,4,2 Garagen,"3,25%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Platzmangel gehört der Vergangenheit an: Charmantes Reihenhaus in familienfreundlicher Lage,399.000 €,"Bramfeld, 22175 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"81,5 m²",152 m²,4.896 €/m²,Reihenmittelhaus,nil,nil,4,2,nil,"Käuferprovision 3,57 % (inkl. MwSt) des beurkundeten Kaufpreises.",{'is24qa-keller-label': ''}
