title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"*Modernisierte DHH mit Einliegerwohnung, 2 Garagen und Garten*",485.000 €,"45739 Oer-Erkenschwick, Recklinghausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,180 m²,599 m²,2.694 €/m²,Doppelhaushälfte,nil,nil,5,2,2 Garagen,"2,975 % Vermittlungsprovision inkl. 19% MwSt. nach notarieller Beurkundung.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Attraktives Haus in absoluter Top Lage!,1.250.000 €,"Schweinheim, 53177 Bonn
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,230 m²,1.068 m²,5.435 €/m²,Einfamilienhaus (freistehend),nil,nil,6,3,2 Garagen,"2,38 % inkl. ges. MwSt.",{}
Stadtnahes Einfamilienhaus in Detmold zu verkaufen,370.000 €,"32756 Detmold, Lippe (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,150 m²,840 m²,2.467 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,2 Garagen,4% zzgl. MwSt.,{'is24qa-keller-label': ''}
Familienwohnen in Stukenbrock *** 4118 G Einfamilienhaus in Schloß Holte - Stukenbrock,219.000 €,"33758 Schloß Holte-Stukenbrock, Gütersloh (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,138 m²,893 m²,1.587 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
"Renditeobjekt + 6,5%, MFH mit 3 Monteurwohnungen",Auf Anfrage,"49525 Lengerich, Steinfurt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,"187,38 m²",646 m²,nil,Mehrfamilienhaus,60 m²,nil,nil,nil,3 Garagen,"Die Provision beträgt 5,95 % des Kaufpreises inkl. 19% MwSt. und ist vom Käufer zu tragen.",{'is24qa-keller-label': ''}
Handwerker mit frischen Wohnideen gesucht! ***4115 G Einfamilenhaus in Rheda-Wiedenbrück,295.000 €,"33378 Rheda-Wiedenbrück, Gütersloh (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,113 m²,749 m²,2.611 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,2 Stellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Moderne Doppelhaushälfte in Top-Zustand,460.000 €,"53809 Ruppichteroth, Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,192 m²,4.182 €/m²,Doppelhaushälfte,nil,nil,nil,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Steinheim|Traumhaftes KFW 55 Einfamilienhaus mit Freiraum für eigenen Ideen und Gestaltungswünsche!,349.000 €,"32839 Steinheim, Höxter (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,192 m²,483 m²,1.818 €/m²,Einfamilienhaus (freistehend),226 m²,nil,3,2,2 Außenstellplätze,"3,57 % inkl. 19 % MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Idyllisch gelegenes Einfamilienhaus mit einer Gesamtfläche von über 200 m² an der deutschen Grenze,245.000 €,"52156 Monschau, Aachen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,173 m²,996 m²,1.416 €/m²,Einfamilienhaus (freistehend),70 m²,nil,nil,2,3 Außenstellplätze,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
HIER WIRD SICH IHRE FAMILIE WOHLFÜHLEN!,189.000 €,"59379 Selm, Unna (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,88 m²,236 m²,2.148 €/m²,Doppelhaushälfte,nil,nach Absprache,2,1,nil,"3,57 % inkl. ges. MwSt.",{}
