title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Zum Verkauf: historisches Einfamilienhaus im beliebten Pfaffenweiler,450.000 €,"79292 Pfaffenweiler, Breisgau-Hochschwarzwald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,120 m²,890 m²,3.750 €/m²,Einfamilienhaus (freistehend),200 m²,nil,4,2,6 Garagen,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Zum Verkauf: Architektenhaus mit Pool und Koi-Teich in Breisach-Hochstetten,995.000 €,"79206 Breisach am Rhein, Breisgau-Hochschwarzwald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,342 m²,835 m²,2.909 €/m²,Einfamilienhaus (freistehend),198 m²,nil,6,3,5 Garagen,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Zum Verkauf: Einfamilienhaus mit zusätzlichem Bungalow im schönen Merdingen,798.000 €,"79291 Merdingen, Breisgau-Hochschwarzwald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,362 m²,852 m²,2.204 €/m²,Mehrfamilienhaus,183 m²,nil,6,3,3 Garagen,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einfamilienhaus mit toller Aussicht,699.000 €,"70839 Gerlingen, Ludwigsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"136,5 m²",302 m²,5.121 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Einzigartiges Juwel in Top Lage von Gaggenau,Auf Anfrage,"76571 Gaggenau, Rastatt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,320 m²,800 m²,nil,Besondere Immobilie,120 m²,nil,3,4,2 Garagen,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Denkmalgeschütztes Haus in Sandweier mit Wirtschaftsgebäude und großem Grundstück mit Bebauungsmögl,515.000 €,"Sandweier, 76532 Baden-Baden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,100 m²,1.061 m²,5.150 €/m²,Einfamilienhaus (freistehend),200 m²,nil,nil,nil,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{}
Renditeobjekt mit großem Garten und zusätzlicher Bauplatz mitten in Bühl,760.000 €,"77815 Bühl, Rastatt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,160 m²,1.487 m²,4.750 €/m²,nil,nil,nil,nil,nil,4 Außenstellplätze,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{'is24qa-keller-label': ''}
Charmantes Stadthaus in der Altstadt von Baden-Baden,785.000 €,"Innenstadt, 76530 Baden-Baden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,181 m²,129 m²,4.337 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises",{}
Urlaub in idyllischer LAGE ein LEBEN LANG**TOP saniertes Bauernhaus mit großem Gartengrundstück**,660.000 €,"73635 Rudersberg, Rems-Murr-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,260 m²,2.500 m²,2.538 €/m²,Einfamilienhaus (freistehend),40 m²,nach Vereinbarung,nil,2,Außenstellplatz,"3,57% vom Kaufpreis (inkl. MwSt.)",{'is24qa-keller-label': ''}
Freistehendes Einfamilienhaus mit KFZ Werkstatt in Lenningen- Schopfloch,330.000 €,"73252 Lenningen, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,230 m²,2.750 €/m²,Einfamilienhaus (freistehend),100 m²,nach Vereinbarung,3,1,Garage,"3,57% inkl. 19% MwSt.",{'is24qa-keller-label': ''}
Mehrfamilienhaus mit Potenzial,425.000 €,"Sontheim, 74081 Heilbronn
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,126 m²,262 m²,3.373 €/m²,Mehrfamilienhaus,nil,Nach Vereinbarung,2,2,nil,"4,76%",{'is24qa-keller-label': ''}
Gemütliches Einfamilienhaus in Nusplingen,199.000 €,"72362 Nusplingen, Zollernalbkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,135 m²,299 m²,1.474 €/m²,Einfamilienhaus (freistehend),nil,nil,3,2,1 Garage,"3,57 % inkl. ges. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Bauernhaus im Zentrum von Bisingen,189.000 €,"72406 Bisingen, Zollernalbkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,830 m²,1.890 €/m²,Einfamilienhaus (freistehend),90 m²,nil,2,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Doppelhaushälfte in Rosenfeld,188.000 €,"72348 Rosenfeld, Zollernalbkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,91 m²,323 m²,2.066 €/m²,Doppelhaushälfte,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Eine Oase der Ruhe: Einfamilienhaus mit Garten,180.000 €,"72379 Hechingen, Zollernalbkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,430 m²,1.241 €/m²,Bauernhaus,nil,nil,2,1,5 Außenstellplätze,"3,57 % inkl. ges. MwSt.",{'is24qa-gaeste-wc-label': ''}
