title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Modernisiertes Mittelreihenhaus in familienfreundlicher Siedlung - ohne Mieter ab Sommer 2024!,429.000 €,"Sülldorf, 22589 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,80 m²,115 m²,5.363 €/m²,Reihenmittelhaus,35 m²,August 2024,3,1,nil,"3,57 % inkl. ges. MwSt.",{}
Hochwertiges Reihenmittelhaus in HH-Langenhorn,530.000 €,"Tarfenbööm 58,
Langenhorn, 22419 Hamburg","4,5",115 m²,184 m²,4.609 €/m²,Reihenmittelhaus,25 m²,16.5.2024,nil,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Neuwertige 4-Zimmer-Doppelhaushälfte in ruhiger Lage (provisionsfrei),670.000 €,"Billstedt, 22117 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,107 m²,537 m²,6.262 €/m²,Doppelhaushälfte,57 m²,1.5.2024,3,2,1 Außenstellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Frei stehendes Einfamilienhaus, großes Grundstück für Gartenliebhaber - Haus unrenoviert!",495.000 €,"Billstedt, 22117 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,159 m²,1.012 m²,3.113 €/m²,Einfamilienhaus (freistehend),104 m²,nil,3,3,1 Tiefgaragen-Stellplatz,"15.468,75","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
ZWEIFAMILIENHAUS MIT TIEFGARAGE UND GARTEN!,645.000 €,"Lurup, 22547 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,203 m²,660 m²,3.177 €/m²,Einfamilienhaus (freistehend),100 m²,AB SOFORT,4,2,2 Tiefgaragen-Stellplätze,"3,57 % inkl. 19% MwSt.",{}
"Geschmackvolles 8,5-Zimmer-Mehrfamilienhaus in Hamburg Eilbek",849.000 €,"Fichtestraße 5,
Eilbek, 22089 Hamburg","8,5",150 m²,150 m²,5.660 €/m²,Mehrfamilienhaus,150 m²,nil,nil,3,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Familienfreundliches Reihenhaus mit West-Garten,449.000 €,"Stellingen, 22525 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,90 m²,150 m²,4.989 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,3,1,nil,"3,57 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnhaus mit 3-fach-Garage - provisionsfrei,520.000 €,"Schlagboom XXX,
Bramfeld, 22179 Hamburg",5,"125,93 m²",558 m²,4.129 €/m²,Wohnimmobilie (sonstige),90 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Ohne Provision! Wohnhaus mit Doppelgarage,850.000 €,"Schlagboom XXX,
Bramfeld, 22179 Hamburg",6,142 m²,1.285 m²,5.986 €/m²,Wohnimmobilie (sonstige),102 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilien-Reihenmittelhaus nebst Anbau - provisionsfrei,368.000 €,"Fehnweg XXX,
Langenhorn, 22415 Hamburg",4,96 m²,155 m²,3.833 €/m²,Wohnimmobilie (sonstige),34 m²,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Traumhafte Villa für die große Familie,4.150.000 €,"Osdorf, 22609 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,423 m²,1.467 m²,9.811 €/m²,Villa,143 m²,Übergabe nach Vereinbarung,nil,4,1 Stellplatz,3%,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"6,72% Rendite durch Sonder-Afa - Neubau in Airbus-Nähe",649.000 €,"Finkenwerder, 21129 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"131,38 m²","152,88 m²",4.940 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,3,2,Außenstellplatz,"1,50% inkl. MwSt. des beurkundeten Kaufpreises. Die Provision ist vom Käufer zu zahlen. inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-vermietet-label': ''}"
Einziehen & Wohlfühlen: NEUBAU mit Wassergrundstück und Energieklasse A+,629.000 €,"Finkenwerder, 21129 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"117,73 m²","91,43 m²",5.343 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,3,2,Außenstellplatz,"1,50% inkl. MwSt. des beurkundeten Kaufpreises. Die Provision ist vom Käufer zu zahlen. inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
Modernes Townhouse im Ulmengarten,2.680.000 €,"Winterhude, 22299 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,204 m²,784 m²,13.137 €/m²,nil,39 m²,nil,4,2,3 Tiefgaragen-Stellplätze,"3,57% inklusive gesetzlicher Mehrwertsteuer",{}
Reihenhaus mit ausgebautem DG und idyllischem Garten,399.000 €,"Iserbrook, 22589 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,60 m²,200 m²,6.650 €/m²,Reihenmittelhaus,50 m²,per sofort,2,1,nil,"3,57% inkl. gesetzlicher MwSt.",{'is24qa-keller-label': ''}
