title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Attraktives 3-Familienhaus in Hanau,599.000 €,"Groß-Auheim, 63457 Hanau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,270 m²,612 m²,2.219 €/m²,Mehrfamilienhaus,90 m²,sofort,5,3,4 Außenstellplätze,"5,95% des Kaufpreises inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Historische Doppelhaushälften im Doppelpack: Wohnen mit Charme und Stil,719.900 €,"61381 Friedrichsdorf, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,235 m²,594 m²,3.063 €/m²,Doppelhaushälfte,nil,sofort,9,4,2 Außenstellplätze,"2,38 % inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
RESERVIERT!! Großzügiges Wohnhaus in Lampertheim-Hofheim zu verkaufen!,339.000 €,"68623 Lampertheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,173 m²,611 m²,1.960 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,Garage,"3,57 %inkl. MwSt",{'is24qa-keller-label': ''}
Ihr persönlicher Traum vom Einfamilienhaus in Hungen-Villingen,437.110 €,"35410 Hungen, Gießen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,128 m²,544 m²,3.415 €/m²,Einfamilienhaus (freistehend),10 m²,nach Vereinbarung,3,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Nähe Park Schönfeld / Bestlage… 3-Familien-Doppelhaus mit Doppelgarage,420.000 €,"Wehlheiden, 34121 Kassel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,228 m²,593 m²,1.842 €/m²,Doppelhaushälfte,nil,ab sofort,8,3,2 Garagen,"5,95 %",{'is24qa-keller-label': ''}
"Kassel / Am Brasselsberg… sonniges, ruhig gelegenes 1-2 Familienhaus",498.000 €,"Brasselsberg, 34132 Kassel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,150 m²,1.045 m²,3.320 €/m²,Einfamilienhaus (freistehend),250 m²,sofort,5,2,2 Garagen,"2,97%",{'is24qa-keller-label': ''}
+++Attraktives Mehrfamilienhaus mitten in Kassel+++,950.000 €,"Süd, 34121 Kassel
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",21,548 m²,412 m²,1.734 €/m²,Mehrfamilienhaus,nil,Sofort,nil,nil,6 Garagen,"Anteil der Käuferprovision: 3,57 % inkl. MwSt. aufgrund Doppeltätigkeit","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Sanierungspotential in schöner Lage von Dornburg-Langendernbach!,250.000 €,"65599 Dornburg, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,140 m²,290 m²,1.786 €/m²,nil,40 m²,nach Absprache,3,2,2 Stellplätze,"5,95% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Idyllisches Mehrgenerationenhaus in ruhiger Lage!,430.000 €,"65553 Limburg an der Lahn, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,226 m²,618 m²,1.903 €/m²,Mehrfamilienhaus,72 m²,nach Absprache,8,3,5 Stellplätze,"5,95% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Teilvermietetes 2-Familienhaus in Top-Lage von Hadamar!,140.000 €,"65589 Hadamar, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,104 m²,179 m²,1.346 €/m²,Mehrfamilienhaus,nil,nach Absprache,3,2,nil,"5,95% inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
