title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Absolute Seltenheit - Charmanter Landsitz in Berlin mit großem Grundstück und direktem Wasserzugang,5.750.000 €,"Heiligensee, 13503 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,744 m²,3.813 m²,7.728 €/m²,Wohnimmobilie (sonstige),27 m²,nach Absprache,4,1,3 Stellplätze,"3,57 % inkl. MwSt","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Wassergrundstück in Neu-Venedig: Wohntraum am Wasser mit eigenem Hafen und großem Grundstück,425.000 €,"Rahnsdorf, 12589 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,120 m²,675 m²,3.542 €/m²,Einfamilienhaus (freistehend),0 m²,nil,1,1,2 Garagen,"3,57% vom Kaufpreis inkl. MwSt.",{}
Freistehendes Familienglück mit idyllischem Garten!,665.000 €,"Lichtenrade, 12305 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"152,74 m²",840 m²,4.354 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
*** TOP ausgestattete neuwertige Architektenvilla - schauen Sie auf die Details ***,780.000 €,"Mahlsdorf, 12623 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"169,2 m²",539 m²,4.610 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,nil,2 Carports,"3,57 % inkl. ges. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': ''}"
THE WINGS: luxuriöse Neubauvilla mit unverbaubarem Blick auf die Pfaueninsel - PROVISIONSFREI,1.890.000 €,"Sakrower Kirchweg 89a,
Kladow, 14089 Berlin",7,235 m²,"471,62 m²",8.043 €/m²,Villa,nil,Q1 2025,6,4,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Altbaujuwel in Berlin-Nikolassee: Charmantes 1930er Jahre Haus mit Ausbaureserve,1.700.000 €,"Nikolassee, 14129 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,185 m²,1.270 m²,9.189 €/m²,Einfamilienhaus (freistehend),163 m²,nil,2,2,1 Tiefgaragen-Stellplatz,"3,57 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
"Erleben Sie Familienabenteuer in Kladow: Natürliche Idylle wartet darauf, entdeckt zu werden!",698.000 €,"Kladow, 14089 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,159 m²,1.291 m²,4.390 €/m²,Mehrfamilienhaus,65 m²,nil,4,2,1 Garage,"3,57 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Sehr schönes Haus in ruhiger Lage mit viel Liebe hergerichtet,730.000 €,"Rudow, 12355 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,138 m²,380 m²,5.290 €/m²,Reihenmittelhaus,180 m²,nach Vereinbarung,3,2,1 Garage,"3,57%","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Haus mit seitlichem Wasserblick,670.000 €,"Schmöckwitz, 12527 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,140 m²,500 m²,4.786 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,2,nil,"3,57 % inkl. MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Modernes Neubau-Einfamilienhaus im ruhigen Berliner Norden,670.000 €,"Tiriotstraße 56C,
Französisch Buchholz, 13127 Berlin",4,115 m²,356 m²,5.826 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,"2,38% inkl. ges. MwSt",{'is24qa-gaeste-wc-label': ''}
Modernes Neubau-Einfamilienhaus im ruhigen Berliner Norden,679.000 €,"Tiriotstraße 56D,
Französisch Buchholz, 13127 Berlin",4,115 m²,356 m²,5.904 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,"2,38% inkl. ges. MwSt",{'is24qa-gaeste-wc-label': ''}
+ zwei kleine Mehrfamilienhäuser in idyllischer Lage+,3.100.000 €,"Niederschönhausen, 13156 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",30,"878,21 m²",1.053 m²,3.530 €/m²,Mehrfamilienhaus,"878,21 m²",nil,nil,nil,3 Stellplätze,"7,14 inkl. MwSt.",{'is24qa-keller-label': ''}
"Schönes Haus mit eigenem Bootssteg, Sauna, Garten & viel Potenzial im Berlin-Heiligensee",1.150.000 €,"Heiligensee, 13503 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,200 m²,603 m²,5.750 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,2,2 Außenstellplätze,"3,57 %",{}
Renovierungsbedürftige Doppelhaushälfte in idyllischer Siedlungslage!,469.000 €,"Köpenick, 12559 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,85 m²,614 m²,5.518 €/m²,Doppelhaushälfte,58 m²,nach Absprache,3,1,1 Garage,"3,57% inkl. MwSt.",{'is24qa-keller-label': ''}
***Freistehendes und charmantes Einfamilienhaus in Marienfelde***,619.000 €,"Marienfelde, 12277 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,146 m²,538 m²,4.240 €/m²,Einfamilienhaus (freistehend),73 m²,nach Vereinbarung,2,2,2 Garagen,"3,57% inkl. der gesetzl. MwSt.",{'is24qa-keller-label': ''}
Charmantes Einfamilienhaus mit schöner Terrasse und Garten an der Wuhle gelegen!,539.000 €,"Kaulsdorf, 12621 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,118 m²,376 m²,4.568 €/m²,nil,nil,sofort,nil,nil,nil,"3,57 % inkl. MwSt",{'is24qa-gaeste-wc-label': ''}
"Traumhafte Aussichten im Süden von Berlin, hier kommt die ganze Familie unter einem Dach zusammen",1.089.000 €,"Rudow, 12355 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,355 m²,765 m²,3.068 €/m²,Mehrfamilienhaus,100 m²,nil,7,6,2 Garagen,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
NEUER PREIS: Exklusives Anwesen mit Traumgarten und gehobener Ausstattung in Berlin-Biesdorf-Nord,899.900 €,"Biesdorf, 12683 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"156,29 m²","675,29 m²",5.758 €/m²,Einfamilienhaus (freistehend),14 m²,ab sofort,2,2,4 Garagen,"3,57 %",{'is24qa-online-besichtigung-moeglich-label': ''}
- Grillen mit Freunden auf Ihrer Süd-Terrasse -,789.800 €,"Schmöckwitz, 12527 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,174 m²,800 m²,4.539 €/m²,Einfamilienhaus (freistehend),180 m²,nil,3,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen in Berlin - Pankow/Rosenthal !,1.440.000 €,"Rosenthal, 13158 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,170 m²,1.000 m²,8.471 €/m²,Einfamilienhaus (freistehend),100 m²,Sofort nach Fertigstellung!,4,1,nil,"7,14% inkl. MwSt. auf den Grundstückskaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"- Grün, ruhig, anspruchsvoll - trotzdem stadtnahe! -",1.080.000 €,"Staaken, 13591 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,145 m²,786 m²,7.448 €/m²,Einfamilienhaus (freistehend),145 m²,nil,3,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen in Berlin - Zehlendorf! Besser gehts kaum!!!,1.764.000 €,"Zehlendorf, 14163 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",221 m²,975 m²,7.982 €/m²,Villa,120 m²,nil,4,2,nil,"3,57 % vom Grundstückskaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnen in Berlin - Kladow!,974.000 €,"Kladow, 14089 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",196 m²,600 m²,4.969 €/m²,Einfamilienhaus (freistehend),30 m²,nach Fertigstellung!,4,1,nil,"38.556,00 Euro",{'is24qa-gaeste-wc-label': ''}
Wohnen in Berlin - Kladow!,865.000 €,"Kladow, 14089 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",147 m²,690 m²,5.884 €/m²,Doppelhaushälfte,70 m²,nach Fertigstellung ca. 12.2025,3,1,nil,"30.000,00 Euro","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnen in Berlin - Biesdorf !,714.000 €,"Biesdorf, 12683 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",148 m²,525 m²,4.824 €/m²,Einfamilienhaus (freistehend),80 m²,Sofort nach Fertigstellung!,4,1,nil,"3,57% inkl. MwSt. auf den Grundstückskaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wohnen in Berlin - Staaken!,1.004.000 €,"Staaken, 13591 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",181 m²,1.100 m²,5.547 €/m²,Einfamilienhaus (freistehend),10 m²,nil,3,2,nil,"7, 14 % auf den Grundstücksanteil,",{'is24qa-gaeste-wc-label': ''}
