title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
NEUBAU Doppelhaushälfte mit zauberhaftem Garten in ruhiger Lage von Farmsen-Berne,781.500 €,"Farmsen-Berne, 22159 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,130 m²,670 m²,6.012 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,Carport,"11.200,- Euro einmalige Fixprovision an Makler",{'is24qa-gaeste-wc-label': ''}
Attraktives Zweifamilienhaus in familienfreundlicher Lage!,935.000 €,"Tonndorf, 22047 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,218 m²,618 m²,4.289 €/m²,Wohnimmobilie (sonstige),nil,nach Vereinbarung,3,2,1 Garage,"3,57 % des Kaufpreises inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Beeindruckendes Einfamilienhaus auf schönem Grundstück!,935.000 €,"Tonndorf, 22047 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,218 m²,618 m²,4.289 €/m²,Wohnimmobilie (sonstige),nil,nach Vereinbarung,3,2,1 Garage,"3,57 % des Kaufpreises inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
"Voll vermietetes, modernisiertes Mehrfamilienhaus mit 9 Einheiten in ruhiger Lage Hamburgs.",1.999.000 €,"Bergedorf (Ortsteil), 21029 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",20,667 m²,264 m²,2.997 €/m²,Mehrfamilienhaus,737 m²,nil,9,20,nil,"5,95 % inkl. MwSt.",{'is24qa-einliegerwohnung-label': ''}
"Niedrigenergiehaus: Großes Reihenmittelhaus mit 5,5 Zimmern & viel Comfort in Volksdorf",895.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",142 m²,300 m²,6.303 €/m²,Reihenmittelhaus,73 m²,nach Vereinbarung,4,2,1 Außenstellplatz,"3,13 %",{'is24qa-keller-label': ''}
Doppelhaushälfte für die ganze Familie mit 6 Zimmern 3 Badezimmern Vollkeller Garten und Carport,715.000 €,"Lohbrügge, 21031 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,150 m²,250 m²,4.767 €/m²,Doppelhaushälfte,55 m²,1.6.2024,5,3,1 Carport,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"PROVISIONSFREI für Kapitalanleger - Denkmalgeschütztes JUWEL am Horster Damm, Hamburg-Bergedorf",1.599.000 €,"Altengamme, 21039 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,350 m²,3.456 m²,4.569 €/m²,Mehrfamilienhaus,nil,1.6.2024,nil,3,6 Stellplätze,Nein,"{'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Charmantes Haus mit 3 Wohnungen und vielen Gestaltungsmöglichkeiten,1.590.000 €,"Kanzleistraße 22,
Nienstedten, 22609 Hamburg",9,275 m²,600 m²,5.782 €/m²,Mehrfamilienhaus,65 m²,27.5.2024,5,4,1 Carport,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
HH Niendorf Mittelreihenhaus mit Garage Provisionsfrei,385.000 €,"Niendorf, 22453 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",73 m²,125 m²,5.274 €/m²,Reihenmittelhaus,0 m²,nil,3,1,1 Außenstellplatz,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
"Traumhaus! Einziehen, leben, genießen!",1.490.000 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,216 m²,1.116 m²,6.898 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,4,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
