title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Großzügiges Reiheneckhaus in Harthausen mit großem Garten, Süd-Terrasse und traumhaftem Albblick",690.000 €,"70794 Filderstadt, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",137 m²,252 m²,5.036 €/m²,Wohnimmobilie (sonstige),nil,sofort,3,2,1 Garage,3% inkl. 19% MwSt.,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Dreifamilienhaus zur Fertigstellung auf großem Grundstück,825.000 €,"79183 Waldkirch, Emmendingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,"325,5 m²",1.145 m²,2.535 €/m²,Mehrfamilienhaus,130 m²,nil,nil,nil,Garage,"3,57% inkl. MwSt.",{'is24qa-keller-label': ''}
Marbach - großes Einfamilienhaus in exklusiver Lage (Kirchenweinberggebiet),1.250.000 €,"71672 Marbach am Neckar, Ludwigsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,308 m²,501 m²,4.058 €/m²,Einfamilienhaus (freistehend),28 m²,20.4.2024,2,2,2 Garagen,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Exklusive und große Architektenvilla in Tuttlingen,519.000 €,"78532 Tuttlingen, Tuttlingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,146 m²,1.134 m²,3.555 €/m²,Villa,nil,nil,nil,1,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
privat liebevoll gepflegtes Reihenmittelhaus unterhalb der Weissenhofsiedlung,750.000 €,"Weißenhof, 70191 Stuttgart
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,89 m²,119 m²,8.427 €/m²,Reihenmittelhaus,nil,nil,1,2,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienhaus-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Attraktive Alleinlage +++ Ein- bis Zweifamilienhaus +++,395.000 €,"72213 Altensteig, Calw (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,136 m²,538 m²,2.904 €/m²,Einfamilienhaus (freistehend),35 m²,kurzfristig,4,2,Garage,"2,98 % (inkl. MWSt.) bei Nachweis oder Vermittlung, fällig mit Abschluss eines Kaufvertrags",{'is24qa-keller-label': ''}
Generationenhaus mit großem Grundstück in Pforzheim-Würm,495.000 €,"Hölderlinstraße 13,
Würm, 75181 Pforzheim",8,"236,7 m²",690 m²,2.091 €/m²,Mehrfamilienhaus,"85,6 m²",01.05.2024,6,3,1 Garage,"3,57% Käuferprovision inkl. MwSt.",{'is24qa-einliegerwohnung-label': ''}
Gepflegtes Traumhaus für die Großfamilie in begehrter Lage!,499.000 €,"Fischerhalde 62,
79206 Breisach am Rhein, Breisgau-Hochschwarzwald (Kreis)",9,257 m²,234 m²,1.942 €/m²,Reihenmittelhaus,85 m²,01.06.2024,6,3,1 Garage,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Freistehendes Einfamilienhaus mit großzügigem Garten,300.000 €,"79868 Feldberg (Schwarzwald), Breisgau-Hochschwarzwald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,129 m²,1.012 m²,2.326 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,1 Garage,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
"Klein - und nach Sanierung, auch fein!",139.000 €,"Hindenburgstraße 14/1,
89150 Laichingen, Alb-Donau-Kreis",2,63 m²,280 m²,2.206 €/m²,Doppelhaushälfte,63 m²,nil,3,1,1 Garage,"3,57%",{}
