title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Gepflegtes Einfamilienhaus mit Garage im schönem Weischwitz | Pachtwiese,138.000 €,"Weischwitz 15,
07338 Kaulsdorf, Saalfeld-Rudolstadt (Kreis)",9,176 m²,370 m²,784 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,4 Garagen,"3,57%",{}
Großes Einfamilienhaus mit Hof und Scheune | Mehrgenerationenhaus,85.000 €,"Breite Straße 18,
07349 Lehesten, Saalfeld-Rudolstadt (Kreis)",8,200 m²,650 m²,425 €/m²,Reiheneckhaus,nil,nil,nil,nil,4 Außenstellplätze,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
***Beste Wohnlage im Historischen Stadtkern von Arnstadt!,Auf Anfrage,"Untergasse 4,
99310 Arnstadt, Ilm-Kreis",7,145 m²,88 m²,nil,Reihenmittelhaus,nil,sofort,3,1,nil,"3,57 % inkl. Mwst. vom noteriell beglaubigten Kaufpreis inkl. MwSt.",{}
"Freiwerdendes Einfamilienhaus mit Keller, massiven Pool und Nebengelass",229.500 €,"04626 Schmölln, Altenburger Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,105 m²,559 m²,2.186 €/m²,Einfamilienhaus (freistehend),55 m²,nach Verkauf,nil,nil,1 Garage,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus in Steinbach-Hallenberg mit viel Potential,99.000 €,"98587 Steinbach-Hallenberg, Schmalkalden-Meiningen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,545 m²,1.100 €/m²,Doppelhaushälfte,150 m²,nil,nil,2,2 Stellplätze,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
ehemaliges Bauernhaus mit großer Scheune und Garten,139.000 €,"07366 Birkenhügel, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,147 m²,1.813 m²,946 €/m²,Bauernhaus,nil,nil,3,1,nil,"3,57 % inkl. ges. MwSt.",{}
Eine Immobilie zum Einziehen!,219.900 €,"07929 Saalburg-Ebersdorf, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,135 m²,401 m²,1.629 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
****NEUER PREIS*** Kleines Einfamilienhaus in beliebter Wohnlage in Erfurt/ Molsdorf,170.000 €,"Wellerhofweg 15,
Molsdorf, 99094 Erfurt","4,5","110,77 m²",260 m²,1.535 €/m²,Einfamilienhaus (freistehend),35 m²,sofort möglich,4,1,1 Garage,3 % inkl. 19 % MwSt.,{'is24qa-keller-label': ''}
Einfamilienhaus in Großbringen,133.000 €,"99439 Großobringen, Weimarer Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,870 m²,1.108 €/m²,Einfamilienhaus (freistehend),nil,nil,2,1,Garage,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Charmanter Vierseithof mit Wohnhaus für 2 Familien/Generationen, Scheune, Nebengelass + Weidefläche",32.700 €,"07922 Tanna, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,181 m²,2.783 m²,181 €/m²,Bauernhaus,495 m²,nil,nil,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gemütliches Mehrfamilienhaus in der Innenstadt von Greiz,70.000 €,"07973 Greiz, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,204 m²,275 m²,343 €/m²,Mehrfamilienhaus,nil,Sofort,nil,3,nil,"3,57 % Käuferprovision vom Kaufpreis (incl. 19% Mwst.)",{}
Fabrikantenvilla mit großem Grundstück und Nebengebäude,485.000 €,"07586 Bad Köstritz, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,180 m²,5.527 m²,2.694 €/m²,Einfamilienhaus (freistehend),120 m²,August 2024,nil,2,4 Stellplätze,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Wohn- und Geschäftshaus in super Lage,149.900 €,"07381 Pößneck, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,464 m²,171 m²,323 €/m²,Mehrfamilienhaus,nil,sofort,nil,6,nil,jeweils 3% des Kaufpreises von Käufer und Verkäufer,{'is24qa-keller-label': ''}
"Gute Lage, besserer Wohnkomfort - Eine Immobilie zum Einziehen!",289.900 €,"07926 Gefell, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,144 m²,778 m²,2.013 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Einfamilienhaus mit Nebengelass und viel Grundstück zur Selbstentfaltung in Daasdorf am Berge,195.000 €,"99428 Daasdorf am Berge, Weimarer Land (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,144 m²,2.263 m²,1.354 €/m²,Bauernhaus,nil,nil,nil,1,2 Stellplätze,"4,76 %",{}
Wohn- und Geschäftshaus bei Eisenach zu verkaufen,49.000 €,"99842 Ruhla, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,"208,15 m²",400 m²,235 €/m²,nil,"393,31 m²",nil,nil,4,nil,3.570 Euro Käuferprovision inkl. 19 % MwSt.,{'is24qa-keller-label': ''}
Teilsaniertes Mehrfamilienhaus in zentraler Lage in Triptis,100.000 €,"07819 Triptis, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",19,550 m²,610 m²,182 €/m²,Wohnimmobilie (sonstige),nil,nach Vereinbarung,19,9,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Erfolgreich vermarktet!!! EFH mit viel Platz für die Familie in Vacha-Oberzella zu verkaufen,115.000 €,"36404 Vacha, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,176 m²,428 m²,653 €/m²,Einfamilienhaus (freistehend),65 m²,nil,4,2,Garage,"je 3,57 inkl. 19 % MwSt. vom Verkäufer und Käufer",{}
Großzügiges Ein- Zweifamilienhaus mit sep. Einliegerwohnung,58.950 €,"99768 Ilfeld, Nordhausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,155 m²,676 m²,380 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,3,2 Garagen,"3,57 % incl. MwSt. vom beurkundeten Kaufpreis Käufercourtage",{'is24qa-einliegerwohnung-label': ''}
Modernes Ausbauhaus in ruhiger Wohngegend - Gestalten Sie Ihr Traumhaus selbst!,281.889 €,"66333 Lauterbach, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"123,24 m²",1.090 m²,2.287 €/m²,nil,nil,nil,3,1,2 Stellplätze,nil,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Traumhaus in Lauterbach: Modernes, individuell gestaltetes Eigenheim mit gehobener Ausstattung",369.139 €,"66333 Lauterbach, Wartburgkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"123,83 m²",1.095 m²,2.981 €/m²,nil,nil,nil,3,1,2 Stellplätze,nil,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
