title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Modernisiertes Wohn-/Geschäftshaus mit Lager, Produktion, Büro, Wohnbereich in Limeshain, Wetterau",849.000 €,"63694 Limeshain, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,140 m²,1.350 m²,6.064 €/m²,Bungalow,230 m²,nach Vereinbarung,3,2,5 Außenstellplätze,"5,95% inkl. MwSt. inkl. MwSt. inkl. MwSt. inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
** Erbach: Doppelhaushälfte mit viel Potenzial **,387.000 €,"65346 Eltville am Rhein, Rheingau-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,171 m²,493 m²,2.263 €/m²,Doppelhaushälfte,63 m²,nil,nil,nil,nil,"3,57% inkl. ges. MwSt. vom beurkundeten Kaufpreis jeweils vom Verkäufer und Käufer",{}
Charmantes Bauernhaus mit Nebengelass und Garten im Ortskern von Nidda – Ulfa,259.000 €,"63667 Nidda, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,140 m²,1.250 m²,1.850 €/m²,Bauernhaus,nil,sofort,6,2,nil,"2,38 %",{'is24qa-keller-label': ''}
HISTORISCHES HOFANWESEN ZUM VERWIRKLICHEN! KEINE KÄUFEPROVISION!,149.000 €,"36304 Alsfeld, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,285 m²,3.027 m²,523 €/m²,Wohnimmobilie (sonstige),nil,nach Absprache,4,nil,9 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
RUHE UND GERÄUMIGKEIT AM ORTSRAND! KEINE KÄUFERPROVISION!,159.000 €,"36323 Grebenau, Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","6,5",210 m²,2.423 m²,757 €/m²,Wohnimmobilie (sonstige),nil,nach Absprache,3,nil,5 Stellplätze,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Haus mit Potential in schöner Lage,845.000 €,"65812 Bad Soden am Taunus, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,237 m²,521 m²,3.565 €/m²,Wohnimmobilie (sonstige),nil,sofort,nil,nil,2 Garagen,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Freistehendes Einfamilienhaus mit großem Grundstück in Bensheim-Gronau,568.000 €,"64625 Bensheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,185 m²,1.862 m²,3.070 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,2,2 Garagen,"2,38 % des notariellen Kaufpreises inkl. MwSt.",{}
Landhaus mit Einliegerwohnung in Feldrandlage,449.900 €,"64711 Erbach, Odenwaldkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,"160,45 m²",1.090 m²,2.804 €/m²,Wohnimmobilie (sonstige),"184,74 m²",Nach Vereinbarung,nil,2,nil,Nein,"{'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Großkrotzenburg: Gemütliche und gepflegte Doppelhaushälfte mit tollem Garten in Sackgassenwohnlage,395.500 €,"63538 Großkrotzenburg, Main-Kinzig-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",104 m²,356 m²,3.803 €/m²,Doppelhaushälfte,nil,Nach Absprache,nil,nil,1 Stellplatz,"3,57 %","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"457 m² Wohnfläche in einem 3-Familienhaus mit Nebengebäude, Doppelgarage und Garten in Griesheim",1.200.000 €,"64347 Griesheim, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,"456,83 m²",656 m²,2.627 €/m²,Mehrfamilienhaus,nil,Herbst 2024,nil,5,Garage,"7,14 % inkl. gesetzl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Der Phantasie keine Grenzen setzen,225.000 €,"34327 Körle, Schwalm-Eder-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,150 m²,1.497 m²,1.500 €/m²,Einfamilienhaus (freistehend),75 m²,nil,nil,1,3 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Seltene Gelegenheit in idyllischer und zentrumsnaher Lage von Oberursel - Hofreite mit 3 Gebäuden,1.950.000 €,"61440 Oberursel (Taunus), Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,365 m²,950 m²,5.342 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"7,14 % Käufercourtage",{}
Seltene Gelegenheit in idyllischer und zentrumsnaher Lage von Oberursel - Hofreite mit 4 Gebäuden,3.000.000 €,"61440 Oberursel (Taunus), Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",17,620 m²,1.218 m²,4.839 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"7,14 % Käufercourtage",{}
Luxuriöser Einfamilientraum in Königstein im Taunus!,3.990.000 €,"61462 Königstein im Taunus, Hochtaunuskreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,458 m²,1.126 m²,8.712 €/m²,Villa,192 m²,nil,6,4,2 Garagen,"Käuferprovision beträgt 2,38 % (inkl. gesetzl. MwSt.)","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Exklusive Designervilla in Riedberg mit direktem Zugang zum Grüngürtel und Skylineblick,3.980.000 €,"Nieder-Eschbach, 60437 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,332 m²,649 m²,11.988 €/m²,Villa,88 m²,nil,5,4,2 Garagen,"Käuferprovision beträgt 3,57 % (inkl. gesetzl. MwSt.)",{'is24qa-online-besichtigung-moeglich-label': ''}
"Wunderschönes Anwesen mit 2 EFH, Teich, Bürotrakt, Werkstatt, Hof, Garten, Fahrzeughalle und Scheune",748.000 €,"65321 Heidenrod, Rheingau-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,268 m²,1.000 m²,2.791 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,4 Garagen,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Großzügiges Einfamilienhaus mit Einliegerwohnung in familienfreundlicher ruhiger Lage,799.000 €,"63599 Biebergemünd, Main-Kinzig-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,245 m²,711 m²,3.261 €/m²,Einfamilienhaus (freistehend),76 m²,nach Vereinbarung,nil,3,2 Garagen,"3,57 % inkl. der gesetzl. MwSt., bezogen auf den beurkundeten Kaufpreis","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-einliegerwohnung-label': ''}"
***Einfamilienhaus mit ELW am Fuße der Ronneburg***,599.000 €,"63549 Ronneburg, Main-Kinzig-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"168,91 m²",409 m²,3.546 €/m²,Einfamilienhaus (freistehend),20 m²,Nach Vereinbarung,5,3,2 Garagen,"2,975% des Nettokaufpreises inkl. gesetzl. MwSt. inkl. MwSt. inkl. MwSt.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Exklusives Wohnen im Grünen: Massiv gebauter Walmdachbungalow in herrlicher Odenwaldlage,539.000 €,"64395 Brensbach, Odenwaldkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,170 m²,892 m²,3.171 €/m²,Bungalow,nil,nach Vereinbarung,4,3,2 Garagen,"3,57 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Neubau, 2 Doppelhaushälften, eine bereits reserviert.",559.000 €,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,352 m²,4.300 €/m²,Doppelhaushälfte,10 m²,2024,3,2,2 Stellplätze,"5,95 %","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Eckgrundstück mit Neubau von 2 Doppelhaushälften, Randlage, Nähe Main.",520.000 €,"65439 Flörsheim am Main, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,250 m²,4.000 €/m²,Doppelhaushälfte,10 m²,nil,3,1,2 Stellplätze,"5,95 %","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Neubau, Eine Doppelhaushälfte bereits verkauft, eine noch frei, Süd-Garten.",629.000 €,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,176 m²,352 m²,3.574 €/m²,Doppelhaushälfte,10 m²,nil,5,2,2 Stellplätze,"5,95 %","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Neubau, helles und offenes Haus, mit direktem Mainblick und Südgarten.",599.000 €,"65439 Flörsheim am Main, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,130 m²,500 m²,4.608 €/m²,nil,10 m²,2024,4,2,2 Stellplätze,"5,95 %","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Neubau eines QNG- Doppelhauses, beide Hälften frei, mit seitlichem Südgarten.",598.000 €,"64342 Seeheim-Jugenheim, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,125 m²,342 m²,4.784 €/m²,Doppelhaushälfte,10 m²,nil,3,2,2 Stellplätze,"5,95 %","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Neubau, Raumwunder mit Süd-Garten auf 2 Vollgeschossen.",998.000 €,"64342 Seeheim-Jugenheim, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,169 m²,685 m²,5.905 €/m²,Einfamilienhaus (freistehend),10 m²,2024,4,3,2 Stellplätze,"5,95 %","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Neubau, Raumwunder mit direktem Mainblick und Süd-Garten auf 2 Vollgeschossen.",745.000 €,"65439 Flörsheim am Main, Main-Taunus-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,169 m²,500 m²,4.408 €/m²,Einfamilienhaus (freistehend),10 m²,2024,4,3,2 Stellplätze,"5,95 %","{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': ''}"
