title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Ein Sanierungsprojekt für Individualisten und Freunde des Jugendstils.,255.000 €,"Ulmenweg 4,
52391 Vettweiß, Düren (Kreis)",6,"145,62 m²",399 m²,1.751 €/m²,Einfamilienhaus (freistehend),"184,2 m²",nach Vereinbarung,4,2,2 Stellplätze,"3,57% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Charmantes Reiheneckhaus mit großzügigem Grundstück,270.000 €,"52499 Baesweiler, Aachen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"107,1 m²","838,5 m²",2.521 €/m²,Reiheneckhaus,nil,nach Vereinbarung,3,2,nil,"3,57% Käufer-Provision (inkl. MwSt.) vom beurkundeten Kaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Sanierungsbedürftiges Wohn- und Geschäftshaus in direkter Nähe zum Gocher Marktplatz!,299.500 €,"47574 Goch, Kleve (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,213 m²,219 m²,1.406 €/m²,Mehrfamilienhaus,nil,Nach Vereinbarung,8,4,1 Garage,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
Energieeffizientes A+Einfamilienhaus * Platz für die ganze Familie * Privatsphäre pur,1.195.000 €,"Refrath, 51427 Bergisch Gladbach
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",160 m²,669 m²,7.469 €/m²,Einfamilienhaus (freistehend),60 m²,nach Absprache,3,2,3 Carports,"1,95 %",{'is24qa-gaeste-wc-label': ''}
Perfektes Familienidyll: Gepflegtes Einfamilienhaus mit Traumgarten und Garage,369.000 €,"53894 Mechernich, Euskirchen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"146,47 m²",608 m²,2.519 €/m²,Einfamilienhaus (freistehend),0 m²,Nach Vereinbarung,3,2,4 Garagen,"3,57% vom Kaufpreis inkl. MwSt.",{}
guter Preis und Muskelschmalz! Förderungen des Staates nutzen!,299.000 €,"Klosterhardt-Süd, 46119 Oberhausen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,87 m²,290 m²,3.437 €/m²,Reihenmittelhaus,120 m²,nach Absprache,3,1,2 Garagen,"3,57 % inkl. MwSt. vom beurkundeten Kaufpreis (das entspricht 10.674,30 Euro inkl. MwSt.)","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Rendite und Nachhaltigkeit,599.000 €,"Peterstraße 43,
Stadtmitte, 46236 Bottrop",15,408 m²,335 m²,1.468 €/m²,Mehrfamilienhaus,120 m²,nach Absprache,11,7,1 Garage,"3,57 % vom beurkundeten Kaufpreis (diese entspricht 21.384,30 Euro) inkl. MwSt.",{'is24qa-vermietet-label': ''}
Zeitlose Doppelhaushälfte in Sackgassenwohnlage von Ennigerloh,279.000 €,"59320 Ennigerloh, Warendorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,115 m²,198 m²,2.426 €/m²,Doppelhaushälfte,60 m²,sofort,3,2,1 Außenstellplatz,4 % zzgl. gesetzl. MwSt.,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gehobenes Einfamilienhaus in Sackgassenwohnlage von Oelde,490.000 €,"59302 Oelde, Warendorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,140 m²,553 m²,3.500 €/m²,Einfamilienhaus (freistehend),88 m²,nach Absprache,2,1,3 Garagen,"3 % zzgl. gesetzl. MwSt.,","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Verwirklichen Sie sich einen großen Traum!,480.000 €,"59320 Ennigerloh, Warendorf (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,242 m²,935 m²,1.983 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,nil,3,7 Garagen,"2,98 % inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
