title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Attraktives 4-Zimmer-Einfamilienhaus mit gehobener Innenausstattung in Datteln,850.000 €,"45711 Datteln, Recklinghausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,125 m²,430 m²,6.800 €/m²,Einfamilienhaus (freistehend),nil,12.4.2024,nil,2,1 Garage,nil,{'is24qa-gaeste-wc-label': ''}
Renovierungsbedürftiges Einfamilienhaus mit Garage in Linnich- Körrenzig,140.000 €,"52441 Linnich, Düren (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,129 m²,414 m²,1.085 €/m²,Doppelhaushälfte,nil,nil,2,1,nil,"3,57 % vom Kaufpreis inkl. gesetzlicher MwSt. zahlbar nach Abschluss des notariellen Kaufvertrages",{}
Kleiner Wohntraum in beliebter Ruhiglage,350.000 €,"Heißen, 45472 Mülheim an der Ruhr
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",96 m²,289 m²,3.646 €/m²,Reiheneckhaus,nil,nach Vereinbarung,3,1,Außenstellplatz,"3,57 % inkl. MwSt. gem. AGB inkl. MwSt.",{'is24qa-keller-label': ''}
PHI AACHEN - Großzügiger 5-Zimmer-Familientraum mit Garten in Top-Lage von Stolberg-Dorff!,249.000 €,"52223 Stolberg (Rheinland), Aachen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"141,86 m²",522 m²,1.755 €/m²,Doppelhaushälfte,"55,29 m²",nil,4,2,nil,"3,57 % inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Charmantes Haus in ruhiger Sackgassenlage am Waldrand - Renovierungsprojekt mit großem Potenzial,199.000 €,"32120 Hiddenhausen, Herford (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"130,02 m²","1.315,02 m²",1.531 €/m²,Einfamilienhaus (freistehend),50 m²,nach Absprache,4,1,3 Garagen,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Einfamilienhaus mit sep. Einlieger-Wohnung 196 m² u. 102 m² WFL, kurzfristig frei, 41564 Kaarst",765.000 €,"41564 Kaarst, Neuss (Rhein-Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,298 m²,474 m²,2.567 €/m²,Einfamilienhaus (freistehend),nil,kurzfristig,4,4,3 Garagen,"3,57 % inkl. 19 % MwSt. vom vereinbarten Kaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
"Attr. 2-3 Familienhaus mit 290 m² WFL, 580 m² Grund, Terrasse, Balkon, Garten, 53757 Sankt Augustin",745.000 €,"53757 Sankt Augustin, Rhein-Sieg-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,290 m²,580 m²,2.569 €/m²,Mehrfamilienhaus,100 m²,sofort,6,3,2 Garagen,"3,57 % inkl. 19 % MwSt. vom vereinbarten Kaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Doppelhaushälfte mit klassischer Aufteilung und großem Raumangebot!,449.000 €,"51503 Rösrath, Rheinisch-Bergischer Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,371 m²,3.742 €/m²,Doppelhaushälfte,69 m²,nil,3,1,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Tolle Doppelhaushälfte in Düsseldorf-Unterrath,875.000 €,"Unterrath, 40468 Düsseldorf
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"229,82 m²",730 m²,3.807 €/m²,Doppelhaushälfte,50 m²,nach Absprache,3,3,2 Carports,"3,57","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Attraktives modernisiertes Ein/Zweifamilienhaus in Bestlage von Kirchlengern,289.000 €,"32278 Kirchlengern, Herford (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,155 m²,595 m²,1.865 €/m²,Einfamilienhaus (freistehend),nil,zu sofort,3,2,4 Garagen,"3,57% inkl. 19% gesetzl. Mwst. inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-als-ferienhaus-geeignet-label': ''}"
Top Modernisiert! Einfamilientraum mit großem Garten und Garage!,435.000 €,"Heckinghausen, 42289 Wuppertal
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","6,5",165 m²,518 m²,2.636 €/m²,Wohnimmobilie (sonstige),nil,nil,4,2,3 Garagen,"3,57%","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
SCHÖNER UND GRÖSSER WOHNEN,850.000 €,"Holzen, 44267 Dortmund
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,289 m²,731 m²,2.941 €/m²,Einfamilienhaus (freistehend),nil,Juni 2024,nil,nil,4 Garagen,"3,57 % inkl. MwSt",{}
Top Ausstattung-Reiheneckhaus Wesel/Feldmark - Erstbezug 01.09.2024,539.500 €,"46483 Wesel, Wesel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,143 m²,603 m²,3.773 €/m²,Reiheneckhaus,nil,01.09.2024,4,1,2 Stellplätze,"2,38",{}
Wohnen und Arbeiten unter einem Dach - Mehrfamilienhaus mit Gewerbe im Herzen von Duisburg-Hamborn,299.900 €,"Obermarxloh, 47166 Duisburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"216,13 m²",517 m²,1.388 €/m²,Mehrfamilienhaus,"140,5 m²",nach Vereinbarung,6,2,1 Garage,"3,57%","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
