title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Großzügiges helles EFH für aktive und kreative Menschen,799.000 €,"Bergedorf (Ortsteil), 21035 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,196 m²,1.028 m²,4.077 €/m²,Einfamilienhaus (freistehend),45 m²,nil,2,2,2 Carports,"3,57% inkl. MwSt. vom Käufer zu zahlen.",{}
"Von Villen umgeben, ruhig und trotzdem zentral! Wunderschöner Bungalow inkl. Keller",1.299.000 €,"Rahlstedt, 22143 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","4,5",180 m²,1.100 m²,7.217 €/m²,Bungalow,40 m²,nil,3,2,2 Tiefgaragen-Stellplätze,"3,57",{}
"gepflegtes 4,5-Zimmer-Einfamilienhaus mit Vollkeller (Neugraben/Waldseite)",690.000 €,"Falkenbergsweg 120 a,
Neugraben-Fischbek, 21149 Hamburg","4,5",127 m²,1.143 m²,5.433 €/m²,Einfamilienhaus (freistehend),85 m²,Nach Vereinbarung (wird frei übergeben),4,1,2 Außenstellplätze,"Die Verkäufer- und Käufercourtage beträgt jeweils 2,5 % inkl. der gesetzlichen MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Exklusive Stadtvilla in Bestlage von Sasel - Projektiert -,1.697.500 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,183 m²,714 m²,9.276 €/m²,Einfamilienhaus (freistehend),nil,nil,3,3,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Modernes Reihenhaus in zentraler Lage,199.000 €,"Langenbek, 21079 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",67 m²,268 m²,2.970 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,nil,nil,nil,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
Großes Einfamilienhaus in idyllischer Lage,680.000 €,"Lurup, 22549 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,88 m²,1.531 m²,7.727 €/m²,Einfamilienhaus (freistehend),88 m²,nil,2,2,nil,"3,57 % inkl. MwSt.",{}
Nachhaltig und Modern: Ihr neues Zuhause in Poppenbüttel,689.000 €,"Poppenbüttel, 22339 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,103 m²,300 m²,6.689 €/m²,Doppelhaushälfte,10 m²,nil,3,1,1 Außenstellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Reihenmittelhaus mit Ausbaureserve,345.000 €,"Jenfeld, 22043 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,70 m²,192 m²,4.929 €/m²,Reihenmittelhaus,nil,kurzfristig möglich,2,1,nil,"3,57 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
RUHIG - URBAN - IDYLLISCH: Energieeffiziente Neubau-Doppelhaushälfte für Paare und Familien,766.000 €,"Olewischtwiet °,
Bramfeld, 22177 Hamburg",4,151 m²,155 m²,5.073 €/m²,Doppelhaushälfte,nil,Winter 2024,3,2,1 Außenstellplatz,"1,95 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Erstbezug: exklusive Doppelhaushälfte mit 3 Schlafzimmern in Hamburg-Langenhorn,739.000 €,"Langenhorn, 22417 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,108 m²,370 m²,6.843 €/m²,nil,20 m²,01.09.2023,3,2,1 Außenstellplatz,26739,{}
