title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Wohntraum mit Privatsphäre - neue Heizung,529.000 €,"Altglienicke, 12524 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,100 m²,407 m²,5.290 €/m²,Einfamilienhaus (freistehend),160 m²,30.09.2024,nil,2,Außenstellplatz,"Die Maklercourtage beträgt 3,57% inkl. 19% gesetzl. Mehrwertsteuer.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Provisionsfrei Einfamilienhaus in 13127 Berlin, Karlshöhe",610.000 €,"Französisch Buchholz, 13127 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,132 m²,595 m²,4.621 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,nil,{'is24qa-keller-label': ''}
Gepflegtes Reihenendhaus in Wittenau,460.000 €,"Germendorfer Straße 3B,
Märkisches Viertel, 13439 Berlin","4,5",90 m²,290 m²,5.111 €/m²,Reiheneckhaus,nil,Ab sofort bezugsfrei,nil,1,2 Carports,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Modernisiertes Einfamilienhaus zur optionalen Teilung als Zweifamilienhaus,1.890.000 €,"Rudow, 12357 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,400 m²,650 m²,4.725 €/m²,Einfamilienhaus (freistehend),nil,nil,5,nil,2 Carports,3% zzgl USt.,{'is24qa-keller-label': ''}
"Zinsen werden günstiger! EZB senkt den Leitzins! ""Lieblingsplatz"" das Wohnensemble Lichtenrade",684.000 €,"Lichtenrade, 12309 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,135 m²,500 m²,5.067 €/m²,Doppelhaushälfte,nil,24.12.2025,5,2,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Preiswertes 6-Zimmer-Haus in Berlin Buckow (Neukölln),529.000 €,"Buckow, 12349 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"125,09 m²",399 m²,4.229 €/m²,Einfamilienhaus (freistehend),205 m²,1.7.2024,3,2,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Luxuriöse Landhausvilla mit Pool und idyllischer Lage und exzellenter Anbindung (provisionsfrei),998.500 €,"Lichtenrade, 12307 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,183 m²,710 m²,5.456 €/m²,Einfamilienhaus (freistehend),87 m²,1.8.2024,5,4,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen auf 3 Ebenen - grundsolides Familienhaus in Massivbauweise auf 666 m² Traumgarten,650.000 €,"Staaken, 13593 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,140 m²,666 m²,4.643 €/m²,Einfamilienhaus (freistehend),220 m²,nil,nil,nil,2 Außenstellplätze,"3,57 % (inkl. 19 % MwSt.)",{}
Erstbezug nach Renovierung: Freundliches 4-Zimmer-Einfamilienhaus in Berlin Wittenau (Reinickendorf),617.500 €,"Tornower Weg 11,
Märkisches Viertel, 13439 Berlin",4,90 m²,265 m²,6.861 €/m²,Einfamilienhaus (freistehend),150 m²,1.8.2024,3,1,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Einfamilienhaus auf schönem Grundstück in Berlin Heiligensee,598.000 €,"Heiligensee, 13503 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,146 m²,616 m²,4.096 €/m²,Einfamilienhaus (freistehend),nil,sofort,4,2,nil,"1,9% des Kaufpreises inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
20er Jahre- Villa in Berlin-Dahlem,4.650.000 €,"Schmargendorf, 14195 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,300 m²,1.000 m²,15.500 €/m²,Villa,100 m²,nil,4,3,1 Garage,"3,57 % (inkl. 19 % Mwst) auf den Kaufpreis","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Hübsche 3-Zimmer-DH-Hälfte in Berlin Mahlsdorf (Hellersdorf),560.000 €,"Mahlsdorf, 12623 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,418 m²,6.222 €/m²,Doppelhaushälfte,115 m²,1.6.2024,2,1,1 Carport,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Ihr neues Zuhause - grüne Oase, reichlich Nutzfläche und eine hervorragende Anbindung an den ÖPNV",498.000 €,"Bohnsdorf, 12526 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",110 m²,658 m²,4.527 €/m²,Einfamilienhaus (freistehend),100 m²,nil,2,1,1 Garage,"3,57 % (inkl. d. gesetzl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Charmante kleine DHH in einzigartig grüner und zentraler Lage sucht neue liebevolle Familie!,450.000 €,"Alt-Hohenschönhausen, 13053 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",63 m²,455 m²,7.143 €/m²,Doppelhaushälfte,50 m²,nil,nil,2,1 Garage,"3,57 % (inkl. d. gesetzl. MwSt.) des beurkundeten Kaufpreises",{}
Alles ist möglich! Einfamilienhaus im Norden von Berlin,400.000 €,"Hermsdorf, 13467 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,146 m²,660 m²,2.740 €/m²,Einfamilienhaus (freistehend),nil,sofort möglich,nil,2,nil,"Der Käufer trägt eine Provision iHv. 3,57 % (inkl. USt.) vom beurkundeten Kaufpreis.",{'is24qa-keller-label': ''}
"Freundliches, gepflegtes 4-Raum-Reihenhaus in Berlin Haselhorst (Spandau)",485.000 €,"Haselhorst, 13599 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,120 m²,150 m²,4.042 €/m²,Reihenmittelhaus,121 m²,4.5.2024,3,1,1 Außenstellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Modernes Einfamilienhaus in Berlin-Hellersdorf nach Ihren Wünschen geplant und gebaut - inklusive Fr,358.000 €,"Biesdorf, 12683 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"142,23 m²",438 m²,2.517 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
Familienleben in einem offenen und lichtdurchfluteten Wohn-Essbereich,1.085.309 €,"Nikolassee, 14129 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"171,49 m²",499 m²,6.329 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
Familienleben in einem offenen und lichtdurchfluteten Wohn-Essbereich,475.009 €,"Hakenfelde, 13587 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"171,49 m²",495 m²,2.770 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
Familienleben in einem offenen und lichtdurchfluteten Wohn-Essbereich,633.309 €,"Niederschönhausen, 13156 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"171,49 m²",433 m²,3.693 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
"Zuhause, wo Träume wahr werden",505.649 €,"Köpenick, 12557 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"136,07 m²",479 m²,3.716 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
"Zuhause, wo Träume wahr werden",1.040.599 €,"Nikolassee, 14129 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"136,07 m²",499 m²,7.648 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
"Zuhause, wo Träume wahr werden",430.299 €,"Hakenfelde, 13587 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"136,07 m²",495 m²,3.162 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
"Zuhause, wo Träume wahr werden",588.599 €,"Niederschönhausen, 13156 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"136,07 m²",433 m²,4.326 €/m²,Einfamilienhaus (freistehend),nil,nil,3,1,nil,nil,{'is24qa-gaeste-wc-label': ''}
Wo Träume Wurzeln schlagen: Ein Bungalow voller Licht und Leben,268.999 €,"Köpenick, 12557 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"159,28 m²",475 m²,1.689 €/m²,Bungalow,nil,nil,3,1,nil,nil,{'is24qa-stufenloser-zugang-label': ''}
Wo Träume Wurzeln schlagen: Ein Bungalow voller Licht und Leben,268.999 €,"Nikolassee, 14129 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"159,28 m²",475 m²,1.689 €/m²,Bungalow,nil,nil,3,1,nil,nil,{'is24qa-stufenloser-zugang-label': ''}
Wo Träume Wurzeln schlagen: Ein Bungalow voller Licht und Leben,268.999 €,"Hakenfelde, 13587 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"159,28 m²",475 m²,1.689 €/m²,Bungalow,nil,nil,3,1,nil,nil,{'is24qa-stufenloser-zugang-label': ''}
Wo Träume Wurzeln schlagen: Ein Bungalow voller Licht und Leben,268.999 €,"Niederschönhausen, 13156 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"159,28 m²",475 m²,1.689 €/m²,Bungalow,nil,nil,3,1,nil,nil,{'is24qa-stufenloser-zugang-label': ''}
Traumhaft wohnen in den eigenen vier Wänden in Pankow,431.900 €,"Niederschönhausen, 13156 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"222,91 m²",520 m²,1.938 €/m²,Einfamilienhaus (freistehend),nil,nil,4,1,nil,nil,{}
Stadtvilla in Berlin Mahlsdorf - Landsberger Straße 210.,520.000 €,"Landsberger Straße 209,
Mahlsdorf, 12623 Berlin",4,111 m²,361 m²,4.685 €/m²,Reihenmittelhaus,nil,nil,4,2,nil,"7,14",{'is24qa-gaeste-wc-label': ''}
Schönes EFH mit Keller in Mahlsdorf.,430.000 €,"Florastraße 108,
Mahlsdorf, 12623 Berlin",5,110 m²,450 m²,3.909 €/m²,Einfamilienhaus (freistehend),160 m²,nil,6,2,Außenstellplatz,"3,57",{'is24qa-gaeste-wc-label': ''}
Neubau Stadtvilla in Biesdorf mit Fünf Zimmern.,595.000 €,"Hiltrudstraße 39,
Biesdorf, 12683 Berlin",5,124 m²,398 m²,4.798 €/m²,Villa,124 m²,nil,5,2,nil,"7,14",{'is24qa-gaeste-wc-label': ''}
