title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Einfamilienhaus mit Garten,Wintergarten, Sommergarten, Garage , Platz",394.000 €,"Hirschleweg 47,
78559 Gosheim, Tuttlingen (Kreis)",6,180 m²,478 m²,2.189 €/m²,Einfamilienhaus (freistehend),235 m²,sofort,4,2,1 Garage,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sanierungsbedürftiges 3-Familienhaus in sonniger Aussichtslage von Stuttgart-Süd,3.300.000 €,"Weinsteige, 70180 Stuttgart
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,250 m²,2.193 m²,13.200 €/m²,Villa,102 m²,nach Vereinbarung,10,3,nil,"4,76 %",{}
REIHENMITTELHAUS MIT WOHLFÜHLCHARAKTER,335.000 €,"79395 Neuenburg am Rhein, Breisgau-Hochschwarzwald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,104 m²,152 m²,3.221 €/m²,Reihenmittelhaus,nil,nil,nil,nil,1 Garage,2.98% inkl. MwSt.,{}
Mehrfamilienhaus mit 5 Wohneinheiten in Freiberg am Neckar zu verkaufen,1.100.000 €,"71691 Freiberg am Neckar, Ludwigsburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,366 m²,661 m²,3.005 €/m²,Mehrfamilienhaus,82 m²,nil,nil,nil,2 Garagen,"3,57 % inkl. gesetzl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Mehrgenerationenhaus mit drei Wohnungen im Weberdorf,460.000 €,"97980 Bad Mergentheim, Main-Tauber-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,240 m²,613 m²,1.917 €/m²,Mehrfamilienhaus,nil,nach Absprache,nil,nil,1 Garage,"3,57 % inkl. MwSt",{}
Gemütliches Einfamilienhaus mit Doppelgarage und Garten mit toller Aussicht auf Bad Mergenthei,650.000 €,"97980 Bad Mergentheim, Main-Tauber-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,196 m²,718 m²,3.316 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,nil,nil,2 Garagen,"3,57 % inkl. MwSt",{}
Einziehen und wohlfühlen! Doppelhaushälfe in ruhiger Wohnlage!,398.000 €,"97990 Weikersheim, Main-Tauber-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,185 m²,380 m²,2.151 €/m²,Doppelhaushälfte,nil,nach Absprache,nil,nil,3 Stellplätze,"3,57 % inkl. MwSt",{}
Einfamilienwohnhaus mit großzügigem Nebengebäude,265.000 €,"97996 Niederstetten, Main-Tauber-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,125 m²,560 m²,2.120 €/m²,Einfamilienhaus (freistehend),220 m²,nach Absprache,nil,nil,6 Stellplätze,"3,57 % inkl. MwSt",{}
U N I K A T,980.000 €,"73235 Weilheim an der Teck, Esslingen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,420 m²,1.484 m²,2.333 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,3 Garagen,siehe Provisionshinweis,{'is24qa-keller-label': ''}
Leerstehendes und Modernisiertes Zweifamilienhaus in ruhiger Lage Unterkirnach,700.000 €,"78089 Unterkirnach, Schwarzwald-Baar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,266 m²,935 m²,2.632 €/m²,Mehrfamilienhaus,nil,Sofort,6,2,2 Garagen,"4,76 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Zentrales und großzügiges Wohnen in 78136 Schonach!,295.000 €,"78136 Schonach im Schwarzwald, Schwarzwald-Baar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,236 m²,474 m²,1.250 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"3,57 % inkl. ges. MwSt.",{}
Helles Architektenhaus in Top-Lage mit großem Garten und Einliegerwohnung,1 €,"73655 Plüderhausen, Rems-Murr-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"197,85 m²",728 m²,0 €/m²,Einfamilienhaus (freistehend),"36,33 m²",nach Absprache,4,3,Carport,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Moderne Doppelhaushälfte mit Garten und Terrasse.,597.000 €,"76344 Eggenstein-Leopoldshafen, Karlsruhe (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,122 m²,276 m²,4.893 €/m²,Doppelhaushälfte,55 m²,nach Absprache,3,1,2 Außenstellplätze,"3,57% inkl.MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Ruhiges 3-Familienhaus mit Panoramablick in Gaiberg,685.000 €,"69251 Gaiberg, Rhein-Neckar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"285,51 m²",2.513 m²,2.399 €/m²,Mehrfamilienhaus,nil,nil,4,4,2 Außenstellplätze,"3,57 % inkl. 19 % MwSt.",{'is24qa-online-besichtigung-moeglich-label': ''}
Ihre Traumwohnung als Haus für die sportliche Familie - Exklusives Wohnen mit eigenem Eingang.,449.000 €,"Mittelstadt, 72766 Reutlingen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"120,73 m²",121 m²,3.719 €/m²,Reiheneckhaus,50 m²,nil,nil,nil,Garage,"2,98% inkl. MwSt. auf den beurkundeten Kaufpreis","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Reiheneckhaus in beliebter Lage von Edingen-Neckarhausen - 10003816,375.000 €,"68535 Edingen-Neckarhausen, Rhein-Neckar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,95 m²,215 m²,3.947 €/m²,Wohnimmobilie (sonstige),80 m²,nach Vereinbarung,3,nil,nil,"2,98% des Kaufpreises inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
360° I Showtime fürs Wohnen! Energieeffizientes Einfamilienhaus in Rißegg,740.000 €,"88400 Biberach an der Riß, Biberach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,185 m²,648 m²,4.000 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,2 Garagen,"3,57 %",{'is24qa-keller-label': ''}
Vollvermietetes Mehrfamilienhaus in Walldorf,795.000 €,"Hubstraße 32,
69190 Walldorf, Rhein-Neckar-Kreis",16,374 m²,692 m²,2.126 €/m²,Mehrfamilienhaus,nil,nach Absprache,nil,nil,3 Garagen,"3,57 %","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Sanierungsbedürftiges Einfamilienhaus in schöner Hang- & Aussichtslage | mit Garage,149.900 €,"74861 Neudenau, Heilbronn (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"94,66 m²",175 m²,1.584 €/m²,Einfamilienhaus (freistehend),17 m²,sofort,3,2,1 Garage,"4,17 % inkl. MwSt.",{}
HIER KÖNNEN TRÄUME WAHR WERDEN,535.000 €,"75038 Oberderdingen, Karlsruhe (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,210 m²,600 m²,2.548 €/m²,Mehrfamilienhaus,nil,nil,5,3,1 Garage,"4,76 % Käuferprovision inkl. 19 % MwSt.","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
