title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Doppelhaushälfte mit Ladenanbau in Gießen am Philosophenwald,369.000 €,"Gießen-Ost, 35394 Gießen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,108 m²,359 m²,3.417 €/m²,Doppelhaushälfte,nil,Sofort,3,2,1 Stellplatz,"3,57 % inkl. MwSt.",{'is24qa-keller-label': ''}
"Reifferscheid - 3-FMH, Kapitalanlage oder selbst nutzen, umfangreich saniert, sehr gute Grundrisse",800.000 €,"64625 Bensheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"224,13 m²",435 m²,3.569 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"5,95 % inkl. ges. MwSt.",{}
Einfamilienhaus in beliebter Lage von Rodheim-Bieber,585.500 €,"35444 Biebertal, Gießen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,143 m²,859 m²,4.094 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,3,3,1 Stellplatz,"3,57 % inkl. gesetzlicher MwSt.",{'is24qa-keller-label': ''}
Wohntraum verwirklichen: Ein- bis Zweifamilienhaus mit großem Grundstück zu verkaufen!,299.000 €,"35792 Löhnberg, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,137 m²,1.485 m²,2.182 €/m²,Einfamilienhaus (freistehend),nil,sofort,nil,2,3 Stellplätze,"3,57 % inkl. gesetzl. MwSt.",{'is24qa-keller-label': ''}
Großzügiges Ensemble mit viel Gestaltungsmöglichkeit in Pohlheim,576.000 €,"35415 Pohlheim, Gießen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,320 m²,639 m²,1.800 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,nil,nil,nil,"3,57%","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Einfamilienhaus in zentraler Lage von Gießen - Wieseck,477.800 €,"Wieseck, 35396 Gießen
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,"218,97 m²",479 m²,2.182 €/m²,Einfamilienhaus (freistehend),nil,sofort,4,3,3 Garagen,"3,57 % inkl. gesetzl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Die Lage machts – Limburg - Nähe Eduard-Horn-Park,265.000 €,"65549 Limburg an der Lahn, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,107 m²,745 m²,2.477 €/m²,Einfamilienhaus (freistehend),70 m²,sofort,4,1,1 Garage,"3,57% vom Kaufpreis )inkl. 19% MWST)","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Exklusives Wohnen in Toplage,999.000 €,"64807 Dieburg, Darmstadt-Dieburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,300 m²,496 m²,3.330 €/m²,Besondere Immobilie,45 m²,nach Absprache,5,3,2 Außenstellplätze,"2,38 %","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-einliegerwohnung-label': ''}"
Großzügige Familienoase mit Ausbauoption in Bestlage von Neu-Isenburgs Villenviertel,1.500.000 €,"63263 Neu-Isenburg, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,255 m²,783 m²,5.882 €/m²,Villa,nil,nach Absprache,7,2,2 Garagen,"2,6 Prozent inklusive MWSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Freistehendes Einfamilienhaus in Dreieich-Sprendlingen mit Ausbaupotenzial und Nebengebäuden,420.000 €,"63303 Dreieich, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,371 m²,3.231 €/m²,Einfamilienhaus (freistehend),80 m²,nach Vereinbarung,3,1,1 Außenstellplatz,"2,98 % inkl. gesetzl. MwSt.",{}
Modernes Einfamilienhaus mit Einliegerwohnung und Carport in zentraler Lage,898.000 €,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,186 m²,419 m²,4.828 €/m²,Einfamilienhaus (freistehend),35 m²,ab sofort,8,3,2 Außenstellplätze,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
VON PRIVAT! Niedrigenergiehaus A+ in ruhiger Lage.,699.000 €,"Georg-Fröba-Str. 15a,
64665 Alsbach-Hähnlein, Darmstadt-Dieburg (Kreis)",5,165 m²,439 m²,4.236 €/m²,Einfamilienhaus (freistehend),45 m²,sofort,3,2,3 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sanierungsbedürftiger Bungalow auf großem Grundstück in Feldrandlage,420.000 €,"68623 Lampertheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,168 m²,1.120 m²,2.500 €/m²,Einfamilienhaus (freistehend),"37,5 m²",nil,4,2,2 Garagen,"Käuferprovision beträgt 3,00 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
''PREIS-Leistungs-SIEGER'': Großes Einfamilienhaus zum Preis einer Eigentumswohnung!,459.000 €,"63694 Limeshain, Wetteraukreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,297 m²,780 m²,1.545 €/m²,Einfamilienhaus (freistehend),42 m²,nil,5,3,2 Garagen,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Einmalige Architektenvilla mit Pool in Bestlage - Buchschlag,2.790.000 €,"63303 Dreieich, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,327 m²,970 m²,8.532 €/m²,Villa,90 m²,nil,nil,nil,2 Garagen,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Die bessere Lösung: Eigentum !!,119.000 €,"36341 Lauterbach (Hessen), Vogelsbergkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,92 m²,137 m²,1.293 €/m²,Wohnimmobilie (sonstige),70 m²,nach Vereinbarung,nil,nil,nil,"3,0 % inkl. 19% Mehrwertsteuer",{'is24qa-keller-label': ''}
Attraktive Kapitalanlage: Investieren Sie clever in dieses renditestarke Wohnobjekt!,900.000 €,"68519 Viernheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",17,404 m²,630 m²,2.228 €/m²,Mehrfamilienhaus,nil,vermietet,7,10,5 Außenstellplätze,"5,95% inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Stabile Kapitalanlage: Charmantes Mehrfamilienhaus in Krofdorf!,675.000 €,"35435 Wettenberg, Gießen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,375 m²,750 m²,1.800 €/m²,Mehrfamilienhaus,nil,nach Absprache,8,4,4 Stellplätze,"5,95% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Charmantes Reihenendhaus mit idyllischem Garten und Teich, Ihr perfektes Zuhause für Naturliebhaber!",459.000 €,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,123 m²,407 m²,3.732 €/m²,Reiheneckhaus,58 m²,sofort,3,2,nil,"1,90 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
KfW 55 & Energieklasse A+ mit Wärmepumpe! Neues Haus mit vielen Extras!,519.000 €,"35647 Waldsolms, Lahn-Dill-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",164 m²,511 m²,3.165 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,4,3,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
