title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Doppelhaushälfte mit Tiefgarage in Blankenese,1.190.000 €,"Blankenese, 22587 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,137 m²,78 m²,8.686 €/m²,Doppelhaushälfte,58 m²,nil,3,2,1 Tiefgaragen-Stellplatz,3.57 %,{'is24qa-keller-label': ''}
Wohnen im klassischen Jugendstil,2.850.000 €,"Nienstedten, 22609 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,335 m²,1.605 m²,8.507 €/m²,Villa,nil,nil,7,4,nil,"3,57 % inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Villa mit Südgarten für Mehrgenerationenwohnen in HH-Lokstedt,3.590.000 €,"Lokstedt, 22529 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,539 m²,893 m²,6.660 €/m²,Villa,nil,nil,6,6,6 Tiefgaragen-Stellplätze,"3,25 % inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Modernes Einfamilienhaus mit West-Garten in HH-Sasel,1.420.000 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,179 m²,807 m²,7.933 €/m²,Einfamilienhaus (freistehend),nil,nil,4,2,nil,"3,25% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Wer will denn hier schön wohnen?,1.350.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",148 m²,860 m²,9.122 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,nil,3%,{}
Ein Stück Hamburger Geschichte.,3.950.000 €,"Uhlenhorst, 22087 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,243 m²,400 m²,16.255 €/m²,Wohnimmobilie (sonstige),nil,nil,nil,nil,2 Tiefgaragen-Stellplätze,3 %,{'is24qa-gaeste-wc-label': ''}
Zeit für etwas Neues.,3.950.000 €,"Hoheluft-West, 20253 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,396 m²,509 m²,9.975 €/m²,Mehrfamilienhaus,68 m²,nil,nil,nil,nil,6 %,{'is24qa-keller-label': ''}
Historisches Mehrfamilienhaus mit viel Charme und zwei freien Erdgeschosswohnungen,1.399.000 €,"Groß Borstel, 22453 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,275 m²,1.364 m²,5.087 €/m²,Mehrfamilienhaus,108 m²,nil,nil,4,nil,7.14 % inkl. MwSt.,{'is24qa-keller-label': ''}
Traumhaft sanierte Stadtvilla in HH-Hohenfelde,4.350.000 €,"Hohenfelde, 22087 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",12,500 m²,380 m²,8.700 €/m²,Villa,nil,nil,8,6,nil,"3,25 % inkl. MwSt.",{}
***FAMILIENFREUNDLICHES WOHNEN in HH-DUVENSTEDT** *- mit Erweiterungs- oder Neubaumöglichkeit -,798.000 €,"Duvenstedt, 22397 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,141 m²,1.305 m²,5.660 €/m²,Einfamilienhaus (freistehend),85 m²,nach Absprache,4,1,1 Garage,siehe Hinweistext,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Der Durchbruch für Ihr Familienglück,1.295.000 €,"Osdorf, 22609 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,184 m²,353 m²,7.038 €/m²,Reihenmittelhaus,32 m²,nil,nil,2,nil,nil,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
A+ Neubau-Doppelhaushälfte mit Südgarten in Rissen,965.000 €,"Rissen, 22559 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,148 m²,365 m²,6.520 €/m²,Doppelhaushälfte,8 m²,sofort,4,2,2 Außenstellplätze,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Direkt einzugsbereit: Voll ausgestatteter, junger Neubau in Toplage Hamburg Volksdors (courtagefrei)",1.375.000 €,"Immenschuur xx,
Volksdorf, 22359 Hamburg",7,199 m²,378 m²,6.910 €/m²,Doppelhaushälfte,12 m²,24.8.2024,4,2,1 Carport,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2 Häuser mit Traumgrundstück,1.550.000 €,"Lurup, 22549 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",11,305 m²,1.247 m²,5.082 €/m²,Mehrfamilienhaus,254 m²,Nach Rücksprache,nil,4,nil,3.57 %,"{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Familien aufgepasst - Modernes Stadthaus in toller Lage,749.000 €,"Wiesenknopfstieg 13,
Billstedt, 22119 Hamburg",6,140 m²,369 m²,5.350 €/m²,Reihenmittelhaus,20 m²,nil,4,2,2 Außenstellplätze,"2,975",{'is24qa-online-besichtigung-moeglich-label': ''}
PROVISIONSFREI für den Käufer - gemütliches Zuhause in Lurup,415.000 €,"Lurup, 22549 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"134,87 m²",547 m²,3.077 €/m²,Doppelhaushälfte,90 m²,3. Quartal 2024,4,nil,2 Garagen,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Von Privat in HH-Wellingsbüttel || großzügig & modern, traumhafter Garten",1.200.000 €,"Wellingsbüttel, 22391 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",145 m²,465 m²,8.276 €/m²,Reiheneckhaus,78 m²,1.9.2024,3,1,nil,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
