title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Preissenkung!!! 2-Familien Haus in Ilmenau!,115.000 €,"Carlstraße 4,
98693 Ilmenau, Ilm-Kreis",8,150 m²,350 m²,767 €/m²,Mehrfamilienhaus,nil,nil,2,2,nil,"5,95% inkl. 19% MwSt. vom noteriell beurkundeten Kaufpreis. inkl. MwSt.",{'is24qa-keller-label': ''}
Denkmalobjekt - Stilvolles Mehrfamilienhaus mit Renovierungspotenzial sucht Investor,325.000 €,"Stadtmitte, 07545 Gera
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",62,1.248 m²,416 m²,260 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"5,95% inkl. MwSt.",{'is24qa-keller-label': ''}
Kleines Einfamilienhaus wartet auf Sie!!,39.000 €,"07937 Vogtländisches Oberland, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"76,6 m²",317 m²,509 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,1,1,1 Garage,2500 EUR,{'is24qa-gaeste-wc-label': ''}
Provisionsfreies EFH-DHH Bj. 1997,148.000 €,"99976 Anrode, Unstrut-Hainich-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,87 m²,237 m²,1.701 €/m²,Doppelhaushälfte,40 m²,sofort,nil,2,1 Garage,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Freistehendes Einfamilienhaus in ruhiger Lage von Roßleben zu verkaufen,169.000 €,"06571 Roßleben, Kyffhäuserkreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,100 m²,681 m²,1.690 €/m²,Einfamilienhaus (freistehend),nil,sofort,1,2,1 Stellplatz,"3,57 % inkl. Mwst.",{'is24qa-keller-label': ''}
Einfamilienhaus der Luxusklasse auf über 3.000 m² Grund! Pferdehaltung möglich + 17.000 m² optional!,575.000 €,"98646 Hildburghausen, Hildburghausen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,230 m²,3.089 m²,2.500 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,4,2 Garagen,"3,57 % inkl. MwSt. vom notariell beurkundeten Kaufpreis.",{'is24qa-keller-label': ''}
Exclusive Immobilie in bester Lage von Rudolstadt sucht neuen Eigentümer,690.000 €,"07407 Rudolstadt, Saalfeld-Rudolstadt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",10,305 m²,3.292 m²,2.262 €/m²,Besondere Immobilie,nil,nil,nil,3,nil,"Die Provision beträgt vom Käufer und Verkäufer jeweils 2,5 % des Kaufpreises",{}
Freistehendes Einfamilienhaus mit großem Garten,520.000 €,"Wöllnitz, 07749 Jena
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,160 m²,2.320 m²,3.250 €/m²,Einfamilienhaus (freistehend),nil,01.11.2023,3,2,1 Garage,"3,57 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Ensemble aus 2 Wohn- und Geschäftshäusern in der Fußgängerzone,230.000 €,"07937 Zeulenroda-Triebes, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,442 m²,"315,55 m²",520 €/m²,nil,nil,01.10.2023,10,5,3 Garagen,"5,95% Käuferprovision inkl. 19 % MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Großer Vierseitenhof im Land der tausend Teiche,290.000 €,"07806 Stanau, Saale-Orla-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",16,250 m²,1.577 m²,1.160 €/m²,Bauernhaus,nil,01.07.2023,3,3,4 Garagen,"5,95 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Wohn-und Geschäftshaus in Jena zu verkaufen,994.000 €,"Wenigenjena, 07749 Jena
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",21,500 m²,1.000 m²,1.988 €/m²,nil,nil,nil,nil,nil,8 Außenstellplätze,"3,57 % Käuferprovision inkl. 19 % MwSt.",{'is24qa-keller-label': ''}
Charmante Doppelhaushälfte mit idyllischem Garten und einladender Terrasse!,94.900 €,"07955 Auma, Greiz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,130 m²,379 m²,730 €/m²,Doppelhaushälfte,nil,nil,nil,nil,nil,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Sanierungsbedürftiges und historisches Wohn- und Geschäftshaus im Stadtkern,75.000 €,"07426 Königsee, Saalfeld-Rudolstadt (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,180 m²,470 m²,417 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,nil,"5,95%",{}
