title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Dreifamilienhaus als Kulturdenkmal aus der Gründerzeit - kernsaniert,1.980.000 €,"Durlach, 76227 Karlsruhe
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,271 m²,562 m²,7.306 €/m²,Mehrfamilienhaus,65 m²,nil,nil,3,nil,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Großzügiges, familienfreundliches Einfamilienhaus am Waldrand mit viel Potential",890.000 €,"Durlach, 76228 Karlsruhe
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,200 m²,981 m²,4.450 €/m²,Einfamilienhaus (freistehend),nil,nil,5,2,2 Garagen,"Käuferprovision beträgt 3,00 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Großzügiges Familienhaus mit großem Garten in Bestlage auf dem Geigersberg,1.390.000 €,"Durlach, 76227 Karlsruhe
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,207 m²,1.111 m²,6.715 €/m²,Einfamilienhaus (freistehend),124 m²,nil,nil,2,1 Garage,"Käuferprovision beträgt 2,38 % (inkl. MwSt.) des beurkundeten","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Besondere Immobilie Spitalhof Hohenwettersbach: Umbau mit exklusivem Design,1.180.000 €,"Hohenwettersbach, 76228 Karlsruhe
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,267 m²,371 m²,4.419 €/m²,Besondere Immobilie,100 m²,nil,nil,2,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Gepflegtes Mehrgenerationen Haus in idyllischer Lage von Sinsheim Steinsfurt,758.000 €,"74889 Sinsheim, Rhein-Neckar-Kreis
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,318 m²,1.320 m²,2.384 €/m²,Mehrfamilienhaus,nil,nach Absprache,nil,nil,1 Stellplatz,3 % vom Kaufpreis inkl. 19% MwSt. inkl. MwSt.,{}
Eine Seltenheit in dieser Lage - Neubebauung oder Sanierung,398.000 €,"Kirchgasse 9,
73337 Bad Überkingen, Göppingen (Kreis)",13,"313,2 m²",611 m²,1.271 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,9,3,2 Garagen,"3,57% inkl. 19% MwSt. vom Kaufpreis","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': ''}"
Gepflegtes Mehrfamilienhaus mit großzügigem Erbpachtgrundstück in Mannheim - zu verkaufen !!,427.000 €,"Wallstadt, 68259 Mannheim
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",9,"218,5 m²",780 m²,1.954 €/m²,Mehrfamilienhaus,nil,nil,nil,nil,3 Garagen,"5,95%inkl. MwSt",{}
"Oase der Ruhe, neues Zuhause fürs tägliche sanfte erwachen in HD-Ziegelhausen.",865.000 €,"Ziegelhausen, 69118 Heidelberg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,177 m²,787 m²,4.887 €/m²,Doppelhaushälfte,nil,Nach Absprache,3,2,2 Garagen,"3,57% vom Kaufpreis inkl. MwSt.",{'is24qa-gaeste-wc-label': ''}
Würm: Freistehendes Einfamilienhaus mit schönem nach Süden gerichteten Grundstück,458.000 €,"Rainweg 19,
Würm, 75181 Pforzheim",5,"121,84 m²",551 m²,3.759 €/m²,Einfamilienhaus (freistehend),nil,sofort,3,1,1 Garage,"2,38% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
PF-Hochschule: Besonders großzügige Doppelhaushälfte – ideal zum Wohnen und Arbeiten,667.000 €,"Tiefenbronner Straße 53a,
Buckenberg, 75175 Pforzheim",10,215 m²,537 m²,3.102 €/m²,Doppelhaushälfte,nil,ab sofort,4,1,3 Stellplätze,"2,38% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Ispringen: Großzügiges 2-3 Familienhaus in guter, ruhiger Wohnlage u. nahegelegenem S-Bahn-Anschluss",565.000 €,"Am Breitenstein 35,
75228 Ispringen, Enzkreis",9,"215,88 m²",480 m²,2.617 €/m²,Mehrfamilienhaus,nil,ab sofort,6,3,2 Garagen,"2,38% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Ispringen: Großzügiges 2-3 Familienhaus in guter, ruhiger Wohnlage u. nahegelegenem S-Bahn-Anschluss",565.000 €,"Am Breitenstein 35,
75228 Ispringen, Enzkreis",9,"215,88 m²",480 m²,2.617 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,6,3,2 Garagen,"2,38% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
PF-Huchenfeld: 2-Familienhaus mit großzügigem Grundstück und viel Platz für die ganze Familie,349.000 €,"Erzkopfstraße 8,
Huchenfeld, 75181 Pforzheim",5,126 m²,549 m²,2.770 €/m²,Einfamilienhaus (freistehend),nil,ab sofort,nil,2,1 Garage,"2,38% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Denkmalgeschütztes Wohn- und Geschäftshaus in Zentrumslage / Fußgängerzone,579.000 €,"88499 Riedlingen, Biberach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",15,434 m²,223 m²,1.334 €/m²,nil,434 m²,nach Vereinbarung,nil,4,1 Außenstellplatz,"3,57% inkl. 19% MwSt. vom Notariellen Kaufpreis","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-vermietet-label': ''}"
Wiernsheim: Charmantes Bauernhaus mit Scheune in unmittelbarer Ortskernlage (Nahe Rathaus u. Kirche),348.000 €,"Neue Straße 3,
75446 Wiernsheim, Enzkreis",4,114 m²,299 m²,3.053 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,3,1,2 Außenstellplätze,"2,38% inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
