title,price,address,rooms,living_space,property_area,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"In citynaher Traumlage: REH mit Garten, 2 Bädern, 2 Gäste-WC, EBK und Garten | Umbau zu ZFH möglich",285.000 €,"Wilhelmsburg, 21107 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,115 m²,2.591 €/m²,Reiheneckhaus,0 m²,nil,2,2,nil,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"In grüner Lage: Gemütliches EFH mit Terrasse, 1 Bad + WC + Gäste-WC, und Carport",698.000 €,"Schnelsen, 22459 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"133,45 m²",445 m²,5.230 €/m²,Einfamilienhaus (freistehend),0 m²,Nach Vereinbarung,5,1,2 Carports,"2,99% vom Kaufpreis inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Erbpacht: Doppelhaushälfte auf Traumgrundstück,348.000 €,"Lurup, 22547 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,"162,55 m²",862 m²,2.141 €/m²,Doppelhaushälfte,nil,nach Verinbarung,nil,2,nil,"3,57 % Käufer-Provision (inkl. MwSt.)","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Platz für Ihre individuellen Wohnträume,1.100.000 €,"Nienstedten, 22609 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,138 m²,809 m²,7.971 €/m²,Einfamilienhaus (freistehend),nil,nach Vereinbarung,nil,2,2 Stellplätze,"3,57 % Käufer-Provision (inkl. MwSt.) vom Kaufpreis",{'is24qa-keller-label': ''}
westimmobilien: Exklusivität vom Keller bis zum Dach… Weißer NEUBAU Wohntraum,1.299.000 €,"Schnelsen, 22457 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,161 m²,"345,83 m²",8.068 €/m²,Doppelhaushälfte,79 m²,nach Vereinbarung,3,2,nil,Die Courtage für den Käufer beträgt 3 % inkl. MwSt. auf den Kaufpreis,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Charmantes ""Kapitänshaus"" in Volksdorf mit Ausbau-und Erweiterungspotential auf wunderschönem Gr...",790.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,125 m²,1.000 m²,6.320 €/m²,Einfamilienhaus (freistehend),nil,ab 11.2022,nil,2,1 Garage,3.57 %,{'is24qa-keller-label': ''}
Familientraum in Volksdorf auf sonnigem Westgrundstück,890.000 €,"Volksdorf, 22359 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,167 m²,1.085 m²,5.329 €/m²,Einfamilienhaus (freistehend),nil,nach Absprache,nil,2,1 Garage,siehe Sonstiges,{'is24qa-keller-label': ''}
Idylle und Ruhe suchen Ihr Händchen!,795.000 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,132 m²,801 m²,6.023 €/m²,Einfamilienhaus (freistehend),70 m²,nil,4,1,1 Garage,"Käuferprovision beträgt 3,57 % (inkl. MwSt.) des beurkundeten Kaufpreises","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"HH-SASEL: Stadtvilla mit Vollkeller - neuwertig, in sehr ruhiger, bevorzugter Lage",1.298.000 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,167 m²,621 m²,7.772 €/m²,Einfamilienhaus (freistehend),80 m²,nil,4,2,2 Carports,"3,57%","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
NEUBAU mit Energieklasse A+ Große Doppelhaushälfte in Sasel - Nr. 2,849.000 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,182 m²,325 m²,4.665 €/m²,Doppelhaushälfte,10 m²,nil,3,2,1 Stellplatz,siehe Sonstiges,{'is24qa-keller-label': ''}
WIEDER VERFÜGBAR: Elegante Landhausvilla im Verbund in traumhafter Waldrandlage,1.495.000 €,"Lemsahl-Mellingstedt, 22397 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,226 m²,1.674 m²,6.615 €/m²,Villa,146 m²,01.03.2024,3,2,4 Stellplätze,3.57 %,{'is24qa-keller-label': ''}
"Luxus pur, TOP Lage: MRH mit Vollkeller in Langenhorn (komplett saniert & modernisiert)",499.000 €,"Langenhorn, 22415 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,80 m²,113 m²,6.238 €/m²,Reihenmittelhaus,nil,nach Vereinbarung,2,1,nil,"2,5 % inkl. MwSt.","{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Planen Sie Ihr TRAUMHAUS in den Harburger Bergen,1.190.000 €,"Hausbruch, 21149 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,140 m²,1.687 m²,8.500 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,1,1 Außenstellplatz,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen am Hirschpark mit Elbblick,3.950.000 €,"Nienstedten, 22587 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,390 m²,1.035 m²,10.128 €/m²,Einfamilienhaus (freistehend),nil,nil,nil,nil,nil,"3,57 % inkl. 19 % MwSt.",{}
Perfekt für Familien DHH in Wilstorf mit ca. 185 m²,638.900 €,"Wilstorf, 21077 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","7,5",185 m²,519 m²,3.454 €/m²,Doppelhaushälfte,nil,nil,nil,3,1 Stellplatz,"3,57 % inkl. gesetzlicher MwSt. des Kaufpreises","{'is24qa-keller-label': '', 'is24qa-einliegerwohnung-label': ''}"
Traumhafte Villa mit Wassergrundstück in HH-Alsterdorf,7.800.000 €,"Alsterdorf, 22297 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",14,689 m²,1.618 m²,11.321 €/m²,Villa,nil,nil,7,7,2 Garagen,"3,25 % inkl. MwSt.",{}
Auf gute Nachbarschaft.,1.150.000 €,"Wellingsbüttel, 22391 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,150 m²,969 m²,7.667 €/m²,Wohnimmobilie (sonstige),75 m²,nil,nil,nil,2 Stellplätze,3 %,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Platz für Ihre Ideen.,750.000 €,"Sasel, 22393 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,120 m²,490 m²,6.250 €/m²,Wohnimmobilie (sonstige),62 m²,nil,2,1,2 Tiefgaragen-Stellplätze,3 %,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Charmante Villa mit 2 Wohneinheiten und schönem Garten,899.000 €,"Bergedorf (Ortsteil), 21029 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,226 m²,786 m²,3.978 €/m²,Einfamilienhaus (freistehend),nil,nil,6,2,1 Garage,"3,57 % inkl. gesetzl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Luxuriöse Villa in begehrter Toplage mit idividuellem Grundriss und Top Ausstattung,1.890.000 €,"Rissen, 22559 Hamburg
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",8,330 m²,1.000 m²,5.727 €/m²,Villa,nil,nil,4,2,2 Garagen,Nein,"{'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
