title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Stilvoll sanierte Eigentumswohnung in ruhiger Lage,359.999 €,"Mariendorf, 12109 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,72 m²,5.000 €/m²,Etagenwohnung,81 m²,2024,2,1,2 Außenstellplätze,"3 ,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Jetzt in den Grunewald! Maisonette Wohnung bezugsfrei nahe dem MLK und BSC! Kaufpreis inklusive G,595.000 €,"Grunewald, 14193 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,90 m²,6.611 €/m²,Maisonette,nil,sofort,1,2,1 Garage,"3,57 % Courtage (inkl. 19% MwSt.)",{'is24qa-balkon-terrasse-label': ''}
Großer Garten! Vermietete Erdgeschoßwohnung für Kapitalanleger,299.000 €,"Tegel, 13629 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,110 m²,2.718 €/m²,nil,100 m²,nil,1,1,nil,"3,57% inkl. 19% MwSt.",{'is24qa-online-besichtigung-moeglich-label': ''}
BERLINER LEBENSGEFÜHL AUF 76 m² – gepflegter Altbau-Traum in Friedrichshain,499.500 €,"Friedrichshain, 10249 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"76,15 m²",6.559 €/m²,Etagenwohnung,nil,sofort,1,1,nil,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Sonnig, ruhig und zentral gelegen! vermietete Eigentumswohnung mit 2 Balkonen!!",390.000 €,"Gesundbrunnen, 13347 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"76,6 m²",5.091 €/m²,Etagenwohnung,76 m²,nil,2,1,nil,"2,38 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Kreuzberg: vermietete 2-Zimmer Wohnung in gefragter Lage nahe Südstern,198.500 €,"Kreuzberg, 10961 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"43,4 m²",4.574 €/m²,Etagenwohnung,nil,nil,1,nil,nil,"3,57 % inkl MwSt. vom Erwerber zu zahlen","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Kreuzberg: vermietete 2-Zimmer Wohnung in gefragter Lage nahe Südstern,208.500 €,"Kreuzberg, 10961 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"47,4 m²",4.399 €/m²,Etagenwohnung,nil,nil,1,nil,nil,"3,57 % inkl MwSt. vom Erwerber zu zahlen",{'is24qa-vermietet-label': ''}
Vermietete Wohnung in gefragter Lage von Friedrichshain,936.525 €,"Friedrichshain, 10243 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"124,87 m²",7.500 €/m²,Etagenwohnung,nil,nil,3,nil,nil,"3,57% vom Kaufpreis inkl. 19% gesetzliche MwSt. zahlbar vom Käufer an den Makler","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Investition in die Zukunft! Balkon, Grünblick, Altbau, Villenviertel, vermietet",209.000 €,"Lichterfelde, 12207 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,67 m²,3.119 €/m²,Etagenwohnung,nil,vermietet,nil,1,nil,3.57% inklusive gesetzlicher MwSt.,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-vermietet-label': ''}"
Traumhafte lichtdurchflutete Wohnung über den Dächern (7 Etage) von Berlin Mitte,1.175.000 €,"Mitte (Ortsteil), 10117 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,124 m²,9.476 €/m²,Etagenwohnung,nil,nil,2,1,1 Tiefgaragen-Stellplatz,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': ''}"
"bezugsfreier OLDTIMER, stilvoll saniert, Vorderhaus, Balkon, Fahrstuhl, absolute TOP-LAGE !",1.745.000 €,"Charlottenburg, 10789 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"193,5 m²",9.018 €/m²,Etagenwohnung,nil,nil,2,2,nil,"3,57% inkl. 19% MWST Provision je für Käufer und Verkäufer","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Klein, aber fein - vermietete 1,5 Zimmerwohnung in Schöneberg",180.000 €,"Schöneberg, 10781 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",38 m²,4.737 €/m²,Etagenwohnung,nil,nach Absprache,1,1,nil,"3,57 inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Tolles Penthouse mit der großzügigen Terrasse zum Mauerpark!,1.448.000 €,"Gesundbrunnen, 13355 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,158 m²,9.165 €/m²,nil,nil,Dezember 2024,4,2,1 Stellplatz,"3,57% inkl. USt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Verliebt in Berlin, begeistert vom Altbau: Hier finden Sie beides und noch viel mehr. VERMIETET",990.000 €,"Grolmanstr. 52,
Charlottenburg, 10623 Berlin",3,"116,68 m²",8.485 €/m²,Etagenwohnung,nil,vermietet,nil,nil,nil,"3,57% Käufercourtage inkl. MwSt","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Exklusive Gartenwohnung am Dianasee,3.995.000 €,"Grunewald, 14193 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,212 m²,18.844 €/m²,Etagenwohnung,nil,Sofort,4,4,1 Tiefgaragen-Stellplatz,"3,57% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Kreuzberg: vermietete 2-Zimmer Wohnung in gefragter Lage nahe Südstern,191.500 €,"Kreuzberg, 10961 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"43,4 m²",4.412 €/m²,Etagenwohnung,nil,nil,1,nil,nil,"3,57 % inkl MwSt. vom Erwerber zu zahlen","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
EXTRAVAGANTES DESIGNER-GALERIE-DACH -mit 7 Meter GALERIE und 3 Traumterrassen - nahe Lietzensee,2.995.000 €,"Charlottenburg, 14057 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,222 m²,13.491 €/m²,Dachgeschoss,nil,nil,3,4,nil,"3,57 % vom KP inkl. MwSt","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"Dort, wo Berlin am spannendsten ist. Renovierter Altbau am Savignyplatz. VERMIETET",850.000 €,"Grolmanstr. 52,
Charlottenburg, 10623 Berlin",3,"96,86 m²",8.776 €/m²,Etagenwohnung,nil,vermietet,nil,nil,nil,"3,57% Käufercourtage inkl. MwSt","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Man lebt nur einmal - zum Beispiel hier am Savignyplatz. VERMIETET,425.000 €,"Grolmanstr. 52,
Charlottenburg, 10623 Berlin",1,"48,5 m²",8.763 €/m²,Etagenwohnung,nil,vermietet,nil,nil,nil,"3,57% Käufercourtage inkl. MwSt","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Pflegeapartments | 20 Jahre garantierte Rendite | Kaum Verwaltungsaufwand,450.000 €,"Weißensee, 13086 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,105 m²,4.286 €/m²,nil,105 m²,2024,1,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
