title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Moderne Wohnung bei Hackeschen Markt,495.000 €,"Mitte (Ortsteil), 10119 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","1,5",62 m²,7.984 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57% inkl. MwSt","{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Tolle Kapitalanlage: Sonnenlichtdurchflutete Dachgeschoss-Maisonette im Rheingau-Viertel,450.000 €,"Burgunder Straße 2,
Wilmersdorf, 14197 Berlin",2,97 m²,4.639 €/m²,Dachgeschoss,nil,unbefristet vermietet,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Großzügig zusammengelegte Altbauwohnung als Kapitalanlage,371.450 €,"Wedding, 13349 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,92 m²,4.038 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,3% zzgl. gesetzl. MwSt.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-vermietet-label': ''}"
Vermietete Eigentumswohnung - Provisionsfrei erwerben!,448.800 €,"Leibnizstraße 77-78,
Charlottenburg, 10625 Berlin",3,87 m²,5.159 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,nil,"{'is24qa-personenaufzug-label': '', 'is24qa-vermietet-label': ''}"
Bezugsfrei! Gemütliches Apartment im ruhigen Hof von Friedrichshain,253.000 €,"Friedrichshain, 10243 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,42 m²,6.024 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57% vom Kaufpreis inkl. MwSt","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
SANIERTE 2-ZIMMER WOHNUNG NAHE KURT-SCHUMACHER-PLATZ - AUCH ALS ANLAGE,280.000 €,"Reinickendorf (Ortsteil), 13403 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,51 m²,5.490 €/m²,Hochparterre,51 m²,nil,1,1,nil,"3,57%",{'is24qa-keller-label': ''}
Preisreduzierung! * Vermietete Kapitalanlage in Spandau * (WE 34),157.000 €,"Staaken, 13591 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"54,22 m²",2.896 €/m²,Erdgeschosswohnung,"54,22 m²",nil,1,1,1 Garage,"3,57 % inkl. der gesetzlichen Umsatzsteuer","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Helle 3-Raum-Eigentumswohnung in Prenzlauer Berg - vermietetes Objekt in begehrter Lage!,299.000 €,"Prenzlauer Berg, 10439 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5","68,35 m²",4.375 €/m²,Etagenwohnung,nil,Vermietet!,nil,1,nil,"2,975% vom Kaufpreis inkl. 19% gesetzl. MwSt. vom Käufer an die OEV Berlin GmbH zu zahlen","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Top-Lage zw. Helmholtz- u. Kollwitplatz! Großzügige, ruhige EG-Wohnung in gepflegtem Stuck-Altbau",295.000 €,"Göhrener Straße 12,
Prenzlauer Berg, 10437 Berlin",2,"70,64 m²",4.176 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,"3,57 Prozent vom beurkundeten Kaufpreis inkl. Umsatzsteuer","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
lichtdurchflutete 2-Zimmerwohnung mit Balkon - provisionsfrei,292.988 €,"Kornblumenring 109,
Rudow, 12357 Berlin",2,"65,84 m²",4.450 €/m²,Dachgeschoss,nil,sofort,1,1,1 Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnen unweit des Helmholtzplatzes - Zweizimmerwohnung mit Terrasse,477.000 €,"Dunckerstraße 86,
Prenzlauer Berg, 10437 Berlin",2,"69,12 m²",6.901 €/m²,Erdgeschosswohnung,nil,nil,1,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"2-Zimmer Altbauwohnung mit Balkon und tollem Grundriss, unweit des Bundesplatzes! -vermietet",198.000 €,"Mainzer Straße 16,
Wilmersdorf, 10715 Berlin",2,"51,73 m²",3.828 €/m²,Erdgeschosswohnung,nil,nil,nil,nil,nil,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-vermietet-label': ''}"
"Attraktive, bezugsfreie 2-Zimmer Altbauwohnung in Bestlage",295.000 €,"Grünberger Straße 19,
Friedrichshain, 10243 Berlin",2,"49,43 m²",5.968 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"2,38 % inkl. gesetzl. gültiger MwSt.",{}
"BEZUGSFREIE 3ZIMMER-WHG MIT POOLANLAGE, IN GRUNEWALD!",670.000 €,"Dachsberg 3,
Grunewald, 14193 Berlin",3,"96,77 m²",6.924 €/m²,Etagenwohnung,"31,8 m²",sofort,2,1,1 Garage,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Sanierte Eigentumswohnung mit Loggia im denkmalgeschütztem Apartmenthaus in Wilmersdorf,585.000 €,"Wilmersdorf, 10713 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",72 m²,8.125 €/m²,nil,nil,nil,nil,1,nil,3.57% inkl. 19% MwSt.,{}
