title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Investieren Sie in Wohneigentum! Vermietete Dachgeschosswohnung in ruhiger Lage in Wildau,139.000 €,"15745 Wildau, Dahme-Spreewald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,40 m²,3.475 €/m²,Dachgeschoss,18 m²,nil,1,1,1 Tiefgaragen-Stellplatz,"2,38 % (inkl MWST) des beurkundeten Kaufpreises inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
für Investoren oder Selbstnutzer Wohnung im Grünen,130.000 €,"Kiefernstraße 19,
14822 Borkwalde, Potsdam-Mittelmark (Kreis)",2,"57,56 m²",2.259 €/m²,Dachgeschoss,nil,nil,1,1,Außenstellplatz,Keine Provision für Kaufende bei Stein & Co.,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Eine Wohnung, die man sich leisten kann!",75.000 €,"17291 Prenzlau, Uckermark (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,63 m²,1.190 €/m²,Erdgeschosswohnung,nil,nil,1,1,1 Stellplatz,provisionsfrei,"{'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-vermietet-label': ''}"
22.02.2024 Besichtigung um 16:30 Uhr vermietete Wohnung ohne Provision,120.000 €,"Astrid-Lindgren-Platz 5,
14822 Borkwalde, Potsdam-Mittelmark (Kreis)",2,"55,21 m²",2.174 €/m²,Dachgeschoss,nil,nil,1,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ihre neue Eigentumswohnung in Ruhland,70.000 €,"01945 Ruhland, Oberspreewald-Lausitz (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,64 m²,1.094 €/m²,Etagenwohnung,nil,sofort,2,1,1 Garage,"3,57% inkl. Mwst. Käuferprovision",{'is24qa-online-besichtigung-moeglich-label': ''}
CHARMANT & GRÜN WOHNEN | BEZUGSFREIE 2 ZIMMERWOHNUNG MIT MODERNER EBK | BLICK IN DEN WALD,140.000 €,"15838 Am Mellensee, Teltow-Fläming (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"70,57 m²",1.984 €/m²,Etagenwohnung,nil,sofort,1,1,nil,"3,57% des Kaufpreises inkl. 19% MwSt.",{}
"DI - Renditeobjekt mit Potenzial, vermietete Ein-Zimmer ETW im Hochparterre zu verkaufen",130.000 €,"Fahrland, 14476 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,45 m²,2.889 €/m²,Hochparterre,nil,nil,nil,1,1 Tiefgaragen-Stellplatz,"3,57% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Top-Lage, 3-Zimmer-Maisonette-Wohnung in Caputh (Vermietet)",279.000 €,"Schmerberger Weg 92a,
14548 Schwielowsee, Potsdam-Mittelmark (Kreis)",3,"91,99 m²",3.033 €/m²,Maisonette,100 m²,nil,2,1,1 Tiefgaragen-Stellplatz,"3,57 % inkl. ges. Mwst.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Vermietete drei Zimmer Eigentumswohnung mit einer Terrasse im Erdgeschoss,250.000 €,"16548 Glienicke/Nordbahn, Oberhavel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"80,25 m²",3.115 €/m²,Erdgeschosswohnung,nil,nach Vereinbarung,2,2,1 Stellplatz,"3,57% vom Kaufpreis inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Sorgenfreie Kapitalanlage++ DG-Apartment mit Stellplatz in Blankenfelde,129.500 €,"15831 Blankenfelde-Mahlow, Teltow-Fläming (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"37,36 m²",3.466 €/m²,Dachgeschoss,nil,Vermietet,1,1,1 Außenstellplatz,"3,57% des Kaufpreises inkl. MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Erdgeschoßwohnung in 2 Familienschwedenhaus,168.000 €,"14822 Borkwalde, Potsdam-Mittelmark (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"80,16 m²",2.096 €/m²,Erdgeschosswohnung,nil,nil,2,1,Außenstellplatz,"3,57% incl. MwSt.",{}
