title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Exquisite 5-Zimmer-Wohnung mit Balkon am Ufer der Spree,1.710.000 €,"Dortmunder Straße 14,
Moabit, 10555 Berlin",5,163 m²,10.491 €/m²,Etagenwohnung,nil,Juni 2024,2,2,Garage,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Modern Wohnen in Friedenau,625.000 €,"Lauterplatz/ Friedenauer Höhe -,
Friedenau, 12159 Berlin",3,"70,49 m²",8.867 €/m²,Etagenwohnung,nil,Q4 2024,2,1,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Exklusiver Neubau am Bucher Forst Pankow - Bezug Mai 2024 - provisionsfrei,689.000 €,"Pölnitzweg 71,
Buch, 13125 Berlin",4,"102,78 m²",6.704 €/m²,nil,"107,42 m²",Mai 2024,3,2,Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Urbaner Luxus mit Süd-Balkon: Exklusive 4-Zimmer-Wohnung in zukunftsweisendem Wohnensemble,1.009.540 €,"Albrechtstrasse 24,
Steglitz, 12167 Berlin",4,"112,7 m²",8.958 €/m²,Etagenwohnung,nil,Auf Anfrage,3,2,Tiefgaragen-Stellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': ''}"
Grünes Paradies zentral in Steglitz: Exklusive 3-Zimmer-Wohnung mit großzügigem Privatgarten,817.550 €,"Albrechtstrasse 23,
Steglitz, 12167 Berlin",3,104 m²,7.861 €/m²,Etagenwohnung,nil,nil,2,2,Tiefgaragen-Stellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
2 Zimmer mit Balkon- direkt am Mauerpark - Prenzlauer Berg,375.000 €,"Prenzlauer Berg, 10437 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"70,24 m²",5.339 €/m²,Etagenwohnung,"70,24 m²",nil,1,1,nil,"3,57 % inkl. gesetzlicher MwST. von 19%","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Hochwertige 3-Zimmer-Wohnung mit Garten und Terrasse - Showroom Sa-So 12-15 Uhr geöffnet!,915.400 €,"Wendenschloßstraße 158 - 174,
Köpenick, 12557 Berlin",3,92 m²,9.950 €/m²,Erdgeschosswohnung,nil,2026,2,2,1 Tiefgaragen-Stellplatz,"3,57%","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': ''}"
"Großzügig geschnittene, barrierefreie Neubauwohnung in Friedenau",469.000 €,"Lauterplatz/ Friedenauer Höhe -,
Friedenau, 12159 Berlin",2,"59,41 m²",7.894 €/m²,Etagenwohnung,nil,Q4 2024,1,1,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gut geschnittene Familienwohnung mit 4 Zimmern und 2 Bädern in Top Lage,733.000 €,"Gaffelsteig 0,
Grünau, 12527 Berlin",4,"117,8 m²",6.222 €/m²,Etagenwohnung,nil,nil,3,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Am Bucher Forst Pankow - Exklusiver Erstbezug Mai 2024 - Provisionsfrei,899.000 €,"Pölnitzweg 71,
Buch, 13125 Berlin",5,"145,86 m²",6.163 €/m²,nil,"150,5 m²",Mai 2024,4,2,Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
3-Zi-Wohnung in bester Lage mit Garten zum Superpreis,449.950 €,"Regener Straße 59,
Karlshorst, 10318 Berlin",3,72 m²,6.249 €/m²,Erdgeschosswohnung,nil,2025,3,2,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Exklusives Wohnen auf 2 Ebenen mit 3 Balkone und luxuriöser Ausstattung,1.453.000 €,"Johannisplatz 5,
Mitte (Ortsteil), 10117 Berlin",2,"107,75 m²",13.485 €/m²,Maisonette,nil,sofort,1,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Neubauprojekt ""Eichenhof"" in Berlin-Niederschönhausen",845.000 €,"Niederschönhausen, 13156 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,117 m²,7.222 €/m²,Etagenwohnung,nil,nil,3,2,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Lichtdurchflutet und perfekt geschnittener Grundriss – Wohnen im Erstbezug,1.700.000 €,"Lauterplatz/ Friedenauer Höhe -,
Friedenau, 12159 Berlin",3,"121,98 m²",13.937 €/m²,Penthouse,nil,Q4 2024,2,2,Tiefgaragen-Stellplatz,"2,0 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': ''}"
Top-Wohnung im grünen Pankow!,425.000 €,"Blankenburger Straße 136,
Niederschönhausen, 13127 Berlin",2,"60,84 m²",6.986 €/m²,Etagenwohnung,nil,01.04.2024,2,1,nil,"3,57","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
"Wohnkomfort mit Ausblick: 3,5-Zimmer-Wohnung inklusive Loggia im Herzen von Steglitz",953.340 €,"Albrechtstraße 24,
Steglitz, 12167 Berlin","3,5","101,7 m²",9.374 €/m²,Etagenwohnung,nil,nil,2,2,nil,"3,57%","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Exklusiver Neubau am Bucher Forst Pankow - Bezug Mai 2024 - provisionsfrei,899.000 €,"Pölnitzweg 71,
Buch, 13125 Berlin",5,"145,86 m²",6.163 €/m²,nil,"150,5 m²",Mai 2024,4,2,Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Erleben Sie Wohnkomfort auf höchstem Niveau und genießen Sie die Annehmlichkeiten von KarlLotta,647.820 €,"Albrechtstraße 22,
Steglitz, 12167 Berlin","2,5","69,1 m²",9.375 €/m²,Etagenwohnung,nil,nil,1,1,nil,"3,57%","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Grüne Idylle in der Stadt: Exklusive 3-Zimmer-Wohnung mit Privatgarten in attraktiver Lage,748.340 €,"Albrechtstraße 22,
Steglitz, 12167 Berlin",3,"100,4 m²",7.454 €/m²,Etagenwohnung,nil,nil,2,1,nil,"3,57%","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Top-Wohnung im hochwertigem Neubau!,490.000 €,"Blankenburger Straße 136,
Niederschönhausen, 13127 Berlin",3,"69,97 m²",7.003 €/m²,Erdgeschosswohnung,nil,01.04.2024,2,1,nil,"3,57","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
