title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Elegante Eigentumswohnung mit Gartenanteil in Hafennähe,274.000 €,"18581 Putbus, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,70 m²,3.914 €/m²,Erdgeschosswohnung,nil,nach Vereinbarung,2,1,1 Stellplatz,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
"Zögern Sie nicht: Gepflegte Maisonette mit Balkon, Garten und Freistellplatz unweit der Ostsee",299.000 €,"18609 Binz, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,62 m²,4.823 €/m²,Maisonette,nil,nach Absprache,2,1,1 Stellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Ferienwohnung mit Terrase direkt am Bodden, Ideal für Home-Office!",99.000 €,"Waldreihe 3,
18311 Ribnitz-Damgarten, Vorpommern-Rügen (Kreis)",2,58 m²,1.707 €/m²,nil,15 m²,nil,1,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gepflegte Eigentumswohnung mit Balkon direkt am Uniklinikum,329.000 €,"Hansaviertel, 18057 Rostock
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,90 m²,3.656 €/m²,nil,nil,nil,nil,1,nil,3.57 %,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Ihr Investment: Gepflegte ETW im Herzen Schwerins,140.000 €,"Weststadt, 19059 Schwerin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"78,11 m²",1.792 €/m²,nil,nil,01.07.2024,1,1,nil,"3,57 %",{'is24qa-online-besichtigung-moeglich-label': ''}
Ruhig gelegene Eigentumswohnung unweit vom Badestrand,199.000 €,"18586 Sellin, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"55,89 m²",3.561 €/m²,Erdgeschosswohnung,nil,ab sofort,1,1,1 Stellplatz,"3,57 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Perfekt Wohnen in bester Lage - Ferienappartement in Thiessow auf Mönchgut,299.000 €,"18586 Thiessow, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,50 m²,5.980 €/m²,Etagenwohnung,50 m²,sofort,1,1,1 Außenstellplatz,"7,14 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Gepflegte Wohnung im hochwertig gebautem Haus,408.000 €,"18374 Zingst, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,68 m²,6.000 €/m²,Sonstige,nil,nil,2,1,1 Tiefgaragen-Stellplatz,"3,57% inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Ihre Wohnung am Meer - wohnen oder Urlaub machen,189.000 €,"18556 Breege, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"52,29 m²",3.614 €/m²,Etagenwohnung,nil,ab sofort,1,1,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Eine Ferienwohnung + Bungalow am Meer auf Mönchgut in Lobbe,499.000 €,"18586 Middelhagen, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",6,"138,83 m²",3.594 €/m²,nil,"138,83 m²",sofort,3,2,2 Außenstellplätze,"7,14 % inkl. gesetzlicher Mehrwertsteuer.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
