title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
"Seniorengerechte, helle und großzügige 3 Zi-Wohnung mit Süd-West-Balkon",410.000 €,"Leipziger Str. 1 a-c,
63179 Obertshausen, Offenbach (Kreis)",3,99 m²,4.141 €/m²,Dachgeschoss,nil,sofort,2,2,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Helle freundliche Wohnung mit drei Zimmern zum Verkauf in Langen,339.000 €,"63225 Langen (Hessen), Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,82 m²,4.134 €/m²,Etagenwohnung,8 m²,1.9.2024,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"***PROVISIONSFREI*** Traumhafte Maisonette-Wohnung mit EBK, Balkon & Tiefgaragenstellplatz",449.000 €,"Bachwiesenstr. *,
61118 Bad Vilbel, Wetteraukreis",3,96 m²,4.677 €/m²,Maisonette,nil,1.7.2024,2,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Licht durchstrahlte Maisonette/ Eigenheim am grünen Puls!,399.000 €,"Nieder-Eschbach, 60437 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,88 m²,4.534 €/m²,Maisonette,106 m²,verfügbar,2,2,1 Außenstellplatz,"2,98 % inkl. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
Exklusive 4-Raum-Maisonette-Wohnung mit luxuriöser Innenausstattung mit Balkon in Frankfurt am Main,570.000 €,"Bergen-Enkheim, 60388 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,110 m²,5.182 €/m²,Maisonette,5 m²,5.5.2024,3,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Attraktive 2-Raum-Wohnung mit EBK und Süd-Balkon mit Pkw-Stellplatz in Fuldabrück,169.000 €,"Heiligenbergstraße 4,
34277 Fuldabrück, Kassel (Kreis)",2,"63,91 m²",2.644 €/m²,Etagenwohnung,65 m²,15.3.2024,1,1,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Helle und freundliche 3-Zimmer-Wohnung,225.000 €,"63322 Rödermark, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,79 m²,2.848 €/m²,nil,nil,19.04.2024,nil,2,1 Garage,3.57%,"{'is24qa-personenaufzug-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
"*PROVISIONSFREI* Exklusive, neuwertige 3-Zimmer-Penthouse-Wohnung mit gehobener Ausstattung",425.000 €,"Westerbachstraße 45,
Rödelheim, 60489 Frankfurt am Main",3,"72,6 m²",5.854 €/m²,Penthouse,nil,1.6.2024,1,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Wohlfühlatmosphäre in zentraler Lage, Großzügige 4 Zimmer Wohnung mit Einbauküche und 2 Balkonen",725.000 €,"Rödelheim, 60489 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"104,22 m²",6.956 €/m²,Etagenwohnung,12 m²,Nach Absprache oder spätestetns zum 01.01.2025,3,2,1 Tiefgaragen-Stellplatz,"2,98 % inkl. gesetzliche MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Wohnung zu verkaufen,123.450 €,"68519 Viernheim, Bergstraße (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,36 m²,3.429 €/m²,Etagenwohnung,42 m²,sofort,1,1,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
