title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Traumhafte 3-Zi-Whg. direkt am Cospudener See mit Terrasse und Tiefgarage I Individuelle Ausstattung,634.520 €,"Connewitz, 04277 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"109,4 m²",5.800 €/m²,Terrassenwohnung,nil,nil,nil,2,2 Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Wohnung über 2 Etagen in Bestlage,440.000 €,"Südvorstadt, 04275 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5","103,17 m²",4.265 €/m²,Hochparterre,15 m²,nil,2,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
helle 2-Zimmer Wohnung am See mit Terrasse und Stellplatz I Individuelle Ausstattung,507.150 €,"Koburgerstraße 222,
04416 Markkleeberg, Leipzig (Kreis)",2,"80,5 m²",6.300 €/m²,nil,nil,nil,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
4-Zimmer Dachgeschosstraum mit Balkon und 2 Bädern I Individuelle Ausstattung,772.560 €,"Koburgerstraße 222,
04416 Markkleeberg, Leipzig (Kreis)",4,"133,2 m²",5.800 €/m²,Etagenwohnung,nil,nil,nil,2,2 Tiefgaragen-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
3 Zimmer Wohnung mit großem Balkon in der Südvorstadt,625.020 €,"Südvorstadt, 04275 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"94,7 m²",6.600 €/m²,Etagenwohnung,nil,nil,2,2,Tiefgaragen-Stellplatz,Nein,{'is24qa-provisionsfrei-fuer-kaufende-label': ''}
Exklusive 3 Zimmer Wohnung mit Gartenanteil am Cospudener See I individuelle Ausstattung,560.520 €,"04416 Markkleeberg, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"103,8 m²",5.400 €/m²,Terrassenwohnung,nil,nil,nil,2,2 Tiefgaragen-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Familienfreundliche 4-Zi-Whg. mit Balkon in einzigartiger Lage I Individuelle Ausstattung,726.840 €,"Koburgerstraße 13,
Connewitz, 04277 Leipzig",4,"134,6 m²",5.400 €/m²,Etagenwohnung,nil,nil,nil,2,2 Tiefgaragen-Stellplätze,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Highlight: Schicke 2-Zi-Wohnung mit Balkon, Aufzug und Tiefgarage I Individuelle Ausstattung",405.420 €,"04416 Markkleeberg, Leipzig (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"69,9 m²",5.800 €/m²,Etagenwohnung,nil,nil,nil,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Investition mit Rendite: Vermietete Eigentumswohnung in gefragtem Stadtteil Chemnitz-Schloßchemnitz,75.000 €,"Ottostr. 4,
Schloßchemnitz, 09113 Chemnitz",2,58 m²,1.293 €/m²,Etagenwohnung,nil,nil,1,1,1 Außenstellplatz,"5,95 % inkl. 19 % MwSt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': ''}"
"Das Leben genießen, beginnt in deinem Zuhause!",1.578.225 €,"Südvorstadt, 04275 Leipzig
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"191,3 m²",8.250 €/m²,Penthouse,nil,nil,3,3,Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
