title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Vermietete 2-Zimmer-Wohnung in gepflegtem Mehrfamilienhaus.Modernisiert in Top-Lage von Schmagendorf,220.000 €,"Cunostraße 45,
Schmargendorf, 14193 Berlin",2,47 m²,4.681 €/m²,Hochparterre,nil,nil,1,nil,nil,"3,57 % inkl. USt.","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Spektakuläres Penthouse in Berlin-Mitte,1.699.000 €,"Klosterstraße 65,
Mitte (Ortsteil), 10179 Berlin",4,140 m²,12.136 €/m²,Penthouse,nil,Ab sofort,2,2,1 Tiefgaragen-Stellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': ''}"
Hochherrschaftliche Villenetage in exklusiver Grunewald Lage,1.850.000 €,"Grunewald, 14193 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"160,46 m²",11.529 €/m²,Etagenwohnung,nil,nil,2,2,nil,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Neubauwohnung am Botanischen Garten in Dahlem,220.000 €,"Königin-Luise-Straße 11,
Dahlem, 14195 Berlin",1,"23,58 m²",9.330 €/m²,Etagenwohnung,nil,sofort,nil,1,nil,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': ''}"
Kapitalanlage in Berlin-Tempelhof: Vermietete 3-Zimmer-Altbauwohnung,349.000 €,"Tempelhof, 12103 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","3,5",100 m²,3.490 €/m²,Etagenwohnung,nil,nil,nil,1,nil,"3,57% vom Kaufpreis inkl. 19% gesetzliche MwSt. zahlbar vom Käufer an den Makler","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Attraktive Gelegenheit: Gepflegte, solide vermietete 1-Zi.-Whg. mit Südausrichtung",125.000 €,"Rosenthal, 13158 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"36,2 m²",3.453 €/m²,nil,nil,nach Absprache,1,1,nil,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Provisionsfrei - 4-Zimmer Wohnung mit Garten in Köpenick,622.000 €,"Köpenick, 12555 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,102 m²,6.098 €/m²,Erdgeschosswohnung,110 m²,nach Absprache,3,2,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2-Zimmer-Dachgeschoßwohnung - Berlin-Stegitz,299.000 €,"Suchlandstr. 10,
Steglitz, 12167 Berlin",2,"56,4 m²",5.301 €/m²,Dachgeschoss,nil,01.09.2024,1,1,nil,"3,57% inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
"Lichterfelde/West 60m² incl. Tiefgarage, ab Juli beziehbar",285.000 €,"Lichterfelde, 12203 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,60 m²,4.750 €/m²,Etagenwohnung,nil,nach Absprache,nil,nil,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Ruhige Wohnung mit Sonnenbalkon und Garage in verkehrsgünstiger Lage,235.000 €,"Mariendorf, 12109 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","2,5",56 m²,4.196 €/m²,Etagenwohnung,nil,30.6.2024,1,1,1 Garage,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
