title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Erstbezug - Energieeffizienzklasse A+,699.000 €,"Friedrichshain, 10243 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,82 m²,8.524 €/m²,Etagenwohnung,nil,nil,2,1,nil,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Eigentumswohnung mit Balkon in Mariendorf – Eigenbedarf möglich,204.750 €,"Richterstrasse 11,
Mariendorf, 12105 Berlin",2,"55,2 m²",3.709 €/m²,nil,nil,nil,1,1,nil,"3,57% (inkl. 19% MwSt.)","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Schöne, sanierte 2-Zimmer-Wohnung",380.626 €,"Berlichingenstraße 14,
Moabit, 10553 Berlin",2,"59,96 m²",6.348 €/m²,Etagenwohnung,nil,sofort bezugsfertig,1,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Sensationelles Penthouse am Tiergarten mit spektakulärem Terrassenausblick! Neubau & Erstbezug!,2.239.000 €,"Paulstraße 21A,
Moabit, 10557 Berlin",6,"201,24 m²",11.126 €/m²,Penthouse,"201,24 m²",sofort,4,1,nil,"2,38 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
KLEINES SCHMUCKSTÜCK! SUPERSONNIGE UND GEPFLEGTE WOHNUNG MIT SCHÖNEM BALKON! PROVISIONSFREI!,248.000 €,"Mariendorfer Weg 38,
Neukölln (Ortsteil), 12051 Berlin","1,5","44,69 m²",5.549 €/m²,Etagenwohnung,nil,nil,1,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
WUNDERSCHÖNE 3-ZIMMER WOHNUNG IN RUHIGER LAGE! PROVISIONSFREI!,449.000 €,"Mariendorfer Weg 38a,
Neukölln (Ortsteil), 12051 Berlin",3,"84,91 m²",5.288 €/m²,Etagenwohnung,nil,Sofort,2,1,nil,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Altbau-Charme: Bezugsfreie Wohnung mit Balkon in ruhiger Wohnstraße,442.000 €,"Niederschönhausen, 13156 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"78,6 m²",5.623 €/m²,Etagenwohnung,nil,nil,nil,2,Garage,"3,57%","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Gemütlich wohnen - Zwei Zimmer Altbauwohnung im Weserkiez,257.400 €,"Weserstr. 77,
Neukölln (Ortsteil), 12059 Berlin",2,"53,26 m²",4.833 €/m²,Etagenwohnung,nil,nil,nil,nil,nil,"3,57% inkl. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
PARKBLICK-TRAUMHAFTE-ERSTKLASSIG-SANIERTE-2-Zi.-Altbauwhg. Balkon+schöne Dielen+eine Oase!,499.950 €,"Prenzlauer Berg, 10437 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"72,45 m²",6.901 €/m²,Etagenwohnung,"72,45 m²",sofort,1,1,nil,"3,57 inkl. 19% MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Ohne Käufer-Provision! Zuhause im Scheunenviertel - Zwei Zimmer und viel Sonne,429.000 €,"Mitte (Ortsteil), 10119 Berlin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"57,35 m²",7.480 €/m²,nil,nil,bezugsfrei / ready for occupancy,1,1,nil,Nein,"{'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
