title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
METZ IMMOBILIEN - Ihre Traummaisonettewohnung mit Sonnenterrassen!,898.000 €,"Niederursel, 60439 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.","5,5",131 m²,6.855 €/m²,Maisonette,nil,ab sofort,3,2,Tiefgaragen-Stellplatz,"2,38 % vom Kaufpreis inkl. Mwst","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Gut geschnittene Wohnung mit Balkon im gemütlichen Landhaus nah am Ortsrand - *Reserviert*,179.000 €,"Erbenheim, 65205 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"53,61 m²",3.339 €/m²,Etagenwohnung,10 m²,sofort,1,1,nil,3% inkl. 19% MwSt.,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"Schicke 2 Zimmer-Eigentumswohnung in Ginsheim zum Verkauf, Bezug zum 01.07.2024 möglich",249.000 €,"65462 Ginsheim-Gustavsburg, Groß-Gerau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,75 m²,3.320 €/m²,Etagenwohnung,"5,8 m²",sofort,1,1,1 Außenstellplatz,"2,98 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Neubau: Exklusive Zwei-Zimmer-Wohnung in ruhiger Lage,200.000 €,"35305 Grünberg, Gießen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,60 m²,3.333 €/m²,Souterrain,nil,2024,1,1,1 Außenstellplatz,Für den Käufer fällt keine Maklercourtage an.,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Metz Immobilien - Gelegenheit mit Aussicht für Immobilienfüchse!,230.000 €,"Bockenheim, 60486 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,70 m²,3.286 €/m²,Etagenwohnung,8 m²,ab sofort,2,1,Außenstellplatz,"3,57 % inkl. 19 % Mwst.",{'is24qa-balkon-terrasse-label': ''}
"***gemütliche 2 ZBK im Dachgeschoss***44,38 m² WFL",137.578 €,"Lamboy, 63452 Hanau
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"44,38 m²",3.100 €/m²,Dachgeschoss,nil,nil,1,1,nil,"3,57 % inkl. MwSt.",{}
WOHNEN AUF HÖCHSTEM NIVEAU - Neu sanierte Maisonettewohnung mit Dachterrasse in Mühlheim,609.000 €,"63165 Mühlheim am Main, Offenbach (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"133,2 m²",4.572 €/m²,Maisonette,nil,nil,3,2,1 Stellplatz,"3,57% inkl. MwSt",{'is24qa-balkon-terrasse-label': ''}
Kapitalanlage! Vermietete schöne 2-Zimmer-Wohnung in gepflegter Wohnanlage von Frankfurt-Zeilsheim,230.000 €,"Zeilsheim, 65931 Frankfurt am Main
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"52,98 m²",4.341 €/m²,Etagenwohnung,nil,vermietet,nil,1,nil,"3,57 %",{'is24qa-vermietet-label': ''}
"65207 Wiesbaden-Naurod ,Maisonette m.Logia/S- Lage/A3|A66 opt.Anbindung",519.000 €,"Naurod, 65207 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,140 m²,3.707 €/m²,Maisonette,10 m²,sofort,2,1,1 Tiefgaragen-Stellplatz,"18385,50€","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Traumhafter Ausblick - Ihr Zuhause im Zentrum Baunatals,180.000 €,"34225 Baunatal, Kassel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"82,29 m²",2.187 €/m²,Etagenwohnung,nil,nil,2,1,1 Außenstellplatz,"Käufer- und Verkäuferprovision: jeweils 2,975% (inkl. 19 % MwSt.)","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': ''}"
