title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Vermietete Maisonette- ETW in der Schloßparkresidenz incl. PKW- Stellplatz und Schwimmbadnutzung !,165.000 €,"Altstadt, 19053 Schwerin
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"65,12 m²",2.534 €/m²,Maisonette,nil,nil,2,nil,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Gepflegte 2-Zimmer-Eigentumswohnung im Zentrum Greifswalds,99.000 €,"Innenstadt, 17489 Greifswald
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"33,58 m²",2.948 €/m²,Etagenwohnung,nil,nach Absprache,1,1,nil,"Käuferprovision 3,57 % vom Kaufpreis brutto (inkl. gesetzl. MwSt.)",{'is24qa-keller-label': ''}
"Kapitalanlage, Praxis mit genehmigter Umnutzung zu Wohnzecken (barrierefrei mit Garten)",165.000 €,"19399 Goldberg, Ludwigslust-Parchim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",7,264 m²,625 €/m²,Etagenwohnung,nil,ab sofort,nil,4,nil,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': ''}"
Freie 2-Raum-Eigentumswohnung mit Balkon in Greifswald,98.000 €,"Schönwalde II und Groß Schönwalde, 17491 Greifswald
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,47 m²,2.085 €/m²,Erdgeschosswohnung,nil,ab sofort,1,1,nil,"Käuferprovision 3,57 % vom Kaufpreis brutto (inkl. gesetzl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
vermietete 3-Zimmer Maisonettewohnung mit Tiefgaragenplatz und Balkon,225.000 €,"Toitenwinkel, 18147 Rostock
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"83,73 m²",2.687 €/m²,Etagenwohnung,11 m²,nil,nil,1,Tiefgaragen-Stellplatz,"Die Käuferprovision beträgt 3,57 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
"Strand, herrliche Natur und ein Golfplatz vor der Tür",325.000 €,"23968 Hohenkirchen, Nordwestmecklenburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,95 m²,3.421 €/m²,nil,nil,nach Kaufpreiszahlung,2,2,1 Stellplatz,3.57 %,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Ihre neue Maisonette - Wohnung am Meer!,298.000 €,"18211 Börgerende-Rethwisch, Rostock (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,73 m²,4.082 €/m²,nil,nil,nil,nil,1,2 Stellplätze,3.57 %,"{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
Attraktive Ferienwohnung - Ruhepol mit Blick über die Wiesen und kleinen Meerblick,320.000 €,"23999 Insel Poel, Nordwestmecklenburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,60 m²,5.333 €/m²,nil,nil,nach Absprache,2,1,1 Stellplatz,3.57 %,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Helle Altstadtwohnung - zentrumsnah und trotzdem ruhig!,139.000 €,"Altstadt, 18439 Stralsund
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,52 m²,2.673 €/m²,nil,nil,nil,1,1,nil,3.57 %,{'is24qa-keller-label': ''}
"Ihre zukünftige Ferienwohnung an der Ostsee - erholsam, ansprechend & strandnah!",333.000 €,"18211 Börgerende-Rethwisch, Rostock (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,49 m²,6.796 €/m²,nil,nil,nil,1,1,1 Stellplatz,3.57 %,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
FRÜHLINGSAKTION: Wie ein Haus - 4-Zimmer-ETW mit Garten in Hanshagen,245.000 €,"17509 Hanshagen, Vorpommern-Greifswald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"130,5 m²",1.877 €/m²,Erdgeschosswohnung,nil,nach Absprache,3,1,2 Stellplätze,"Käuferprovision 3,57% brutto (inkl. MwSt.) vom Gesamtkaufpreis","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': ''}"
Lichtverwöhnte Eigentumswohnung mit Balkon und Freistellplatz in Strandnähe,489.000 €,"18375 Prerow, Vorpommern-Rügen (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"88,21 m²",5.544 €/m²,Maisonette,nil,nach Absprache,3,2,1 Außenstellplatz,"3,57 %","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
Exklusive Maisonette-Penthouse Wohnung mit Ostseeblick und zwei Tiefgaragenstellplätzen,979.000 €,"Seebad Warnemünde, 18119 Rostock
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,149 m²,6.570 €/m²,nil,nil,ab sofort,2,2,2 Garagen,siehe Sonstiges,"{'is24qa-personenaufzug-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Freie Erdgeschoss-Eigentumswohnung mit großem Garten in Wackerow,199.500 €,"17498 Wackerow, Vorpommern-Greifswald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"76,95 m²",2.593 €/m²,Erdgeschosswohnung,nil,ab sofort,3,1,2 Carports,"Käuferprovision 3,57 % vom Kaufpreis brutto (inkl. gesetzl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': ''}"
"2-Zi.-Terrassenwohnung in ruhiger, zentraler Lage - strandnah",395.000 €,"Seebad Warnemünde, 18119 Rostock
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,65 m²,6.077 €/m²,nil,nil,nach Vereinbarung,1,1,nil,siehe Sonstiges,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Traumhaft Wohnen & Urlauben an der Ostsee!,329.000 €,"18181 Graal-Müritz, Rostock (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"61,7 m²",5.332 €/m²,Etagenwohnung,"3,5 m²",ab sofort,nil,1,Tiefgaragen-Stellplatz,"Die Käuferprovision beträgt 2,98 % des Kaufpreises inkl. 19% MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Sanierte 2-Zimmer-ETW mit Balkon und Einbauküche in der Fettenvorstadt,127.000 €,"Innenstadt, 17489 Greifswald
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,48 m²,2.646 €/m²,Etagenwohnung,nil,nach Absprache,1,1,1 Stellplatz,"Käuferprovision 3,57 % vom Kaufpreis brutto (inkl. gesetzl. MwSt.)","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
"**Ankommen - Aufschliessen - Entspannen!_Diese möblierte, gemütliche, helle Wohnung wartet auf SIE!*",179.000 €,"Alte Hauptstrasse 29,
18230 Biendorf, Rostock (Kreis)",2,"44,2 m²",4.050 €/m²,nil,nil,sofort bzw. nach Vereinbarung,1,1,1 Außenstellplatz,"3,57 % inkl. MwSt","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-als-ferienwohnung-geeignet-label': ''}"
3-Zi.-Eigentumswohnung in 1. Reihe mit Balkon und Meerblick,1.500.000 €,"Seebad Warnemünde, 18119 Rostock
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,105 m²,14.286 €/m²,nil,nil,ab sofort,2,1,nil,siehe Sonstiges,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': ''}"
"Anlage-Objekt: Vermietete, strandnahe 2-Zimmer-Eigentumswohnung im Hochparterre",450.000 €,"Seebad Warnemünde, 18119 Rostock
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,79 m²,5.696 €/m²,nil,nil,nil,1,1,nil,siehe Sonstiges,{'is24qa-keller-label': ''}
