title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Altbaujuwel mit Charme: Ihre Eigentumswohnung mit luftig-leichtem Raumgefühl,286.700 €,"64560 Riedstadt, Groß-Gerau (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"67,17 m²",4.268 €/m²,Dachgeschoss,"2,57 m²",06/2024,1,1,1 Stellplatz,Provisionfrei direkt vom Eigentümer,{}
"Schöne 2, 3 und 4 Zimmer-Eigentumswohnungen mit Balkon/Terrasse in Hochheim am Main",297.000 €,"Frankfurterstr 60,
65239 Hochheim am Main, Main-Taunus-Kreis",2,60 m²,4.950 €/m²,Etagenwohnung,6 m²,31.12.2025,1,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Riverside Suites - Leben in 1. Reihe am Rhein,1.123.000 €,"Mainz-Kastel, 55252 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,"190,45 m²",5.897 €/m²,Erdgeschosswohnung,nil,nil,3,2,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Neubau - Klimafreundliche Eigentumswohnung (KfW 40),509.000 €,"65520 Bad Camberg, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"101,18 m²",5.031 €/m²,Etagenwohnung,nil,2024,2,1,1 Tiefgaragen-Stellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Riverside Suites - Leben in 1. Reihe am Rhein,929.000 €,"Mainz-Kastel, 55252 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"125,62 m²",7.395 €/m²,Etagenwohnung,nil,nil,2,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"Neubau - KfW 40 - Liebe Kapitalanleger nutzen Sie die neue AfA i. H. v. 6,00%",339.000 €,"65520 Bad Camberg, Limburg-Weilburg (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"66,06 m²",5.132 €/m²,Etagenwohnung,nil,2024,1,1,1 Außenstellplatz,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Riverside Suites - Leben in 1. Reihe am Rhein,849.000 €,"Mainz-Kastel, 55252 Wiesbaden
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,"117,38 m²",7.233 €/m²,Etagenwohnung,nil,nil,2,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
2-Zimmer-Obergeschosswohnung mit Balkon,298.700 €,"Friedhofstraße 3,
65326 Aarbergen, Rheingau-Taunus-Kreis",2,"69,45 m²",4.301 €/m²,Etagenwohnung,9 m²,2024,1,1,1 Carport,Nein,"{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-keller-label': '', 'is24qa-stufenloser-zugang-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Exklusives Wohnen auf höchstem Niveau: Penthouse-Wohnung im KfW-40-Standard mit 3 Zimmern!,428.395 €,"Friedensstrraße 12,
65451 Kelsterbach, Groß-Gerau (Kreis)",3,"77,89 m²",5.500 €/m²,Penthouse,9 m²,2025,2,1,1 Tiefgaragen-Stellplatz,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Genießen Sie die Sonne: KfW-40-Wohnung mit gemütlichem Balkon und Energiesparstandard!,413.100 €,"Friedensstraße 12,
65451 Kelsterbach, Groß-Gerau (Kreis)",3,"76,5 m²",5.400 €/m²,Terrassenwohnung,9 m²,Q3/2024,3,1,1 Tiefgaragen-Stellplatz,"3,57 %","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
