title,price,address,rooms,living_space,price_per_m2,type,usable_area,available_from,bedrooms,bathrooms,garage_parking,buyer_commission,criteriagroup_boolean_listing
Schöne vermietete Eigentumswohnung mit Tiefgaragenstellplatz,99.000 €,"15749 Mittenwalde, Dahme-Spreewald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,29 m²,3.414 €/m²,Erdgeschosswohnung,nil,nil,nil,1,1 Tiefgaragen-Stellplatz,"3,57 %",{'is24qa-keller-label': ''}
"Am Golfclub Seddiner See, beste Anbindung an Berlin/Potsdam, 1.OG, 2 Bd, gr. Balkon, grüner Ausblick",376.000 €,"14552 Michendorf, Potsdam-Mittelmark (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",3,121 m²,3.107 €/m²,Etagenwohnung,nil,sofort/ nach Absprache,2,2,1 Außenstellplatz,"Käuferprovision 3,57 % vom Kaufpreis inklusive 19 % MwSt.","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
Gepflegte 3-Zimmer-DG-Wohnung mit Balkon und Einbauküche in Schwedt/Oder,180.000 €,"Karlsplatz 3b,
16303 Schwedt/Oder, Uckermark (Kreis)",3,79 m²,2.278 €/m²,Dachgeschoss,80 m²,17.1.2024,1,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
3 Zi. mit Balkon & Südausrichtung als Kapitalanlage,395.000 €,"Bergholzer Straße 3,
Teltower Vorstadt, 14733 Potsdam",3,91 m²,4.341 €/m²,Etagenwohnung,nil,nil,1,1,nil,"2,38 inkl. MwSt. = 9.401,00 EUR","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-vermietet-label': ''}"
Im Zentrum von Velten - bezugsfreie 1 Zimmerwohnung,99.000 €,"16727 Velten, Oberhavel (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,32 m²,3.094 €/m²,Etagenwohnung,nil,01.02.2024,nil,1,nil,"3,57 % inkl. ges. MwSt.",{'is24qa-einbaukueche-label': ''}
Neubau 2 Zimmer Dachgeschosswohnungen zu verkaufen,470.000 €,"Zeppeliinstraße 52,
Potsdam West, 14471 Potsdam",2,"78,4 m²",5.995 €/m²,Dachgeschoss,90 m²,nach Vereinbarung,1,1,nil,"2,5 % vom Käufer zzgl.19% MwsT","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
Chateau Palmeraie - Tolle 2-Zimmer-Wohnung in saniertem Denkmal,309.500 €,"Friedrich-Klausing-Straße 5,
Nauener Vorstadt, 14469 Potsdam",2,"63,5 m²",4.874 €/m²,nil,nil,nil,1,1,1 Außenstellplatz,"3,57 % inkl. MwSt.","{'is24qa-personenaufzug-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Tolle Single-Maisonette-Eigentumswohnung in Bernau zu verkaufen,165.150 €,"16321 Bernau bei Berlin, Barnim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,45 m²,3.670 €/m²,Maisonette,45 m²,nil,1,1,nil,"3,57% inkl MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Eigentumswohnung_mit_130qm_ Wohnfläche_großer Garten_Kfz Stellplatz_Keller_Einbauküche,128.000 €,"03253 Doberlug-Kirchhain, Elbe-Elster (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,136 m²,941 €/m²,Maisonette,nil,sofort,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
Attraktive Kapitalanlage mit Wasserblick und Balkon,420.000 €,"Am Zernsee 9,
14542 Werder (Havel), Potsdam-Mittelmark (Kreis)",4,136 m²,3.088 €/m²,Dachgeschoss,nil,nil,3,1,nil,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
"sonnige, helle 2-Zimmer-Wohnung mit Balkon - Südlage",168.000 €,"15345 Petershagen/Eggersdorf, Märkisch-Oderland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,50 m²,3.360 €/m²,nil,50 m²,sofort,1,1,1 Tiefgaragen-Stellplatz,"5.997,60 €","{'is24qa-listonlyonis24-label': 'Nur hier gefunden', 'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': ''}"
Gemütliche Maisonette-Wohnung in mediterran gestaltetem Gutshaus,499.000 €,"14542 Werder (Havel), Potsdam-Mittelmark (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",4,159 m²,3.138 €/m²,Maisonette,nil,sofort,3,1,2 Außenstellplätze,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-garten-mitbenutzung-label': '', 'is24qa-gaeste-wc-label': '', 'is24qa-einbaukueche-label': ''}"
*Kapitalanlage in HISTORISCHEM AMBIENTE*,648.000 €,"Nauener Vorstadt, 14469 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",5,"175,67 m²",3.689 €/m²,Etagenwohnung,nil,nil,nil,2,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-balkon-terrasse-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Kapitalanlage Nähe Potsdam Babelsberg,89.000 €,"Am Stern, 14480 Potsdam
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",1,"25,86 m²",3.442 €/m²,Etagenwohnung,nil,sofort,nil,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Vermietete Wohnungen mit hoher Rendite,320.000 €,"16259 Bad Freienwalde (Oder), Märkisch-Oderland (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",13,"338,38 m²",946 €/m²,nil,nil,nil,nil,nil,6 Stellplätze,"3,57%","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
2 Zimmerwohnung mit Seeblick am Baalensee zu verkaufen!,244.600 €,"Zehdenicker Str. 27,
16798 Fürstenberg/Havel, Oberhavel (Kreis)",2,"52,48 m²",4.661 €/m²,Etagenwohnung,15 m²,sofort,2,1,1 Außenstellplatz,Nein,"{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
wunderschöne Dachgeschoßwohnung als Maisonette - grüne Idylle zwischen Krongut und BuGa-Park,260.000 €,"Fliederweg 16,
Bornstedt, 14469 Potsdam",2,"63,77 m²",4.077 €/m²,Maisonette,"66,77 m²",01.06.2024,1,1,1 Tiefgaragen-Stellplatz,"3,57","{'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': ''}"
2-Zimmer-Dachgeschosswohnung zum Frühjahrspreis,199.000 €,"15711 Königs Wusterhausen, Dahme-Spreewald (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,"68,42 m²",2.909 €/m²,Dachgeschoss,nil,31.10.2024,1,1,nil,"3,57 % inkl. ges. MwSt.","{'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
Zentrum Bernau! 16 Eigentumswohnungen im vollsanierten Gründerzeithaus!,225.000 €,"16321 Bernau bei Berlin, Barnim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,48 m²,4.688 €/m²,Erdgeschosswohnung,55 m²,nil,1,1,1 Außenstellplatz,Nein,"{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-balkon-terrasse-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-als-ferienwohnung-geeignet-label': '', 'is24qa-vermietet-label': '', 'is24qa-provisionsfrei-fuer-kaufende-label': ''}"
ETW 2-Raum-Wohnung Dachgeschoss nahe Zentrum Bernau zu verkaufen,228.500 €,"16321 Bernau bei Berlin, Barnim (Kreis)
Die vollständige Adresse der Immobilie erhalten Sie vom Anbieter.",2,61 m²,3.746 €/m²,Dachgeschoss,nil,nil,1,1,nil,"3,57% inkl MwSt","{'is24qa-online-besichtigung-moeglich-label': '', 'is24qa-einbaukueche-label': '', 'is24qa-keller-label': '', 'is24qa-vermietet-label': ''}"
